ID	Value
TMAD3011	அவை\PR_PRP :\RD_PUNC குருவுக்கோழி\N_NN ,\RD_PUNC பெருவிடைக்கோழி\N_NN ,\RD_PUNC சண்டைக்கோழி\N_NN அசில்கோழி\N_NN ,\RD_PUNC கடக்நாத்\N_NN என்னும்\CC_CCS_UT கருங்கால்\N_NN கோழி\N_NN ,\RD_PUNC கழுகுக்கோழி\N_NN அல்லது\CC_CCD கிராப்புக்கோழி\N_NN என்னும்\CC_CCS_UT நேக்கட்\RD_RDF நெக்\RD_RDF ,\RD_PUNC கொண்டைக்கோழி\N_NN ,\RD_PUNC குட்டைக்கால்\N_NN கோழி\N_NN .\RD_PUNC
TMAD3012	உயர்ரக\JJ நாட்டுக்கோழி\N_NN இனம்\N_NN :\RD_PUNC நந்தனம்\N_NN கோழி\N_NN ஆராய்ச்சி\N_NN நிலையத்தில்\N_NN நந்தனம்\N_NN ஒன்று\QT_QTC மற்றும்\CC_CCD நந்தனம்\N_NN இரண்டு\QT_QTC என்ற\CC_CCS_UT இருவகை\N_NN உயரினக்\JJ கோழிகள்\N_NN உற்பத்தி\N_NN செய்தனர்\V_VM_VF .\RD_PUNC
TMAD3013	ஆந்திர\JJ மாநிலத்தில்\N_NN வனராஜா\N_NN என்ற\CC_CCS_UT உயரினக்கோழியை\N_NN உற்பத்தி\N_NN செய்தனர்\V_VM_VF .\RD_PUNC பெங்களூரு\N_NNP கால்நடை\N_NN மருத்துவப்\JJ பல்கலைக்கழகத்தில்\N_NN கிரிராஜா\N_NN மற்றும்\CC_CCD சுவர்ணதாரா\N_NN என்னும்\CC_CCS_UT உயரினக்\JJ கோழிகளை\N_NN உற்பத்தி\N_NN செய்து\JJ புறக்கடை\N_NN முறையில்\N_NN கோழி\N_NN வளர்ப்பதற்காக\RB நமக்கு\PR_PRP கொடுத்துள்ளனர்\V_VM_VF .\RD_PUNC
TMAD3014	கோழிகள்\N_NN தேர்வு\N_NN :\RD_PUNC நல்ல\JJ ஆரோக்கியமான\JJ கோழிகள்\N_NN மற்றும்\CC_CCD சேவல்கள்\N_NN மிடுக்காகவும்\RB தன்னைச்\PR_PRP சுற்றி\JJ நடக்கும்\JJ காரியங்களில்\N_NN கவனமுள்ளவையாகவும்\RB இருக்கும்\V_VM_VF .\RD_PUNC
TMAD3015	வேகமான\JJ நடை\N_NN ,\RD_PUNC வேகமான\JJ ஓட்டம்\N_NN ,\RD_PUNC தேவைக்கேற்ப\JJ சில\QT_QTF மீட்டர்கள்\N_NN தூரம்\N_NN பறத்தல்\N_NNV ,\RD_PUNC சில\QT_QTF நேரங்களில்\N_NN கொக்கரித்தல்\N_NNV ,\RD_PUNC கூவுதலுமாக\RB இருக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC பொதுவாகச்\RB சேவல்கள்\N_NN இனச்சேர்க்கையில்\N_NN பிரியமுள்ளவைகளாய்\RB இருக்கும்\V_VM_VF .\RD_PUNC
TMAD3016	நல்ல\JJ அகலமான\JJ நெஞ்சம்\N_NN ,\RD_PUNC நீண்ட\JJ உடலமைப்பும்\N_NN நல்ல\JJ சேவலுக்கு\N_NN உதாரணமாகும்\V_VM .\RD_PUNC
TMAD3017	கோழியின்\N_NN சுகத்தை\N_NN கொண்டையில்\N_NN பார்\N_NN என்பார்கள்\V_VM_VF .\RD_PUNC நல்ல\JJ சிவந்த\JJ பளிச்சென்ற\JJ கொண்டை\N_NN நல்ல\JJ சுக\JJ தேகத்தைக்\N_NN குறிக்கும்\V_VM_VF .\RD_PUNC
TMAD3018	கால்கள்\N_NN மஞ்சள்\N_NN கலந்த\JJ பழுப்பு\JJ நிறத்துடன்\N_NN இருக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC நம்\PR_PRP நாட்டு\N_NN சூழலுக்கேற்ப\JJ வளரக்கூடிய\JJ ப்ரம்மா\N_NN ரகக்கோழிகளை\N_NN தேர்ந்தெடுப்பது\V_VM_VNG நல்லது\V_VM_VF .\RD_PUNC
TMAD3019	தேவையான\JJ அனைத்து\N_NN உணவுச்சத்துக்களும்\N_NN அடங்கிய\JJ சரிவிகிதத்\JJ தீவனத்தையே\N_NN எப்பொழுதும்\RB உபயோகிக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC தீவனத்\JJ தொட்டியில்\N_NN போதுமான\JJ இடவசதி\N_NN ,\RD_PUNC கோழிகளுக்குக்\N_NN கிடைக்கும்\JJ வண்ணம்\N_NN தேவையான\JJ எண்ணிக்கையில்\N_NN ,\RD_PUNC தீவனத்\JJ தொட்டிகளை\N_NN வைக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3020	முதல்\QT_QTC இரண்டு\QT_QTC வாரம்\N_NN வரை\PSP 60\QT_QTC செ\N_NN .\RD_PUNC மீ\N_NN .\RD_PUNC நீளம்\N_NN ,\RD_PUNC 7.5\QT_QTC செ\N_NN .\RD_PUNC மீ\N_NN .\RD_PUNC அகலம்\N_NN ,\RD_PUNC 3.5\QT_QTC செ\N_NN .\RD_PUNC மீ\N_NN .\RD_PUNC உயரம்\N_NN கொண்ட\JJ தீவனத்\JJ தொட்டிகள்\N_NN தலா\JJ 100\QT_QTC குஞ்சுகளுக்கு\N_NN மூன்று\QT_QTC தீவனத்\JJ தொட்டிகளும்\N_NN ,\RD_PUNC மூன்று\QT_QTC முதல்\QT_QTC ஐந்து\QT_QTC வாரம்\N_NN வரை\PSP 90\QT_QTC செ\N_NN .\RD_PUNC மீ\N_NN .\RD_PUNC நீளம்\N_NN ,\RD_PUNC 12.5\QT_QTC செ\N_NN .\RD_PUNC மீ\N_NN .\RD_PUNC உயரம்\N_NN கொண்ட\JJ தீவனத்\JJ தொட்டிகளும்\N_NN ,\RD_PUNC ஆறு\QT_QTC முதல்\QT_QTC எட்டு\QT_QTC வாரம்\N_NN வரை\PSP 120\QT_QTC முதல்\QT_QTC 150\QT_QTC செ\N_NN .\RD_PUNC மீ\N_NN .\RD_PUNC நீளம்\N_NN ,\RD_PUNC 15\N_NN செ\N_NN .\RD_PUNC மீ\N_NN .\RD_PUNC அகலம்\N_NN ,\RD_PUNC 10\N_NN செ\N_NN .\RD_PUNC மீ\N_NN .\RD_PUNC உயரம்\N_NN உடைய\PR_PRP தீவனத்\JJ தொட்டிகள்\N_NN தலா\JJ 100\QT_QTC கோழிகளுக்கு\N_NN மூன்று\QT_QTC வீதம்\N_NN கொடுக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3021	தீவனத்\JJ தொட்டியில்\N_NN நான்கு\QT_QTC வாரம்\N_NN வரை\PSP ஒரு\QT_QTC கோழிக்குத்\N_NN தலா\JJ 5\QT_QTC செ\N_NN .\RD_PUNC மீ\N_NN .\RD_PUNC இடவசதியும்\N_NN ,\RD_PUNC 5\QT_QTC முதல்\QT_QTC 8\QT_QTC வாரம்\N_NN வரை\PSP 7.5\QT_QTC செ\N_NN .\RD_PUNC மீ\N_NN .\RD_PUNC இடவசதியும்\N_NN ஏற்படுத்தித்தர\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3022	தீவனத்\JJ தொட்டியின்\N_NN மேற்புற\JJ விளிம்பு\N_NN ,\RD_PUNC கோழிகளின்\N_NN முதுகுப்புறத்திற்கு\N_NN இணையான\JJ நேர்கோட்டில்\N_NN இருக்கும்படி\N_NN வயதுக்கு\N_NN ஏற்ப\JJ தீவனத்\JJ தொட்டியின்\N_NN உயரத்தை\N_NN மாற்றி\JJ அமைத்துவர\V_VM_VNF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3023	சரிவர\JJ அமைக்கப்பட்ட\V_VM_VNF தீவனத்\JJ தொட்டிகளை\N_NN மட்டுமே\PSP உபயோகிக்க\V_VM_VNF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3024	அரைக்கப்பட்ட\JJ தீவனத்தைத்\N_NN தொடர்ந்து\N_NN பல\QT_QTF நாட்களுக்குச்\N_NN சேமித்து\V_VM_VNF வைக்கக்கூடாது\V_VM_VF .\RD_PUNC
TMAD3025	தீவன\JJ மூடைகளை\N_NN ஒரு\QT_QTC அடி\N_NN உயரம்\N_NN உள்ள\JJ மரச்சட்ட\JJ அமைப்புகளின்\N_NN மீது\PSP சுற்றுப்புறச்\JJ சுவரிலிருந்து\N_NN ஒரு\QT_QTC அடி\N_NN உயரம்\N_NN உள்ள\JJ மரச்சட்ட\JJ அமைப்புகளின்\N_NN மீது\PSP சுற்றுப்புறச்\JJ சுவரிலிருந்து\N_NN ஒரு\QT_QTC அடி\N_NN தள்ளி\N_NN இருக்கும்படிதான்\N_NN அடுக்கி\V_VM_VNF சேமிக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3026	கலப்பின\JJ கிடேரிகள்\N_NN வளர்க்க\V_VM_VINF எளிய\JJ வழிமுறைகள்\N_NN மற்றும்\CC_CCD கிடேரிக்\N_NN கன்றுகளை\N_NN தேர்வு\N_NN செய்தல்\N_NNV :\RD_PUNC
TMAD3027	பொதுவாக\RB ஜெர்சி\RD_RDF கிடேரிகள்\N_NN சிவப்பு\N_NN அல்லது\CC_CCD கருமை\N_NN நிறத்தினை\N_NN உடையது\V_VM_VF .\RD_PUNC
TMAD3028	உடல்\N_NN முழுவதும்\N_NN ஒரே\QT_QTO நிறத்தினையே\N_NN பெற்றிருக்கும்\V_VM_VF .\RD_PUNC ஹால்ஸ்டியன்\RD_RDF -\RD_PUNC பிரிசியன்\RD_RDF இனம்\N_NN வெள்ளை\N_NN மற்றும்\CC_CCD கருப்பு\N_NN கலந்து\V_VM_VNF காணப்படும்\V_VM_VF .\RD_PUNC
TMAD3029	கிடேரிகளை\N_NN 9\QT_QTC -\RD_PUNC 12\QT_QTC மாத\JJ வயதில்\N_NN வளர்ப்பிற்காகத்\RB தேர்ந்தெடுக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC இவ்வயதில்\N_NN கிடேரிகள்\N_NN தற்காலிகப்\JJ பற்களையே\N_NN பெற்றிருக்கும்\V_VM_VF .\RD_PUNC
TMAD3030	மேலும்\CC_CCD கிடேரிகளை\N_NN தேர்ந்தெடுக்கும்போது\V_VM_VNF கீழ்க்கண்ட\JJ அம்சங்களை\N_NN கவனித்து\V_VM_VNF வாங்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3031	தேர்ந்தெடுக்கப்படும்\JJ கிடேரிகள்\N_NN சுறுசுறுப்பாகவும்\RB சாந்தமான\JJ மனநிலை\N_NN கொண்டதாகவும்\RB இருக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3032	பக்கங்களில்\N_NN இருந்து\PSP பார்க்கும்பொது\JJ உடல்\N_NN நீள\JJ ,\RD_PUNC முக்கோண\JJ வடிவாகக்\RB காணப்பட\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3033	முதுகு\N_NN தொங்கிக்கொண்டு\V_VM_VNF இல்லாமல்\RP_NEG நேர்கோடாகவும்\RB ,\RD_PUNC திமில்\N_NN இல்லாமலும்\RP_NEG மென்மை\N_NN கலந்த\JJ தோற்றத்துடனும்\N_NN இருக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3034	கண்கள்\N_NN பளிச்சென்றும்\JJ வலுவான\JJ கால்களுடனும்\N_NN தோற்றமளிக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3035	தோல்\N_NN நல்ல\JJ மினுமினுப்பாகவும்\RB ,\RD_PUNC மிருதுவாகவும்\RB இழுத்தால்\V_VM_VNF எளிதாக\RB இழுபடும்\PSP விதமாகவும்\RB இருத்தல்\N_NNV வேண்டும்\V_VAUX .\RD_PUNC
TMAD3036	மூக்கு\N_NN பெரியதாகவும்\RB ,\RD_PUNC உடல்\N_NN விரிந்தும்\PSP காணப்பட\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3037	பால்\N_NN மடியில்\N_NN நான்கு\QT_QTC காம்புகள்\N_NN இருக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC கிளை\N_NN காம்புகள்\N_NN இருப்பின்\RP_RPD ,\RD_PUNC அதை\PR_PRP சிறு\QT_QTF அறுவை\N_NN சிகிச்சை\N_NN மூலம்\PSP நீக்கிவிட\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC இதனால்\CC_CCS மடி\N_NN சீராக\RB வளரும்\V_VM_VF .\RD_PUNC
TMAD3038	கால்\N_NN குளம்புகள்\N_NN கருப்பாகவும்\RB ,\RD_PUNC ஈரத்தன்மையுடனும்\N_NN இருக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC குளம்புகளின்\N_NN நடுவில்\N_NST பிளவு\N_NN அதிகமாக\RB இல்லாமல்\RP_NEG ஒட்டி\V_VM_VNF இருக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3039	பண்ணை\N_NN வீடு\N_NN அமைத்தல்\N_NNV :\RD_PUNC ஒரு\QT_QTC கிடேரிக்\N_NN கன்றுக்கு\N_NN 15\QT_QTC -\RD_PUNC 20\QT_QTC ச\N_NN .\RD_PUNC அடி\N_NN இடம்\N_NN தேவை\N_NN .\RD_PUNC பொதுவாக\RB கிடேரிக்\N_NN கன்றுகளை\N_NN மிதத்தீவிர\JJ முறையில்\N_NN வளர்க்கலாம்\V_VM_VF .\RD_PUNC
TMAD3040	இம்முறையில்\N_NN இரவு\N_NN மற்றும்\CC_CCD சாதகமற்ற\JJ தட்பவெப்ப\JJ நிலைகளில்\N_NN கால்நடைகளை\N_NN கொட்டிலிலும்\N_NN மற்ற\JJ தருணங்களில்\N_NN திறந்தவெளி\N_NN மேய்ச்சல்\N_NNV அல்லது\CC_CCD தற்காலிக\JJ பாதுகாப்பு\N_NN வேலிகளை\N_NN அமைத்து\V_VM_VNF வளர்க்கலாம்\V_VM_VF .\RD_PUNC
TMAD3041	கொட்டகையின்\N_NN உயரம்\N_NN 10\QT_QTC முதல்\QT_QTO 12\QT_QTC அடி\N_NN உயரத்திற்கு\N_NN குறையாமலும்\N_NN நல்ல\JJ காற்றோட்ட\JJ வசதியுடனும்\N_NN இருக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3042	பண்ணை\N_NN கிழக்கு\N_NN மேற்காக\RB அமைய\V_VM_VINF வேண்டும்\V_VM_VF .\RD_PUNC கொட்டகையின்\N_NN தரை\N_NN உறுதியாகவும்\RB வெயில்\N_NN காலங்களில்\N_NN குளிர்ச்சியாகவும்\RB மற்றும்\CC_CCD எளிதில்\N_NN உலரக்\V_VM_VINF கூடியதாகவும்\V_VM_VNF இருக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3043	தரையை\N_NN வடிகால்\N_NN நோக்கி\JJ 60\QT_QTC அடிக்கு\N_NN ஒரு\QT_QTC அடி\N_NN என்ற\CC_CCS_UT அளவில்\N_NN சரிவுடன்\N_NN கான்கிரீட்டால்\N_NN அமைக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC கொட்டகையின்\N_NN கூரையை\N_NN தென்னங்கீற்று\N_NN ,\RD_PUNC பனை\N_NN ஓலை\N_NN ,\RD_PUNC கல்நார்ப்பலகை\N_NN ,\RD_PUNC நாட்டு\N_NN ஓடு\N_NN மற்றும்\CC_CCD மங்களூர்\N_NNP ஓடு\N_NN ஆகியவைகளில்\N_NN ஏதேனும்\N_NN ஒன்றைப்\QT_QTO பயன்படுத்தி\V_VM_VNF அமைக்கலாம்\V_VAUX .\RD_PUNC 10\QT_QTC கிடேரிக்\N_NN கன்றுகள்\N_NN வளர்க்க\V_VM_VINF 200\QT_QTC ச\N_NN .\RD_PUNC அடியில்\N_NN கொட்டகை\N_NN அமைக்க\V_VM_VINF வேண்டும்\V_VM_VF .\RD_PUNC
TMAD3044	தீவனமளித்தல்\N_NNV :\RD_PUNC பொதுவாக\RB கிடேரிகளுக்கு\N_NN அடர்தீவனம்\N_NN ,\RD_PUNC பசுந்தீவனம்\N_NN மற்றும்\CC_CCD உலர்தீவனம்\N_NN ஆகியவற்றை\N_NN கொடுக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3045	ஆனால்\CC_CCS கிடேரிகளை\N_NN மிதத்தீவிர\JJ முறையில்\N_NN மேய்ச்சல்\N_NNV மூலம்\PSP வளர்க்கும்பொழுது\V_VM_VNF அதன்\PR_PRP உடலுக்குத்\N_NN தேவையான\JJ எரிசக்தி\N_NN மற்றும்\CC_CCD புரதச்சத்து\N_NN போதுமான\JJ அளவு\N_NN கிடைப்பதில்லை\V_VM_VF .\RD_PUNC
TMAD3046	எரிசக்தி\N_NN பற்றாக்குறையினைப்\N_NN போக்க\V_VM_VINF போதுமான\JJ அளவு\N_NN பசுந்தீவனம்\N_NN அளிக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3047	குறிப்பாக\RB தீவனச்சோளம்\N_NN ,\RD_PUNC மக்காச்சோளம்\N_NN மற்றும்\CC_CCD வீரிய\JJ புல்\N_NN வகைகளான\JJ கோ1\N_NN ,\RD_PUNC கோ2\N_NN மற்றும்\CC_CCD கோ3\N_NN போன்ற\V_VAUX தீவனப்பயிர்களை\N_NN தினசரி\N_NST 5\QT_QTC கிலோ\N_NN அளிக்கலாம்\V_VM_VF .\RD_PUNC
TMAD3048	புரதச்சத்து\N_NN தேவையினைப்\N_NN பூர்த்தி\N_NN செய்ய\V_VM_VINF மரஇலைத்\N_NN தீவனத்தை\N_NN 5\QT_QTC -\RD_PUNC 6\QT_QTC கிலோ\N_NN வரை\PSP அளிக்கலாம்\V_VM_VF .\RD_PUNC அகத்தி\N_NN ,\RD_PUNC சவுண்டால்\N_NN மற்றும்\CC_CCD கிளைரிசிடியா\N_NN போன்ற\JJ மர\JJ இலைகளை\N_NN நல்ல\JJ பசுந்தீவனமாகப்\RB பயன்படுத்தலாம்\V_VM_VF .\RD_PUNC
TMAD3049	மேலும்\CC_CCD வைக்கோல்\N_NN போன்ற\JJ உலர்தீவனத்தை\N_NN 1.5\QT_QTC -\RD_PUNC 2\QT_QTC கிலோ\N_NN வரை\PSP அளிக்கலாம்\V_VM_VF .\RD_PUNC
TMAD3050	நவீன\JJ முறையில்\N_NN மாட்டுக்\N_NN கன்றுகள்\N_NN பராமரிப்பு\N_NN .\RD_PUNC
TMAD3051	பிறந்த\JJ கன்றுகள்\N_NN பராமரிப்பு\N_NN :\RD_PUNC கன்று\N_NN பிறந்ததும்\JJ நாசிப்பகுதியில்\N_NN ஒட்டியிருக்கும்\JJ சளி\N_NN போன்ற\JJ திரவத்தை\N_NN சுத்தமான\JJ துணியால்\N_NN துடைத்து\V_VM_VNF ,\RD_PUNC சுவாசிப்பதற்கு\N_NN உதவ\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3052	கன்றின்\N_NN தொப்புள்\N_NN கொடியை\N_NN 3\QT_QTC செ\N_NN .\RD_PUNC மீ\N_NN .\RD_PUNC நீளம்\N_NN விட்டு\JJ முடிச்சுப்\N_NN போட்டு\V_VM_VNF ,\RD_PUNC முடிச்சிற்குக்\N_NN கீழ்\N_NST சுத்தமான\JJ புது\JJ கத்திரியால்\N_NN வெட்டிவிட\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3053	பிறகு\N_NST அந்தப்பகுதியில்\N_NN டிங்சர்\RD_RDF அயோடின்\RD_RDF தடவ\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC கன்று\N_NN பிறந்தவுடன்\JJ மூச்சுத்\N_NN திணறினால்\N_NN விலாப்புறத்தினை\N_NN அழுத்திவிட\V_VM_VINF வேண்டும்\V_VAUX அல்லது\CC_CCD குளிர்ந்த\JJ தண்ணீரை\N_NN கன்றின்\N_NN மேல்\PSP தெளிக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3054	பிறந்த\JJ கன்றினை\N_NN தாய்ப்பசுவைக்\N_NN கொண்டு\RB நக்கவிட\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC தாய்ப்பசு\N_NN ,\RD_PUNC கன்றை\N_NN நக்கும்\N_NN உணர்வுடன்\N_NN இல்லாவிடில்\RP_NEG சிறிதளவு\QT_QTF உப்புத்\N_NN தண்ணீரைக்\N_NN கன்றின்\N_NN மேல்\PSP தெளித்துப்\V_VM_VNF பின்\N_NST தாய்ப்பசுவை\N_NN நக்கவிட\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3055	நல்ல\JJ திடமுள்ள\JJ கன்று\N_NN பிறந்த\JJ அரை\QT_QTC மணி\N_NN நேரத்தில்\N_NN எழுந்து\V_VM_VNF நிற்கும்\V_VM_VF .\RD_PUNC அப்படி\RB எழுந்த\V_VM_VINF நிற்க\V_VM_VINF கஷ்டப்பட்டால்\N_NN நாம்\PR_PRP உதவி\N_NN செய்ய\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3056	குளம்பின்\N_NN நுனியில்\N_NN ஜவ்வுப்\N_NN பாகத்தைக்\N_NN கிள்ளி\N_NN அகற்றிவிட்டால்\JJ கன்று\N_NN சிரமமில்லாமல்\RP_NEG நிற்கும்\V_VM_VF .\RD_PUNC கன்று\N_NN பிறந்தவுடன்\N_NN பசுவிடமிருந்து\N_NN பிரித்து\V_VM_VNF வளர்க்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMAD3057	இப்படி\RB பிரித்து\V_VM_VNF வளர்ப்பதால்\V_VM_VNG பசுவின்\N_NN பால்\N_NN உற்பத்தியைக்\N_NN கணக்கிட\V_VM_VINF முடியும்\V_VAUX .\RD_PUNC மேலும்\CC_CCD பிறந்தவுடன்\JJ கன்று\N_NN இறந்துவிட்டால்\V_VM_VF பசுவின்\N_NN பால்\N_NN உற்பத்தி\N_NN குறையாமல்\N_NN சுத்தமான\JJ பாலை\N_NN துரிதமாகப்\RB பெறலாம்\V_VM_VF .\RD_PUNC
TMAD3058	கன்றுகளைத்\N_NN தாய்ப்பசுவிடமிருந்து\N_NN பிரித்து\V_VM_VNF வளர்த்தாலும்\V_VM_VNF முதல்\QT_QTC உணவாகச்\RB சீம்பால்தான்\N_NN கொடுக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC (\RD_SYM பிறந்த\JJ அரை\QT_QTC மணி\N_NN நேரத்திற்குள்\N_NN )\RD_SYM சீம்பாலைக்\N_NN குடிப்பதால்\V_VM_VNG கன்றுகள்\N_NN நோய்\N_NN எதிர்ப்பு\N_NN சக்தி\N_NN பெறுவதுடன்\RB அவற்றிற்கு\PR_PRP நல்ல\JJ மலமிளக்கியாகவும்\RB விளங்குகிறது\V_VM_VF .\RD_PUNC
