ID	Value
TMSPD13	90களைத் தாண்ட 99 ரன்களில் ஒவ்வொரு பந்தையும் அவர் சந்தித்த போது, இப்போதாவது சதம் அடிக்கட்டுமே… என்று ஏராளமான எண்ண அலைகளின் பிரதிபலிப்பாக ஒரு ஒற்றை ரன்னைத் தட்டிவிட்டு, ஓரிரு வினாடிகள் அண்ணாந்து ஆகாயத்தை பார்த்து தன்னை சோதித்த இறைவனுக்கு நன்றி கூறிய பிறகு ரசிகர்களின் வாழ்த்துக்களை ஏற்றுக் கொண்டார்.
TMSPD14	உண்மையில் இது இனி வரும் காலங்களில் கூட எவராலும் எட்ட முடியாத இலக்காக இருக்கும் போல… கடந்த 23 ஆண்டுகளில் சச்சின் எடுத்த சதங்களிலேயே மிக மந்தமான ஆட்டமும் இதுதான்.
TMSPD15	சதம் அடிக்க 136 பந்துகளை எடுத்துக் கொண்டார். இதனால் போட்டியின் ரன் வேகம் கணிசமாக குறைந்தது.
TMSPD16	அதனாலோ என்னவோ தெரியவில்லை, அப்போட்டியில் இந்திய அணி கத்துக்குட்டியான வங்க தேசத்திடம் தோற்றும் போனது.
TMSPD17	அதன் காரணமாகவே ஆசியக் கோப்பை கனவும் கலைந்தது.
TMSPD18	போட்டியின் முடிவு பாதமாக அமைந்தாலும், சச்சினின் எட்டாத கனி சிக்கியதே என்ற பூரிப்பில் ரசிகர்கள் தேற்றிக் கொண்டனர்.
TMSPD19	நெருங்க முடியாத சாதனையை தனதாக்கிய சச்சின் டெண்டுல்கர் உண்மையில் அணி நலனுக்காக விளையாடுகிறாரா? சாதனைக்காக ஆடுகிறாரா? என்ற சிக்கலான கேள்வி ஒன்று வல்லுனர்களிடையே ஓர் ஆய்வுக் கேள்வியாகவே வலம் வந்து கொண்டிருக்கிறது.
TMSPD20	அது ஒரு புறம் இருக்கட்டும்.
TMSPD21	விமர்சனங்களை விஞ்சி, வியக்கத்தக்க வரலாறு படைத்த விந்தை வீரர் சச்சின் டெண்டுல்கரின் சாதனை பயணம் தொடரட்டும், அவர் ஓய்வு பெறும் வரை என்று வாழ்த்து கூறி ஆதரவு தர வேண்டியதும் நமது தார்மீக கடமையல்லவா…!
TMSPD22	1989ம் ஆண்டு சச்சின் தனது 16வது வயதில் சர்வதேச கிரிக்கெட்டில் காலடி எடுத்து வைத்து தனது 38வது வயதில் சதத்திலே சதம் கண்டு சாதனை படைத்துள்ளார்.
TMSPD23	1999ல் இருந்து இந்த 100வது சதத்தை எட்ட சச்சின் 33 முறை முயன்று இறுதியாக வங்கதேசத்தில் சாதனை புரிந்துள்ளார் இந்தியாவின் மாஸ்டர் பேட்ஸ்மேன் சச்சின் டெண்டுல்கர் சதமடித்த 51 டெஸ்ட் சதங்களில் 20 சதங்கள் இந்தியாவின் வெற்றியைத் தீர்மானித்தன.
TMSPD24	ஒரு தினப் போட்டிகளில் அவர் அடித்த 49 சதங்களில் 33 சதங்கள் இந்தியாவிற்கு வெற்றியைத் தேடித் தந்துள்ளது.
TMSPD25	இத்தகைய சாதனைகள் சச்சினுக்கு எளிதில் கிடைத்துவிடவில்லை. கிரிக்கெட்டில் 23 வருடங்கள் ஜொலித்துள்ள சச்சின் கிட்டத்தட்ட 13 முறை வெவ்வேறு விதமான காயங்களால் அவதிப்பட்டு விளையாட முடியாமல் ஓய்வெடுக்க நேர்ந்தது.
TMSPD26	எந்த விளையாட்டு வீரரும் சச்சின் அளவுக்கு காயமடைந்திருக்க முடியாது. டென்னிஸ் எல்போ, கணுக்கால் வலி, முதுகு வலி, தோள்பட்டை வலி என இவர் சந்திக்காத வலிகளே இல்லை.
TMSPD27	யாரும் முறியடிக்க முடியாத சாதனைகளைப் படைத்த சச்சின் அகம்பாவம் இல்லாமல் சாதாரணமாகக் காட்சியளித்து இந்தியாவில் மட்டுமல்லாது சர்வதேச கிரிக்கெட் அரங்கிலும் ரசிகர்கள் மனதில் இடம் பிடித்து சாதனை படைத்துள்ளார்.
TMSPD28	தென் ஆப்ரிக்க கேப்டன் டிவில்லியர்ஸ் வேகத்தால் வீழ்த்துவோம்.
TMSPD29	சமீபத்தில் ஆஸ்திரேலியா மற்றும் வெஸ்ட் இண்டீஸ் அணிகளுக்கு எதிராக நடந்த போட்டிகளில் இந்திய பேட்ஸ்மேன்கள் அடித்து நொறுக்கினர்.
TMSPD30	அதே சமயம், இந்திய மைதானங்கள் அளவில் சற்று சிறியவை. அதனால், பவுண்டரி சிக்சர் அடிப்பது எளிது என்பதுடன் வேகப் பந்துவீச்சும் அங்கு அவ்வளவாக எடுபடாது.
TMSPD31	இதையெல்லாம் கவனத்தில் கொண்டால், தென் ஆப்ரிக்க மண்ணில் அவர்கள் அவ்வளவு எளிதாக ரன் குவித்துவிட முடியாது என்பதை நாங்கள் உணர்ந்துள்ளோம்.
TMSPD32	அதே சமயம், அவர்களைக் குறைத்து மதிப்பிடவும் விரும்பவில்லை.
TMSPD33	எங்கள் அணியின் முக்கிய பலம் வேகப் பந்துவீச்சு தான். ஸ்டெய்ன் விளையாடாத போட்டிகளிலும் கூட பிலேண்டர், மார்னி மார்க்கெல், ரியான் மெக்லாரன், வேய்ன் பார்னெல் ஆகியோர் சிறப்பாக செயல்பட்டு வருகின்றனர்.
TMSPD34	எனவே, இந்திய பேட்ஸ்மேன்களைக் கட்டுப்படுத்த எங்களால் முடியும் என நம்புகிறேன்.
TMSPD35	ஐபிஎல் போட்டியில் விளையாடி உள்ளதால் கோஹ்லி, தவான், ரோகித், டோனி ஆகியோரின் பலம், பலவீனம் பற்றி நன்கு அறிந்துள்ளோம்.
TMSPD36	அதற்கு ஏற்ப வியூகம் அமைத்து நெருக்கடி கொடுப்போம். பாகிஸ்தான் தொடரில் எங்கள் பேட்ஸ்மேன்கள் அவ்வளவு சிறப்பான ஆட்டத்தை வெளிப்படுத்தவில்லை.
TMSPD37	இந்திய தொடரில் தவறுகளை திருத்திக் கொண்டு அதிக ரன் குவிக்க முயற்சிப்போம்.
TMSPD38	தென்னாப்ரிக்காவில் உடைந்து நொறுங்க காத்திருக்கும் சாதனைகள்!
TMSPD39	டோனி தலைமையிலான இந்திய அணி தென் ஆப்ரிக்காவுடன் 3 ஒருநாள் மற்றும் 2 டெஸ்ட் போட்டிகளில் விளையாட உள்ளது.
TMSPD40	கடினமான இந்த தொடருக்காக, இந்திய அணி வீரர்கள் நேற்று அதிகாலை ஜோகன்னஸ்பர்க் புறப்பட்டனர்.
TMSPD41	ஒருநாள் போட்டிகளில் அதிக ரன் குவித்த அணிகள் பட்டியலில் இந்தியா, ஆஸ்திரேலிய அணிகள் தலா ஒரு லட்சத்து 82 ஆயிரத்து 881 ரன் குவித்து சமநிலையில் உள்ளன.
TMSPD42	எனினும், ஆஸி அணி 505 வெற்றிகளைக் குவித்துள்ள நிலையில் இந்தியா 423 வெற்றிகள் பெற்றுள்ளது.
TMSPD43	தென் ஆப்ரிக்காவுடன் ஜோகன்னஸ்பர்கில் நாளை மறுநாள் நடக்கவுள்ள முதல் ஒருநாள் போட்டியில், இந்திய அணி முதல் ரன் எடுக்கும்போது ஆஸ்திரேலிய அணியை முந்தி முதலிடத்தை பிடிக்கும்.
TMSPD44	இந்த பட்டியலில் பாகிஸ்தான், இலங்கை, வெஸ்ட் இண்டீஸ் அணிகள் அடுத்த இடங்களில் உள்ளன.
TMSPD45	2013ல் நடந்த ஒருநாள் போட்டிகளில் அதிக ரன் குவித்த வீரர்கள் பட்டியலில் முதலிடம் பிடிக்க இந்தியாவின் விராத் கோஹ்லி, ரோகித் ஷர்மா, ஷிகார் தவான் மற்றும் பாகிஸ்தான் கேப்டன் மிஸ்பா உல் ஹக் ஆகியோரிடையே போட்டி நிலவுகிறது.
TMSPD46	தென் ஆப்ரிக்காவுடன் நடக்கும் 3 ஒருநாள் போட்டிகளில் கோஹ்லி, ரோகித், தவான் அதிக ரன் குவித்து முதலிடத்தை பிடிக்க முயற்சிப்பார்கள்.
TMSPD47	இந்திய அணி கேப்டன் டோனி, ஒருநாள் போட்டிகளில் அதிக ரன் குவித்த இந்திய கேப்டன் என்ற வகையில் அசாருதீனின் சாதனையை முறியடித்து முதல் இடம் பிடிப்பார் என எதிர்பார்க்கப்படுகிறது.
TMSPD48	அவர் கேப்டனாக இதுவரை 151 போட்டிகளில் விளையாடி 5213 ரன் குவித்துள்ளார்.
TMSPD49	அசாருதீன் கேப்டனாக இருந்த 174 போட்டிகளில் 5239 ரன் குவித்துள்ளார்.
TMSPD50	அவரது சாதனையை தகர்க்க, டோனிக்கு இன்னும் 27 ரன் மட்டுமே தேவை.
TMSPD51	இந்தியா 30 என்ற கணக்கில் வென்றால், இந்திய அணிக்காக ஒருநாள் போட்டிகளில் அதிக வெற்றிகளைக் குவித்த கேப்டன் என்ற பெருமையும் டோனிக்கு கிடைக்கும்.
TMSPD52	இந்த வகையில் அசாருதீன் 90 வெற்றிகள் பெற்று முதலிடத்திலும், டோனி 88 வெற்றிகளுடன் 2வது இடத்திலும் உள்ளனர்.
TMSPD53	தமிழக அணியுடனான ரஞ்சி கோப்பை பி பிரிவு லீக் ஆட்டத்தில், சவுராஷ்டிரா முன்னிலை பெற்றது!
TMSPD54	சென்னை, சேப்பாக்கம் எம்.ஏ.சிதம்பரம் மைதானத்தில் நடந்த போட்டியில் (நவ. 28-டிச.1), டாசில் வென்ற சவுராஷ்டிரா அணி முதலில் பந்துவீசியது.
TMSPD55	தமிழக அணி முதல் இன்னிங்சில் 8 விக்கெட் இழப்புக்கு 565 ரன் குவித்து டிக்ளேர் செய்தது. முகுந்த் 240 ரன், தினேஷ் கார்த்திக் 133 ரன் விளாசினர்.
TMSPD56	அடுத்து முதல் இன்னிங்சை தொடங்கிய சவுராஷ்டிரா அணி, 3ம் நாள் ஆட்ட முடிவில் 3 விக்கெட் இழப்புக்கு 326 ரன் எடுத்திருந்தது.
TMSPD57	செதேஷ்வர் புஜாரா 152 ரன், கேப்டன் ஜெய்தேவ் ஷா 133 ரன்னுடன் களத்தில் இருந்தனர். கை வசம் 7 விக்கெட் இருக்க, முதல் இன்னிங்சில் முன்னிலை பெற சவுராஷ்டிரா அணிக்கு இன்னும் 240 ரன் தேவை என்ற பரபரப்பான நிலையில், நேற்று கடைசி நாள் ஆட்டம் நடைபெற்றது.
TMSPD58	புஜாரா - ஜெய்தேவ் ஜோடி தொடர்ந்து சிறப்பாக விளையாடி ரன் குவித்தது.
TMSPD59	இவர்களைப் பிரிக்க தமிழக பவுலர்கள் மேற்கொண்ட முயற்சிகள் பலிக்கவில்லை. அபாரமாக விளையாடிய புஜாரா இரட்டை சதம் அடித்து அசத்தினார்.
TMSPD60	இந்த ஜோடி 4வது விக்கெட்டுக்கு 353 ரன் சேர்த்தது. இரட்டை சதத்தை நெருங்கிய நிலையில், ஜெய்தேவ் 195 ரன் எடுத்து அஸ்வின் கிறிஸ்ட் பந்துவீச்சில் அபராஜித் வசம் பிடிபட்டார்.
TMSPD61	அடுத்து வந்த வாசவதாவும் புஜாராவுக்கு பொறுப்புடன் கம்பெனி கொடுக்க, இருவரும் முதல் இன்னிங்சில் முன்னிலை பெறுவதை உறுதி செய்தனர்.
TMSPD62	புஜாரா 269 ரன், வாசவதா 70 ரன் எடுத்து அபராஜித் பந்துவீச்சில் அஸ்வின் கிறிஸ்டிடம் கேட்ச் கொடுத்து ஆட்டமிழந்தனர்.
TMSPD63	சவுராஷ்டிரா அணி 161.4 ஓவரில் 6 விக்கெட் இழப்புக்கு 581 ரன் எடுத்திருந்த நிலையில், போட்டி டிராவில் முடிந்தது.
TMSPD64	தமிழக பந்துவீச்சில் அபராஜித் 2, பாலாஜி, கிறிஸ்ட், பிரசன்னா தலா ஒரு விக்கெட் வீழ்த்தினர்.
TMSPD65	சவுராஷ்டிரா அணிக்கு 3 புள்ளியும், தமிழக அணிக்கு 1 புள்ளியும் கிடைத்தன.
TMSPD66	விதர்பா அணியுடனான ரஞ்சி கோப்பை 338 ரன் வித்தியாசத்தில் மும்பை அபார வெற்றி!
TMSPD67	மும்பையில் விதர்பா அணியுடனான ரஞ்சி கோப்பை ஏ பிரிவு லீக் ஆட்டத்தில், மும்பை அணி 338 ரன் வித்தியாசத்தில் அபாரமாக வென்று ஏ பிரிவில் முதலிடத்துக்கு முன்னேறியது. மும்பை, வாங்கடே ஸ்டேடியத்தில் நடந்த இப்போட்டியில் (நவ. 28 - டிச. 1), டாசில் வென்ற விதர்பா அணி முதலில் பந்துவீசியது.
TMSPD68	மும்பை அணி முதல் இன்னிங்சில் 261 ரன்னுக்கு ஆல் அவுட் ஆனது.
TMSPD69	தொடக்க வீரர் வாசிம் ஜாபர் முதல் தர போட்டிகளில் தனது 50வது சதத்தை பதிவு செய்து அசத்தினார்.
TMSPD70	அடுத்து முதல் இன்னிங்சை தொடங்கிய விதர்பா அணி, மும்பை அணியின் துல்லியமான பந்துவீச்சை சமாளிக்க முடியாமல் 41.4 ஓவரில் வெறும் 113 ரன்னுக்கு சுருண்டது.
TMSPD71	இதைத் தொடர்ந்து 141 ரன் முன்னிலையுடன் 2வது இன்னிங்சை தொடங்கிய மும்பை அணி 4 விக்கெட் இழப்புக்கு 381 ரன் என்ற ஸ்கோருடன் 2வது இன்னிங்சை டிக்ளேர் செய்தது.
TMSPD72	ஆதித்யா தாரே 172, ரகானே 133 ரன் விளாசினர்.இதைத் தொடர்ந்து 530 ரன் எடுத்தால் வெற்றி என்ற இமாலய இலக்குடன் 2வது இன்னிங்சை தொடங்கிய விதர்பா அணி 3ம் நாள் ஆட்ட முடிவில் 8 விக்கெட் இழப்புக்கு 177 ரன் எடுத்திருந்தது.
TMSPD73	கேப்டன் ஸ்ரீவஸ்தவா அதிகபட்சமாக 69 ரன் எடுத்தார். ஸ்ரீகாந்த் வாஹ் 34, வாக்கரே இருவரும் கடைசி நாளான நேற்று ஆட்டத்தை தொடர்ந்தனர்.
TMSPD74	வாக்கரே 7, சந்தீப் சிங் (0) இருவரும் ஷர்துல் தாகுர் பந்துவீச்சில் அடுத்தடுத்து ஆட்டமிழந்தனர்.
TMSPD75	விதர்பா அணி 2வது இன்னிங்சில் 46.4 ஓவரில் 191 ரன் எடுத்து ஆல் அவுட் ஆனது. ஸ்ரீகாந்த் வாஹ் 41 ரன்னுடன் ஆட்டமிழக்காமல் இருந்தார்.
TMSPD76	ஷர்துல் தாகுர் 4, தபோல்கர் 2, ஜாகீர், அக்பர், அபிஷேக், சூரியகுமார் தலா ஒரு விக்கெட் வீழ்த்தினர்.
TMSPD77	மும்பை அணி 338 ரன் வித்தியாசத்தில் அபாரமாக வென்றது. அந்த அணிக்கு 6 புள்ளிகள் கிடைத்தன.
TMSPD78	இந்த வெற்றியுடன் மும்பை அணி ஏ பிரிவில் 19 புள்ளிகளுடன் முதல் இடத்துக்கு முன்னேறியது (4 போட்டி, 3 வெற்றி, 1 டிரா). குஜராத் (17), பஞ்சாப் (16) அடுத்தடுத்த இடங்களில் உள்ளன.
TMSPD79	சவுராஷ்டிரா அணியுடனான ரஞ்சி கோப்பை லீக் ஆட்டம் : தமிழகம் 565/8 டிக்ளேர்.
TMSPD80	சென்னை, சேப்பாக்கம் எம்.ஏ.சிதம்பரம் மைதானத்தில் நடந்து வரும் இப்போட்டியில் (நவ. 28-டிச.1), டாசில் வென்ற சவுராஷ்டிரா அணி முதலில் பந்துவீசியது.
TMSPD81	தமிழக அணி முதல் நாள் ஆட்ட நேர முடிவில் 2 விக்கெட் இழப்புக்கு 268 ரன் எடுத்திருந்தது. முரளி விஜய் 62, பத்ரிநாத் 56 ரன் எடுத்து ஆட்டமிழந்தனர்.
TMSPD82	முகுந்த் 103 ரன் (230 பந்து, 10 பவுண்டரி), அபராஜித் 40 ரன்னுடன் நேற்று ஆட்டத்தை தொடர்ந்தனர்.
TMSPD83	அபராஜித் 50 ரன் எடுத்து உனத்காட் வேகத்தில் விக்கெட் கீப்பர் ஜோகியானி வசம் பிடிபட்டார்.
TMSPD84	முகுந்த் - அபராஜித் ஜோடி 3வது விக்கெட்டுக்கு 107 ரன் சேர்தது. அடுத்து முகுந்த்துடன் தினேஷ் கார்த்திக் இணைந்தார்.
TMSPD85	இந்த ஜோடியை பிரிக்க முடியாமல் சவுராஷ்டிரா பந்துவீச்சாளர்கள் திணறினர்.
TMSPD86	முகுந்த் இரட்டை சதம் விளாசி அசத்தினார். மறுமுனையில் கார்த்திக் சதம் அடித்தார்.
TMSPD87	இருவரும் பொறுப்புடன் விளையாடி 4வது விக்கெட்டுக்கு 240 ரன் சேர்த்தனர்.
TMSPD88	கார்த்திக் 133 ரன் (192 பந்து, 14 பவுண்டரி, 1 சிக்சர்), பிரசன்னா 4, இந்திரஜித் 3 ரன் எடுத்து உனத்காட் வேகத்தில் ஜோகியானியிடம் கேட்ச் கொடுத்து ஆட்டமிழந்தனர்.
TMSPD89	சிறப்பாக விளையாடிய முகுந்த் 240 ரன் எடுத்து (437 பந்து, 20 பவுண்டரி, 1 சிக்சர்) மக்வானா பந்துவீச்சில் கிளீன் போல்டானார்.
TMSPD90	கேப்டன் எல்.பாலாஜியும் மக்வானா பந்துவீச்சில் டக் அவுட் ஆகி பெவிலியன் திரும்பினார்.
TMSPD91	தமிழக அணி 158.2 ஓவரில் 8 விக்கெட் இழப்புக்கு 565 ரன் குவித்து முதல் இன்னிங்சை டிக்ளேர் செய்தது.
TMSPD92	அஸ்வின் கிறிஸ்ட் 4 ரன்னுடன் ஆட்டமிழக்காமல் இருந்தார்.
TMSPD93	சவுராஷ்டிரா பந்துவீச்சில் ஜெய்தேவ் உனத்காட் 4, மக்வானா 2, சிராக் ஜனி, வாசவதா தலா ஒரு விக்கெட் வீழ்த்தினர்.
TMSPD94	அடுத்து முதல் இன்னிங்சை தொடங்கிய சவுராஷ்டிரா அணி, 2ம் நாள் ஆட்ட முடிவில் ஒரு விக்கெட் இழப்புக்கு 12 ரன் எடுத்துள்ளது.
TMSPD95	ஜோகியானி ரன் ஏதும் எடுக்காத நிலையில் ரன் அவுட் ஆனார்.
TMSPD96	பூஷன் சவுகான் 3, செதேஷ்வர் புஜாரா 8 ரன்னுடன் களத்தில் உள்ளனர். இன்று 3வது நாள் ஆட்டம் நடக்கிறது.
TMSPD97	தமிழகம் - சவுராஷ்டிரா அணியுடனான ரஞ்சி கோப்பையில் தமிழகம் 2 விக்கெட்டுக்கு 268..
TMSPD98	சென்னை சேப்பாக்கத்தில் நடைபெறும் சவுராஷ்டிரா அணியுடனான ரஞ்சி கோப்பை பி பிரிவு லீக் ஆட்டத்தில், தமிழக அணி முதல் இன்னிங்சில் 2 விக்கெட் இழப்புக்கு 268 ரன் குவித்துள்ளது.
TMSPD99	தமிழக அணி தொடக்க வீரர்களாக அபிநவ் முகுந்த், முரளி விஜய் களமிறங்கினர்.
TMSPD100	இருவரும் முதல் விக்கெட்டுக்கு 97 ரன் சேர்த்து சிறப்பான அடித்தளம் அமைத்தனர்.
TMSPD101	விஜய் 62 ரன் எடுத்து (93 பந்து, 9 பவுண்டரி, 2 சிக்சர்) ஆட்டமிழந்தார்.
TMSPD102	அடுத்து முகுந்த்துடன் பத்ரிநாத் ஜோடி சேர்ந்தார். இந்த ஜோடி 2வது விக்கெட்டுக்கு 93 ரன் சேர்த்தது.
TMSPD103	பத்ரிநாத் 56 ரன் எடுத்து (91 பந்து, 10 பவுண்டரி, 1 சிக்சர்) பெவிலியன் திரும்பினார்.
TMSPD104	இதைத் தொடர்ந்து உள்ளே வந்த அபராஜித் பொறுப்புடன் விளையாடி கம்பெனி கொடுக்க, முகுந்த் சதம் விளாசி அசத்தினார்.
TMSPD105	முதல் நாள் ஆட்ட நேர முடிவில் தமிழக அணி முதல் இன்னிங்சில் 2 விக்கெட் இழப்புக்கு 268 ரன் எடுத்துள்ளது.
TMSPD106	முகுந்த் 103 ரன் (230 பந்து, 10 பவுண்டரி), அபராஜித் 40 ரன்னுடன் களத்தில் உள்ளனர்.
TMSPD107	இன்று 2வது நாள் ஆட்டம் நடக்கிறது.
TMSPD108	இந்தியா - வெஸ்ட் இண்டீசுக்கு எதிரான 3வது ஒருநாள் போட்டியில் வெற்றி!!
TMSPD109	இந்தியாவுக்கு சுற்றுப்பயணம் மேற்கொண்ட வெஸ்ட் இண்டீஸ் அணி 2 டெஸ்ட் மற்றும் 3 ஒரு நாள் போட்டிகளில் விளையாடியது.
TMSPD110	இதில் 2-0 என்ற கணக்கில் இந்திய அணி டெஸ்ட் தொடரை வென்றது.
TMSPD111	இதையடுத்து இரு அணிகளுக்கும் இடையேயான ஒருநாள் போட்டி தொடர் நடைபெற்றது.
TMSPD112	கொச்சியில் கடந்த 21ம் தேதி நடந்த முதல் ஒரு நாள் போட்டியில் இந்தியா 6 விக்கெட் வித்தியாசத்தில் வென்றது.
TMSPD113	இதையடுத்து விசாகபட்டினத்தில் கடந்த 24ம் தேதி நடந்த 2வது ஒருநாள் போட்டியில் வெஸ்ட் இண்டீஸ் அணி 2 விக்கெட் வித்தியாசத்தில் போராடி வெற்றி பெற்றது.
TMSPD114	இதனால் தொடர் 1-1 என சமநிலையில் இருந்தது.
TMSPD115	இந்நிலையில், வெற்றியை தீர்மானிக்கும் 3வது மற்றும் கடைசி ஒரு நாள் போட்டி நேற்று கான்பூர் க்ரீன் பார்க் மைதானத்தில் பகல் ஆட்டமாக நடைபெற்றது.
TMSPD116	டாஸ் வென்ற இந்திய அணி முதலில் பந்து வீச்சை தேர்வு செய்தது.
TMSPD117	தொடக்க ஆட்டக்காரர்களாக வெஸ்ட் இண்டீஸ் அணியின் சார்லஸ், போவெல் களமிறங்கினர்.
TMSPD118	11 ரன்கள் எடுத்திருந்த நிலையில், புவனேஸ்வர் குமார் பந்தில் ஸ்டம்புகள் சிதற சார்லஸ் ஆட்டமிழந்தார்.
TMSPD119	பின்னர் போவெலுடன் சாமுவேல்ஸ் ஜோடி சேர்ந்தார்.
TMSPD120	இந்த ஜோடி பொறுப்புடன் விளையாடி ரன்களை சேர்த்தது.
TMSPD121	போவெல் 70 ரன் (81 பந்து, 9 பவுண்டரி), சாமுவேல்ஸ் 71 ரன் (93 பந்து, 7 பவுண்டரி, 1 சிக்சர்) எடுத்து ஆட்டமிழந்தனர்.
TMSPD122	இதையடுத்து களமிறங்கிய டிஎம் பிராவோ பொறுப்புடன் விளையாடினார்.
TMSPD123	சிம்மன்ஸ் 13, கேப்டன் பிராவோ 4 ரன் எடுத்து பெவிலியன் திரும்பினர்.
TMSPD124	50 ஓவர்கள் முடிவில் வெஸ்ட் இண்டீஸ் அணி 5 விக்கெட் இழப்புக்கு 263 ரன்கள் எடுத்தது.
TMSPD125	டிஎம் பிராவோ 51, சம்மி 37 ரன்களுடன் ஆட்டமிழக்காமல் இருந்தனர்.
TMSPD126	இந்திய தரப்பில் அஸ்வின் 2, ஜடேஜா, சமி, புவனேஸ்வர் குமார் ஆகியோர் தலா ஒரு விக்கெட் வீழ்த்தினர்.
TMSPD127	தொடர்ந்து 264 ரன் எடுத்தால் வெற்றி என்ற இலக்குடன் இந்திய அணி களமிறங்கியது.
TMSPD128	துவக்க ஆட்டக்காரர்களாக ரோகித் சர்மா, ஷிகார் தவான் களமிறங்கினர்.
TMSPD129	பின்னர் தவானுடன், ஜோடி சேர்ந்த கோஹ்லி 19 ரன்னில் அவுட்டானார். இருப்பினும் வெஸ்ட் இண்டீஸ் பந்துவீச்சை சிறப்பாக எதிர்கொண்ட தவான் சதம் அடித்து அசத்தினார்.
TMSPD130	இது அவருக்கு சர்வதேச ஒருநாள் போட்டியில் 5வது சதம் ஆகும். 119 ரன்கள் எடுத்த தவான், பிராவோ பந்து வீச்சில் ஆட்டமிழந்தார் (95 பந்து, 20 பவுண்டரி).
TMSPD131	பின்னர் களமிறங்கிய யுவராஜ் சிங் 55 (74 பந்து, 7 பவுண்டரி), ரெய்னா 34 (43 பந்து, 3 பவுண்டரி) ரன் எடுத்து பெவிலியன் திரும்பினர்.
TMSPD132	இதையடுத்து களமிறங்கிய கேப்டன் தோனி 23, ஜடேஜா 2 ரன் எடுத்து 23 பந்துகள் எஞ்சியிருந்த நிலையில் வெற்றியை உறுதி செய்தனர்.
