ID	Sentence
TMPHD1017	எதிரியின் கையில் உள்ள ஆயுதத்தை பார்த்து கேலி செய்வதைவிட அதை பிடுங்கிகொள்வது புத்திசாலித்தனம்.
TMPHD1018	நாம் எப்போதுமே வாழ்வதற்குத் தயாராகிக் கொண்டிருக்கிறோம்; ஆனால் எப்போதுமே வாழ்வதில்லை.
TMPHD1019	நல்ல முடிவுகள், அனுபவத்திலிருந்து பிறக்கின்றன; ஆனால் அனுபவமோ தவறான முடிவுகளிலிருந்து கிடைக்கிறது – பில் கேட்ஸ்.
TMPHD1020	நம்பிக்கை உள்ளவர்கள் எந்த சூழலையும் சாதகமாக்கிக் கொண்டு முன்னேறுகிறார்கள்.
TMPHD1021	அறிவுக்கும் மனசுக்கு சிக்கல் இருக்கும் போது நீங்க மனசு சொல்வதை மட்டும் கேளுங்கள்.
TMPHD1022	மனதைப் பொத்தல் குடிசையாக வைத்திராமல், எந்தப் புயலையும் தாங்கும் இரும்புக்கோட்டையாக வைத்திருக்கக் கற்க வேண்டும்.
TMPHD1023	உதவும் கரங்கள், ஜெபிக்கும் உதடுகளைவிடச் சிறந்தது – அன்னை தெரஸா
TMPHD1024	உன்னைத் தவிர வேறு யாரும் உனக்கு அமைதியைத் தர முடியாது.
TMPHD1025	ஒன்று தவிர்க்க முடியாது என்னும் போது. அதை எதிர்கொள்ளும் தைரியம் வந்துதானே தீர வேண்டும்.
TMPHD1026	தோல்வியின் அடையாளம் தயக்கம்! வெற்றியின் அடையாளம் துணிச்சல்! துணிந்தவர் தோற்றதில்லை! தயங்கியவர் வென்றதில்லை! வெற்றியை விரும்பும் நமக்குத் தோல்வியைத் தாங்கும் மனம் இல்லை; தோல்வியைத் தாங்கும் மனம் இருந்தால் அதுவும் ஒரு வெற்றிதான்.
TMPHD1027	சிக்கல்கள் என்பவை, ஓடும் ரெயிலிலிருந்து பார்க்கும் மரங்களைப் போன்றவை. அருகில் போனால் அவை பெரிதாகத் தெரியும்.அவற்றைக் கடந்து சென்றால் அவை சிறிதாகிவிடும். இதுதான் வாழ்க்கை!
TMPHD1028	காலம் போனால் திரும்புவதில்லை காசுகள் உயிரை காப்பதும் இல்லை!
TMPHD1029	உங்களின் தோல்வி எங்கே ஒளிந்துள்ளது தெரியுமா?பிரச்சினைகள் வரும்போது அல்ல; பிரச்சினைகளைக் கண்டு நீங்கள் பயந்து விலகும்போது – பாரதியார்.
TMPHD1030	நீ மகிழ்ச்சியாக இருக்கும்போது, நீ யாரை விரும்புகிறாயோ அவரை நினைத்துக்கொள்வாய்! நீ துயரத்தில் இருக்கும்போது, உன்னை யார் விரும்புகிறாரோ அவரை நினைத்துக்கொள்வாய்!
TMPHD1031	ஆசை கோபம் களவு கொள்பவன் பேசத்தெரிந்த மிருகம். அன்பு நன்றி கருணை கொண்டவன் மனித வடிவில் தெய்வம்.
TMPHD1032	ஒருவனது மார்பை அலங்கரிக்கும் ஆபரணம், அவன் நெஞ்சில் குடிக்கொண்டிருக்கும் துணிவே.
TMPHD1033	கடன் கொடுப்பவனாகவும் இராதே! கடன் வாங்குபவனாகவும் இராதே! கடன் தன்னையும் இழந்துவிடுகிறது. நண்பனையும் இழந்துவிடச்செய்கிறது
TMPHD1034	கடன் வாங்குவது பணத்தின் பெருமையை மங்கச்செய்கிறது.
TMPHD1035	எனக்கு நான் இதுவரை கேள்விப்பட்டிருக்கிற அதிசியங்களில் எல்லாம் மிகவும் விசித்திரமாகத் தெரிவது மனிதர்கள் மரணத்திற்கு அஞ்சுவதுதான்.
TMPHD1036	கடவுள் நீதியுள்ளவர் நம் குற்றங்களையே ஆயுதமாகக் கொண்டு நம்மைத் தண்டிப்பார்.
TMPHD1037	கண்ணீரோ பிரார்த்தனையோ நீங்கள் செய்த தீமைக்குப் பரிகாரமாகிவிடாது.
TMPHD1038	ஒவ்வொரு மனிதனும் ஒரு பாத்திரமேற்று நடிக்க வேண்டிய அரங்கம்தான் இந்த உலகம்.
TMPHD1039	அறிவாளி மெதுவாகப் போவான் வேகமாக ஓடுகிறவன் தடுக்கிவிழுவான்.
TMPHD1040	தழும்புகளைக் கண்டு சிரிக்கிறவன் காயங்களை உணரமாட்டான்.
TMPHD1041	பெயரில் என்ன இருக்கிறது? ரோஜா என்று நாம் அழைப்பதை வேறு எந்தப் பெயரால் அழைத்தாலும் அது இனிமையாகத்தான் மணம் வீசும்.
TMPHD1042	நரகத்தின் வாசலுக்கு ஒரு மனிதன் காவல்காரனாக இருந்தால், அவன் அடிக்கடி கதவைத் திறந்துவிட வேண்டியிருக்கும்.
TMPHD1043	ஒரு மரத்திலுள்ள பழங்களை எண்ணி விடலாம். ஒரு பழத்தால் உருவாகப் போகும் மரங்களை அறிய முடியுமா?
TMPHD1044	துன்பம் ஏன் இருக்க வேண்டும்..இன்பம் என்பது இருக்க வேண்டும் என்பதற்காகவே... துன்பம் இல்லை என்றால் இன்பத்தை எப்படி அறிவது?இன்பத்தின் சுவை துன்பத்தால் தான் கிடைக்கிறது.
TMPHD1045	எது எது நம்மை பிரிக்கிறதோ அதை மறப்போம்.எது எது நம்மை இணைக்கிறதோ அதை பற்றி சிந்திப்போம்.
TMPHD1046	எத்தனை முறை வீழ்ந்தாய் என்பதை விட எத்தனை முறை எழுந்தாய் என்பதே செய்தி.
TMPHD1047	பணம் நம் தேவைகளை பூர்த்தி செய்வதில்லை.. மாறாக தேவைகளை பெருக்கவே செய்கிறது.
TMPHD1048	பணம் ஏழைகளிடம் கொஞ்சமாக இருக்கிறது.பணக்காரர்களிடம் அதிகமாக இருக்கிறது.. ஆனால் யாரிடமும் போதுமான அளவு இருப்பதில்லை..
TMPHD1049	ஒவ்வொரு வெற்றி பெற்ற மனிதனின் பின்னால் ஒரு பெண் இருக்கிறாள்..அவன் அப்படிப்பட்ட வெற்றியாளன் அல்ல என்று சொல்லிக் கொண்டு..
TMPHD1050	நம் நிழல் முட்களின் மீதும், கற்களின் மீதும் விழுவதால் நமக்கு எந்த விதமான பாதிப்பும் ஏற்படுவதில்லை...
TMPHD1051	மனிதனின் ஆசைகள் அவன் பையில் சுமந்து செல்லும் உலோக நாணயங்களைப் போன்றது. நாணயங்கள் அதிகமானால் கனமும் அதிகமாகும். நாணயங்களை கரண்சி நோட்டுக்களாக(குடும்ப பற்றாக)மாற்றிக் கொண்டால் கனம் தெரியாது..எனவே ஆசைகளை ஒரே ஆசையாக குடும்ப பற்றாக மாற்ற வேண்டும்...
TMPHD1052	துன்பத்திலும் நல்லதைக் காண்பதும். நடப்பதெல்லாம் நன்மைக்கே என்பதும் பாசிடிவ் திங்கிங்
TMPHD1053	அது போல பாதகங்களை சாதகங்களாகவும், பலவீனங்களை பலமாகவும் மாற்றிக் கொள்வதும் பாசிடிவ் திங்கிங் தான்.
TMPHD1054	அது ஊசியில் நூல் கோக்கும் போது முனை சிறிது பிரிந்திருந்தாலும் கோக்க முடியாது..அது போல கவனம் சிறிது சிதறினாலும் காரியத்தை சிறப்பாக செய்ய முடியாது..
TMPHD1055	சர்க்கரையும் மணலும் கலந்திருந்தாலும் எறும்பு மணலை நீக்கி சர்க்கரையை மட்டுமே தின்கிறது.
TMPHD1056	உழைப்பு, உண்மை, உயர்வு என்ற தாரக மந்திரத்தால் வாழ்வில் வெற்றி கிடைக்கிறது.
TMPHD1057	வாழ்க்கை மிகவும் சிறியது.அதில் பல பிரட்சனைகள் இருக்கும்..என்றாலும் அந்த சிறிய வாழ்க்கையில் பலவிதமான ஈடுபாடுகளை வளர்த்துக் கொள்வதால் வாழ்வில் வளமும்,நிம்மதியும் கிடைக்கும்.
TMPHD1058	நேற்று என்பது செலவு செய்த காசு.நாளை என்பது இன்னும் கையில் வராத காசு..இன்று என்பது தான் கையில் உள்ள காசு போன்றது. ஆகையால நேற்றைய தோல்விகளை அசை போட்டு,இன்றைய தினத்தை கோட்டை விடாது,இன்றைய செயல்களை சிறப்பாக செய்தால் அது வளமான நாளைய பொழுதினை தானே உருவாக்கும்...
TMPHD1059	நீ வாயைத் திறக்கும் போதெல்லாம் உன் உள்ளத்தையும் சேர்த்து திறக்கிறாய்.. ஆகவே கவனமாக இருக்கவும்..
TMPHD1060	கோழைத் தனம் அது ஆபத்தில்லையா? எனக் கேட்கும் சமயோசிதம் அதில் பயனுண்டா? எனக் கேட்கும் செருக்கு அதில் புகழுண்டா? எனக் கேட்கும் ஆனால் மனசாட்ச்சி அது நியாயமா ????/ எனக் கேட்கும்.
TMPHD1061	சோம்பேறி இரு முட்களும் இல்லாத கடிகாரம் போன்றவன். அது நின்றாலும் ஓடினாலும் உபயோகமில்லை..
TMPHD1062	பாத்திரத்தின் நிறமல்ல பாலின் நிறம், ஆத்திரத்தின் நிறமல்ல அறிவின் நிறம்.
TMPHD1063	அன்பு மன உறுதி நிதானம் சமயோசித புத்தி சகிப்பு தன்மை ஐந்தும் கொண்ட பெண் வாழ்வில் தோற்பதில்லை..
TMPHD1064	“வாஸ்து” என்றால் என்ன ? சமஸ்கிருதத்தில் ‘வாஸ்து’ என்றால் ‘வீடு’என்பது பொருளாகும்.
TMPHD1065	வராஹிமிகிரரின் பிரஹத் சம்ஹிதாவிலும் அமர சிம்ஹாவின் அகர கோஷாவிலும் வீடு என்றே குறிப்பிடப்பட்டுள்ளது.
TMPHD1066	“மயமதா” (MAYA MATHA) என்ற நூலில் வசிப்பிடம், மனை, கட்டிடம் என்று குறிப்பிடப்பட்டுள்ளது.
TMPHD1067	எனவே இந்த வீடுகளின் விஞ்ஞானம் நவீன காலத்தில் கட்டிடக்கலை என்று அழைக்கப்படுகிறது.
TMPHD1068	இந்த வாஸ்து விஞ்ஞானமானது மதம் மற்றும் பிரதேசங்களைக் கடந்து உலகம் முழுவதும் உள்ள பண்டைய நூல்களில் விரிவாக விளக்கப்பட்டுள்ளது.
TMPHD1069	இவற்றை நவீன உலகுக்குத் தக்கபடி உபயோகிக்கும்போது மனிதனின் பொருளாதார முன்னேற்றமன்றி, மனஅமைதி மற்றும் குடும்பத்திற் சந்தோஷத்தையும் அளிக்கிறது.
TMPHD1070	இந்த வாஸ்து சாஸ்த்திரத்தின் அடிப்படையே வடக்கு, கிழக்கு, தெற்கு, மற்றும் மேற்கு ஆகிய திசைகளிலிருந்து வரக்கூடிய கதிர்வீச்சுக்களின் ஒட்டு மொத்த மற்றும் ஒன்றுபட்ட சக்தியேயாகும்.
TMPHD1071	நமக்கு நல்ல வாழ்க்கை அமையும் விதத்தில் மனையைத் தேர்ந்தெடுத்தபின் குறிப்பிட்ட திசைகளில் வீடுகளின் அறைகளை எங்ஙனம் அமைத்தல் போன்ற விவரங்களை விரிவாக, விளக்கமாக மற்றும் எளிதாகப் புரிந்து கொள்ளக் கூடிய வகையில் வாஸ்து சாஸ்த்திர நூல்களில் விளக்கப்பட்டுள்ளன என்றால் மிகையாகாது.
TMPHD1072	வீட்டிலுள்ள அறைகளின் தன்மையானது அதில் வசிப்பவர்களின் மனவுணர்வோடு இசைந்திருக்கவும் மற்றும் பிரதிபலிக்கவும் வேண்டும்.
TMPHD1073	உதாரணமாக உணவருந்தும் அறையில் அமர்ந்திருக்கும்போது நமக்குப் பசியின் அனுபவத்தை நாம் உணரக்கூடிய வகையில் அந்த அறை அமைந்திருக்க வேண்டும்.
TMPHD1074	அதேபோல் வாழும் அறையில் நல்லுணர்வுகளும் படிப்பில் ஒரு உத்வேகமும் ஆர்வமும் ஏற்பட வேண்டும்.
TMPHD1075	படுக்கையறையில் ஓய்வின் அருமையை உணரும் வகையில் அமைய வேண்டும் என்று “பிலடேல்பிய” நாட்டின் கட்டிடக் கலை வல்லுனர் “திரு. மோரீஸ் சிண்ட்லர்”குறிப்பிடுகிறார்.
TMPHD1076	மனையைப் பொருத்த வரை நீள் சதுரமான அல்லது சதுரமான வடிவுடைய மனைகளே சிறந்ததாகக் கருதப்படுகிறது.
TMPHD1077	காந்த கதிர் வீச்சுக்களோடு இணைந்து செல்லும் மனைகளே சிபாரிசு செய்யப்படுகின்றன.
TMPHD1078	திசைகளை அறிய சிறிய காம்பஸ் கருவி உதவிகரமாக இருக்கும். சில வாஸ்து நிபுணர்கள் 10˚ முதல் 12˚ வரை அது மாறுபடலாம் எனக் குறிப்பிடுகின்றனர்.
TMPHD1079	பொதுவாக வடக்கு மற்றும் கிழக்கில் தாழ்வாயுள்ள மனைகள் சிறப்பானது மற்றும் நன்மை அளிப்பது எனக் கருதப்படுகிறது.
TMPHD1080	மேற்கு மற்றும் தெற்குப் பகுதி உயர்ந்திருத்தல் நலம். மேலும் மயானத்திற்கு அருகிலுள்ள அல்லது மயான பூமியிலுள்ள மனைகள் ஒதுக்கப்பட வேண்டியவையாகும்.
TMPHD1081	அதேபோல் கோவில்களுக்கு பார்வையிலுள்ள அல்லது அருகேயுள்ள மனைகளையும் வாங்கக் கூடாது. மனையின் நான்கு மூலையிலுள்ள கோணஅளவு 90˚ இருக்க வேண்டும்.
TMPHD1082	வடகிழக்கு மற்றும் தென்மேற்குக் கோணங்கள் 90˚ க்குக் குறைவாக இருக்கவேண்டும்.
TMPHD1083	வடமேற்கு மூலையின் கோணம் 90˚ அல்லது அதற்கு அதிகமாகவோ இருக்கலாம்.
TMPHD1084	இதை வடகிழக்கிலிருந்து தென்மேற்கு மற்றும் வடமேற்கு முதல் தென்கிழக்கு வரையும் குறுக்குக் கோடு வரைவதன் மூலம் சரி பார்த்துக் கொள்ளலாம்.
TMPHD1085	மிருதுவான, சமமான, இனியமணம் மற்றும் சுவையடைய மண்ணாக இருக்க வேண்டும்.
TMPHD1086	அங்கு மூலிகைச் செடிகள் நிறைந்திருக்க வேண்டும். மரங்கள் மற்றும் படரும் கொடிகள் இருக்க வேண்டும்.
TMPHD1087	இங்ஙனம் இருந்தால் அம்மனையின் உரிமையாளருக்கு வாழ்க்கையில் முன்னேற்றத்தைக் கொடுக்கும். பூமியில் பள்ளமோ,குழியோ இருக்கக்கூடாது.
TMPHD1088	மனைக்கு எதிரில் தெருக்குத்தோ அல்லது முட்டு சந்தோ உள்ள மனையை தேர்ந்தெடுக்கக் கூடாது. எனினும் வடகிழக்கில் வடக்குப் பகுதி, கிழக்குப் பகுதி மற்றும் வடமேற்கில் மேற்குப் பகுதி, தென்கிழக்கில் தெற்குப் பகுதி ஆகியவற்றில் தெருக்குத்து இருந்தால் அனுகூலமற்றதாகக் கருதவேண்டிய அவசியமில்லை என்று பிரஹத் சம்ஹிதாவில் கூறப்பட்டுள்ளது.
TMPHD1089	இப்பகுதிகளில் தெருக்குத்து இருக்கலாம் என வராஹிமிகிரர் கூறுகிறார். மேலும் அவர் கூறுவதாவது - வாசலானது தெருக்குத்தோ எதிரில் மரமோ, மூலையோ,தூண்களோ அல்லது நீர் மதகு/மடையோ இருக்கக்கூடாது என்றும் ஆனால் இவற்றின் உயரத்துக்கு இரு மடங்கு தூரத்தில் வாசலை மாற்றி அமைக்கலாம் என்றும் பிரஹத் சம்ஹிதாவில் கூறுகிறார்.
TMPHD1090	வடக்கு மற்றும் கிழக்கு தாழ்வாக இருக்கவேண்டும் என ஏற்கனவே பார்த்தோம்.
TMPHD1091	அதன்படி கிணறு போர்வெல் போன்றவற்றை எங்கு அமைக்க வேண்டுமென்பதை மனை வாங்கி வீடு கட்டுவதற்குமுன் தேர்வு செய்தல் அவசியம்.
TMPHD1092	அதற்கு உகந்த இடம் வடக்கிலுள்ள வடக்கு அல்லது கிழக்கு ஆகும். வடக்கு மற்றும் வடகிழக்குப் பகுதிகளை கீழ்கண்ட காரணங்களுக்காக வராஹிமிகிரர் பரிந்துரைக்கிறார்.
TMPHD1093	அடுத்தகட்ட நடவடிக்கையென்பது கட்டிடத்திற்கான அஸ்திவாரம் அமைப்பதாகும். வடகிழக்கு பகுதி முதல் தொடங்கி மனையை சமதளப்படுத்திய பின் தென்மேற்குப் பகுதியிலிருந்து அஸ்திவாரம் அமைக்கத் தொடங்க வேண்டும்.
TMPHD1094	ஜோதிடப்படி சிறப்பான அனுகூலமான மாதங்கள் சித்திரை , வைகாசி, ஆவணி,கார்த்திகை, மாசி ஆகும். அதிலும் சூரியன் ஸ்திர ராசிகளில் வரும் காலங்கள் சிறப்பானதாகக் கருதப்படுகிறது.அஸ்திவாரம் அமைக்கக் கீழ்க் கண்ட நட்சத்திரங்கள் பரிந்துரைக்கப்படுகின்றன.
TMPHD1095	ரோஹிணி,மிருகசீரிடம்,ஹஸ்தம்,சித்திரை,உத்திரம்,கேட்டை,உத்திராடம்.திருவோணம் ஆகியவையே அவை.ஒற்றைப்படை சந்திர நாட்கள் – 9 ம் திதியைத் தவிர மற்றவை அனுகூலமான நாட்களாகும். 2, 6 மற்றும் 10 ம் திதிகளும் அனுகூலமானவையாகும்.
TMPHD1096	புதன், வியாழன் மற்றும் வெள்ளிக் கிழமைகள் நல்ல நாட்களாகும்.
TMPHD1097	தென்மேற்கு தொடங்கி வடகிழக்குப் பகுதியில் அதிக இடம்விட்டும் வீட்டு காம்பவுண்டுச் சுவரைத் தொடாமல் கட்டுவது நல்லது.
TMPHD1098	அதுபோல் கட்டிடம் சதுரவடிவிலோ அல்லது நீள் சதுரவடிவிலோ கட்டுவதே நல்லது.
TMPHD1099	கட்டிட அளவு எவ்வளவு இருக்கிறதோ அதே போன்ற அளவு உயரம் வைத்து வீடு கட்டுவதே நல்லது என பிரஹத் சம்ஹிதாவில் கூறப்பட்டுள்ளது.
TMPHD1100	தலைவாசலானது வடக்கு அல்லது வடகிழக்கில் வடக்குப் பகுதியிலும், வடமேற்கின் மேற்குப் பகுதியிலும், தென்கிழக்கின் தெற்குப் பகுதியிலும் அமைக்கப்பட வேண்டும்.
TMPHD1101	எனினும் வராஹிமிகிரர் தனது பிரஹத் சம்ஹிதாவில் வாஸ்து மண்டல அடிப்படையில் தலைவாசல் அமைக்கப்பட வேண்டுமென்கிறார்.
TMPHD1102	ஒவ்வொரு திசையிலும் 9 பிரிவுகளாகப்பிரிக்கப்பட்டு ஒவ்வொரு திசையும் 9 பிரிவுகளாக பிரிக்கப்பட்டு ஒவ்வொரு பக்கத்திலும் 4 வது பிரிவில் தலைவாசல் அமைப்பது சாலச்சிறந்து எனக் குறிப்பிடுகிறார்.
TMPHD1103	வடக்கு --- அனைத்து செல்வங்களும் பெற்று வாழ்தல்.
TMPHD1104	கிழக்கு ---- அரசு உதவி அரசால் அனுகூலம்.
TMPHD1105	தெற்கு ---- அதிக உணவு அதிக நீர் மற்றும் அதிகக் குழந்தைகள்.
TMPHD1106	மேற்கு ---- பழங்கள் மகன்களுக்கு முன்னேற்றம் மற்றும் செல்வநிலை உயர்வு.
TMPHD1107	அடுத்து தானியங்கி கதவுகளை அமைக்கக்கூடாது அப்படியமைத்தால் குடும்பம் அடியோடு அழிந்துவிடும் என்றும் பி.ச வில் குறிப்பிடபட்டுள்ளது. தானாகத் திறப்பது முட்டாள் தனத்தையும், மூடுவது குடும்ப அழிவையும் ஏற்படுத்துவதாகக் கூறப்பட்டுள்ளது.
TMPHD1108	தலைவாயிற் கதவு வீட்டிலுள்ள மற்ற அனைத்துக் கதவுகளையும்விட பெரிதாக அமைக்கப்படவேண்டும் எனவும் கூறப்பட்டுள்ளது.
TMPHD1109	சுலோகம் 82 பகுதி 53 பி.ச. வில் தலைவாசலானது எந்தவிதத்திலும் மற்ற கதவுகளைவிட அலங்காரத்தில் குறைந்தோ அல்லது அமைப்பில் சாதாரணகாகவோ இருக்கக்கூடாது. அது மிகவும் நேர்த்தியாக அலங்கரிக்கப் பட்டிருக்க வேண்டும்.
TMPHD1110	திறந்தவெளியைப் பொருத்தவரை தெற்கு மேற்கை விட வடக்கு மற்றும் வடகிழக்கில் அதிகப்படியான இடம் விடப்பட்டிருக்க வேண்டும்.
TMPHD1111	கதவுகளும் சன்னல்களும் இரட்டைப்படையில் இருக்க வேண்டும். பூஜியம் இடம்பெறாமல் 2 – 4 – 6 என இருக்கவேண்டும்.
TMPHD1112	கனமான மற்றும் உயரமான மரங்களான தென்னை, கொய்யா, வாழை மரங்களை மனையின் தெற்கு மற்றும் மேற்கிலும் வைக்கலாம்.
TMPHD1113	வடக்கு மற்றும் கிழக்கில் பூச்செடிகள், துளசி, அழகிய புல் வெளிகள் ஆகியவற்றை வளர்க்கலாம்.
TMPHD1114	அரசமரத்தை வடக்கேயும் ஆலமரத்தைக் கிழக்கிலும் அத்திமரத்தைத் தெற்கிலும் அஸ்வத் மரத்தை மேற்கிலும் வைக்கலாம் என பி.ச வில் குறிப்பிடப்பட்டுள்ளது.
TMPHD1115	காம்பவுண்டுச் சுவரைப் பொருத்தவரை தெற்கு மேற்கில் உயரமாக மற்றும் தடிமனாகவும் வடக்கு மற்றும் கிழக்கே இரண்டும் அதைவிடக் குறைவான அளவுகளில் இருத்தல் வேண்டும்.
TMPHD1116	அடுத்து வீட்டிலுள்ளவர்கள் மகிழ்ச்சியாகவும், ஆரோக்கியமாகவும், முன்னேற்றத்துடனும் வாழும் வகையில் அனுகூலமான விதத்தில் வீட்டிலுள்ள அறைகளை வாஸ்து முறைப்படி அமைக்க வேண்டும்.
TMPHD1117	நைருதி அல்லது தென்மேற்குப் பகுதி முழுவதும் வீட்டின் எஜமானர் பயன்படுத்தவேண்டும்.
TMPHD1118	எக்காரணங்கொண்டும் இப்பகுதியில் திறந்தவெளி இருக்கக்கூடாது. இவ்வறையைப் பிரதான படுக்கையறையாக பயன்படுத்தலாம்.
TMPHD1119	அக்னி மூலையெனும் தென்கிழக்கில் சமையலறையையும் சமையல் மேடையை அந்த அறைக்குள், கிழக்கிலும் பாத்திரம் கழுவும் “சிங்”கை வடகிழக்கு மூலையிலும் அமைக்கலாம்.
TMPHD1120	ஈசானியம் எனும் வடகிழக்கில் பூஜையறை மற்றும் போர்டிகோ அமைக்கலாம்.
TMPHD1121	வடகிழக்குப் பகுதி எப்போதும் சுத்தமாக வைக்கப்பட வேண்டும் இவ் விடத்தில் மருந்துப் மாத்திரைகளை வைத்தால் நோய் குணமாக நீண்ட நெடுநாட்களாகும் என பி.ச வில் குறிப்பிடப்பட்டுள்ளது.
TMPHD1122	வாயு மூலையெனும் வடமேற்குப் பகுதியில் வாழும் அறை விருந்தினர் அறை, காரேஜஸ் மற்றும் டாய்லெட் ஆகியவற்றை அமைக்கலாம். இங்கு தென்கிழக்குக்கு மாற்றாக சமையலறையை அமைக்கலாம்.
TMPHD1123	ஒவ்வோரு மனையிலும் வாஸ்து புருஷன் தெய்வமாக இருக்கிறான்.
TMPHD1124	அவன் வடகிழக்கில் தலைவைத்தும் தென்மேற்கில் கால்களை மடக்கியும் வாஸ்து மண்டலத்தில் ஓய்வெடுக்கிறான்.
TMPHD1125	தலைப்பகுதியான வடகிழக்கில் சக்தி அதிகமாகக் இருப்பதாகக் கருதப்படுகிறது.
TMPHD1126	வாஸ்து மண்டலம் 64 அல்லது 81 சதுரங்களாகப் பிரிக்கப்பட்டுள்ளன. நடுவிலுள்ள 9 சதுரங்கள் பிரம்ம ஸ்தானமாகும்.பண்டைய நாட்களில் இப்பகுதி திறந்தவெளி முற்றமாகப் பயன்படுத்தப்பட்டது.
TMPHD1127	வாழ்க்கை ஒரு சவால் அதனை சந்தியுங்கள்.
TMPHD1128	வாழ்க்கை ஒரு பரிசு அதனை ஏற்றுக்கொள்ளுங்கள்.
TMPHD1129	வாழ்க்கை ஒரு சாகசப்பயணம் அதனை மேற்கொள்ளுங்கள்.
TMPHD1130	வாழ்க்கை ஒரு ஒரு சோகம் அதனை கடந்து வாருங்கள்.
TMPHD1131	வாழ்க்கை ஒரு துயரம் அதனை தாங்கிக் கொள்ளுங்கள்.
TMPHD1132	வாழ்க்கை ஒரு கடமை அதனை நிறைவேற்றுங்கள்.
TMPHD1133	வாழ்க்கை ஒரு விளையாட்டு அதனை விளையாடுங்கள்.
TMPHD1134	வாழ்க்கை ஒரு வினோதம் அதனை கண்டறியுங்கள்.
TMPHD1135	வாழ்க்கை ஒரு பாடல் அதனை பாடுங்கள்.
TMPHD1136	வாழ்க்கை ஒரு சந்தர்ப்பம் அதனை பயன்படுத்தி கொள்ளுங்கள்.
TMPHD1137	வாழ்க்கை ஒரு ஒரு பயணம் அதனை புகழுடன் முடித்துவிடுங்கள்.
TMPHD1138	வாழ்க்கை ஒரு உறுதி மொழி அதனை நிறைவேற்றுங்கள்.
TMPHD1139	வாழ்க்கை ஒரு காதல் அதனை ரசனையுடன் அனுபவியுங்கள்.
TMPHD1140	வாழ்க்கை ஒரு அழகு அதனை ஆராதியுங்கள்.
TMPHD1141	வாழ்க்கை ஒரு உணர்வு அதனை உணர்ந்து கொள்ளுங்கள்.
TMPHD1142	வாழ்க்கை ஒரு போராட்டம் அதனை எதிர் கொள்ளுங்கள்.
TMPHD1143	வாழ்க்கை ஒரு குழப்பம் அதற்கு விடைக்காணுங்கள்.
TMPHD1144	வாழ்க்கை ஒரு இலக்கு அதனை எட்டிப் பிடியுங்கள்.
TMPHD1145	வாழ்க்கை ஒரு உயரம் அதனை அடைந்து பாருங்கள்.
TMPHD1146	வாழ்க்கை ஒரு இனிமை அதனை ரசித்து வாழ பழகிக்கொள்ளுங்கள்.
