ID	Sentence
TMSCD11	இவர் இளம் வயதில் இருக்கும் பொழுதே, சாதி மத பாகுபாட்டால் சமூகத்தில் நிலவிய மூடபழக்கவழக்கங்கள் பற்றிப் பல கேள்விகளும், சந்தேகங்களும் எழுப்பினார்.
TMSCD12	ஒரு குழந்தையாக இருந்த போதே, சுவாமி விவேகானந்தர் அவர்களுக்கு துறவிகள் மீது பெரும் மரியாதை இருந்தது.
TMSCD13	யார், எதை அவரிடம் கேட்டால், கேட்டவுடனேயே விட்டுக் கொடுக்க வேண்டுமென்ற மனப்பக்குவம் கொண்டிருந்தார்.
TMSCD14	அவரிடம் பிச்சைக்காரன் பிச்சைக் கேட்கும் போதெல்லாம், அவரிடத்தில் இருக்கும் அனைத்தையும் கொடுத்து விடுவார்.
TMSCD15	இதனால் குழந்தைப் பருவத்திலிருந்தே சுவாமி விவேகானந்தர் அவர்களுக்கு, தியாகம் மற்றும் முடிதுறக்கும் உணர்வு இருந்தது எனலாம்.
TMSCD16	உயர்கல்வியும், ஆன்மீக ஈடுபாடும் சுவாமி விவேகானந்தர் அவர்கள், 1879ல் மெட்ரிக் பள்ளிப்படிப்பை முடித்து, கல்கத்தாவிலுள்ள பிரசிடென்சி கல்லூரியில் சேர்ந்தார்.
TMSCD17	ஒரு வருடம் கழித்து, அவர் கல்கத்தாவிலுள்ள ஸ்காட்டிஷ் சர்ச் கல்லூரியில் சேர்ந்து தத்துவப் பாடத்தைப் படித்தார்.
TMSCD18	அவர் மேற்கிய தத்துவங்களையும், தருக்கவியலையும், மற்றும் ஐரோப்பிய நாடுகளின் வரலாற்றையும் படித்தார்.
TMSCD19	அவர் தனது ஆய்வுகளில் முன்னேறியதும், அவரது சிந்தனைகளின் பீடம் அபிவிருத்தி அடைந்தது.
TMSCD20	கடவுள் இருப்பது பற்றித் தொடர்பான சந்தேகங்கள், அவரது மனதில் எழத் தொடங்கியது.
TMSCD21	இதுவே, அவரை ‘கேஷப் சந்திர சென்’ தலைமையிலான முக்கிய மத இயக்கமான ‘பிரம்ம சமாஜில்’ இணைய செய்தது
TMSCD22	ஆனால், பிரம்ம சமாஜின் பிரார்த்தனைகளும், பக்தி பாடல்களும் கடவுளை உணர்த்தாதன் காரணமாக அவருடைய ஆர்வம் பூர்த்தி அடையவில்லை.
TMSCD23	இந்த நேரத்தில், தஷினேஸ்வர் ‘ஸ்ரீ ராமகிருஷ்ணா பரமஹம்சர்’ பற்றி சுவாமி விவேகானந்தர் அவர்களுக்குத் தெரிய வந்தது.
TMSCD24	ஸ்ரீ ராமகிருஷ்ணர் அவர்கள், காளி அம்மன் கோவிலில் ஒரு பூசாரியாக இருந்தார்.
TMSCD25	அவர் ஒரு கல்வியாளராக இல்லையென்றாலும், ஒரு சிறந்த பக்தனாக இருந்தார்.
TMSCD26	அவர் பல முறைக் கடவுளை உணர்ந்தார் என்றும் கூறினார். ஒருமுறை, சுவாமி விவேகானந்தர் அவர்கள், அவரது நண்பர்களுடன் அவரைப் பார்க்க தஷினேஸ்வருக்குச் சென்றார்.
TMSCD27	அவர் ராமகிருஷ்ணரிடம், “கடவுள் பார்த்திருக்கிறீர்களா?” என்று கேட்டார்.
TMSCD28	அதற்கு உடனடி பதிலாக, ராமகிருஷ்ணர் அவர்கள், “ஆம், நான் உன்னை இங்கே பார்ப்பது போல், இன்னும் தெளிவாக கடவுளைப் பார்த்திருக்கிறேன்” என்றார்.
TMSCD29	இது சுவாமி விவேகானந்தர் அவர்களுக்கு, அதிர்ச்சியாகவும், புதிராகவும் இருந்தது. அவர் ராமகிருஷ்ணரின் வார்த்தைகள் நேர்மையானதாகவும், அவருக்குக் கிடைத்த ஆழ்ந்த அனுபவமே அவரை இவ்வாறு உச்சரிக்க செய்தது என்பதையும் உணர்ந்தார்.
TMSCD30	இதுவே, அவர் அடிக்கடி ராமகிருஷ்ணர் அவர்களை சென்று சந்திக்கக் காரணமாக அமைந்தது.
TMSCD31	ராமகிருஷ்ணர் மீது அவர் கொண்ட பற்று எதையும் முற்றிலும் ஏற்குமுன், அதனை சோதித்துப் பார்க்கும் குணம், சுவாமி விவேகானந்தர் அவர்களுக்கு இருந்தது.
TMSCD32	ஆகவே, எந்த ஒரு சோதனையும் இல்லாமல் ராமகிருஷ்ணரர் அவர்களை தனது குருவாக ஏற்றுக் கொள்ள அவரால் இயலவில்லை.
TMSCD33	அப்போது அவருக்கு ராமகிருஷ்ணரர் அவர்கள் உரைத்தது ஞாபகத்திற்கு வந்தது.
TMSCD34	ஒருவர் கடவுளை உணர வேண்டும் என்றால், பணம் மற்றும் பெண்களின் மீதுள்ள ஆசையை விட்டுக் கொடுக்க வேண்டும்’ என்று கூறினார்.
TMSCD35	இதனை நினைவில் கொண்ட விவேகானந்தர் அவர்கள், ராமகிருஷ்ணர் அவர்களின் தலையணைக்கடியில் ஒரு ரூபாய் நோட்டை மறைத்து வைத்தார்.
TMSCD36	வெளியில் சென்ற ராமகிருஷ்ணர் அவர்கள், தனது அறைக்கு வந்து கட்டிலில் படுத்தார். மறுகணமே, அவருக்குத் தேள் கடித்தது போல் இருந்ததால், கட்டிலிலிருந்து குதித்தார்.
TMSCD37	பின்னர், அவரது மெத்தையை உதறியபோது, அவர் ரூபாய் நாணயம் கீழே விழுந்ததைக் கண்டார். பின்னர், இச்செயல் சுவாமி விவேகனந்தருடையது என்பதையும் அறிந்தார், ராமகிருஷ்ணர் அவர்கள்.
TMSCD38	சுவாமி விவேகானந்தர் அவர்கள், ராமகிருஷ்ணரை தனது குருவாக ஏற்றுக் கொண்டு, இரட்டைத் தன்மையல்லாத அத்வைத வேதாந்தத்தில் ஐந்து ஆண்டுகள் அவரின் கீழ் பயிற்சி மேற்கொண்டார்.
TMSCD39	1886ல், ஸ்ரீ ராமகிருஷ்ணரர் அவர்கள் காலமானார். அதன் பின்னர், சுவாமி விவேகானந்தர் அவர்கள், அவரது வாரிசாக பரிந்துரைக்கப்பட்டார்
TMSCD40	ராமகிருஷ்ணரர் அவர்களது மரணத்திற்குப் பின், சுவாமி விவேகானந்தரும், ராமகிருஷ்ணரரின் ஒரு சில முக்கிய சீடர்களும் துறவறம் பூண்டுவது என்று சபதம் எடுத்து, பரனகோர் என்ற இடத்தில் பேய்கள் நடமாடுவதாகக் கருதப்படும் ஒரு வீட்டில் வாழத் தொடங்கினர்.
TMSCD41	இந்தியாவில் அவரது பயணம் 1890 ஆம் ஆண்டில், சுவாமி விவேகானந்தர் அவர்கள், ஒரு நீண்ட சுற்றுப்பயணம் மேற்கொண்டார்.
TMSCD42	அவருடைய இந்த பயணத்தில் நாட்டின் அனைத்து இடங்களுக்கும் சென்றார். அவரது இந்தபி பயணத்தின் போது அவர், வாரணாசி, அயோத்தி, ஆக்ரா, விருந்தாவன், ஆழ்வார் போன்ற பல இடங்களுக்கும் சென்று வந்தார்.
TMSCD43	இந்த சுற்றுப்பயணத்தின் போது, அவரது இயற்பெயரான ‘நரேந்திரா’ மறைந்து ‘சுவாமி விவேகானந்தர்’ என்று பெயர் பெற்றார்.
TMSCD44	நல்லது மற்றும் கேட்டது என்று பகுத்தறியும் அவரது திறனுக்காக, மகாராஜா கேத்ரி என்பவர், இவருக்கு ‘விவேகானந்தர்’ என்று பெயரிட்டார் என்று பலரும் கூறுகின்றனர்.
TMSCD45	அவரது இந்தப் பயணத்தின் போது, விவேகானந்தர் அவர்கள், மன்னரின் அரண்மனைகளிலும், ஏழைகளின் குடிசைகளிலும் தங்கினார். இந்தியாவின் பல்வேறு பகுதிகளில் வாழும் இந்திய மக்களின் கலாச்சாரங்கள் மற்றும் பல வகையான மக்களிடம் அவருக்கு நெருக்கமான தொடர்பு ஏற்பட்டது.
TMSCD46	விவேகானந்தர் அவர்கள், சமுதாயத்தின் ஏற்றத்தாழ்வு மற்றும் சாதி கொடுங்கோன்மையை கவனித்தார்.
TMSCD47	சுவாமி விவேகானந்தர் அவர்கள், இந்திய துணை கண்டத்தில் தென் கோடி முனையில் இருக்கும் கன்னியாகுமாரிக்கு டிசம்பர் 24, 1892ல் சென்றார்.
TMSCD48	அவர் கடலில் சிறிது தூரம் நீந்தி, ஒரு தனி பாறையின் மீது அமர்ந்து, தனது தியானத்தைத் தொடங்கினார்
TMSCD49	மூன்று நாட்கள் அங்கு தியானம் மேற்கொண்ட அவர், இந்தியாவின் கடந்த, தற்போதைய மற்றும் எதிர்காலம் பற்றி தன் தியானத்தில் கண்டதாகக் கூறினார்.
TMSCD50	அவர் அமர்ந்து தியானம் செய்த அந்தப் பாறையே, விவேகானந்தர் அவர்களின் நினைவாக பிரபலமாகவும், ஒரு முக்கிய சுற்றுலா தலமாகத் திகழும் ‘விவேகானந்தர் பாறை’ என்ற பெயரில் கன்னியாகுமரியில் இன்றும் உள்ளது.
TMSCD51	மேலைநாடுகளில் விவேகானந்தரின் சொற்பொழிவுகள் 1893ல், சுவாமி விவேகானந்தர் அவர்கள், சிகாகோ உலக மதங்களின் மாநாட்டில் கலந்து கொள்ள அமெரிக்கா சென்றார்.
TMSCD52	மேடையில் அவரது உரையின் தொடங்குவதற்கு முன், “அமெரிக்காவின் சகோதர, சகோதரிகளே!” என்று அவர் உபயோகித்த புகழ்பெற்ற வார்த்தைகளுக்காகக் காட்டு கரவொலி பெற்றார்.
TMSCD53	ஸ்வாமிஜி அவரது பிரமாதமான பேச்சுத்திறன் மூலமாக அமெரிக்காவிலுள்ள அனைவரையும் மெய்மறக்கச் செய்தார்.
TMSCD54	அவர் எங்கு சென்றாலும், இந்திய கலாச்சாரத்தின் பெருந்தன்மையைக் கருத்தூன்றிப் பேசினார். அவர் வரலாறு, சமூகவியல், தத்துவம் அல்லது இலக்கியம் போன்ற எந்த ஒரு தலைப்பாக இருந்தாலும், தன்னிச்சையாக எளிதாகப் பேசினார். அவர், இந்தியாவில் கிறிஸ்துவ மதபிரச்சாரகர்கள் ஏவிவிடும் தீங்கிழைக்கும் பிரச்சாரங்களை வெறுத்தார்
TMSCD55	சுவாமி விவேகானந்தர் அவர்கள், இங்கிலாந்துக்கும் சென்றார். பல மக்கள் அவரது சீடர்களாக மாறினர்.
TMSCD56	அவர்களில் மிகவும் பிரபலமானவர், ‘மார்கரெட் நிவேதிதா’. பின்னர், அவர் இந்தியா வந்து குடியேறினர்.
TMSCD57	ராமகிருஷ்ணா மிஷன் மற்றும் ராமகிருஷ்ணா மடம் மேற்கு நாடுகளில் சுற்றுப்பயணம் மேற்கொண்ட சுவாமி விவேகானந்தர் அவர்கள், நான்கு ஆண்டுகளுக்கு பின்னர், 1897ல் இந்தியா திரும்பினார். இந்தியர்கள் மத்தியில் ஆன்மீக வளர்ச்சிக்கான தகவல்களைப் பரப்பத் தொடங்கினார்.
TMSCD58	‘சமூக சேவை என்பது ஒரு கூட்டு முயற்சியால் மட்டுமே சாத்தியமாகும்’ என்று அவர் உணர்ந்தார்
TMSCD59	இந்த குறிக்கோளை அடைய, சுவாமி விவேகானந்தர் அவர்கள், 1897ல் “ஸ்ரீ ராமகிருஷ்ணா மிஷன்” என்ற அமைப்பைத் தொடங்கி, அதன் சிந்தனைகளையும், இலக்குகளையும் முறைப்படுத்தினார்.
TMSCD60	அடுத்த இரண்டு ஆண்டுகளில், கங்கை நதிக்கரையில் பேலூரில் ஒரு தளம் வாங்கினார். அங்கு, அவர் கட்டிடங்களைக் கட்டமைத்து, ‘ஸ்ரீ ராமகிருஷ்ணர் மடத்தை’ நிறுவினார்
TMSCD61	மீண்டும், அவர் ஜனவரி 1899 முதல் டிசம்பர்1900 வரை மேற்கு நாடுகளுக்கு சுற்றுப்பயணம் மேற்கொண்டார்.
TMSCD62	இறப்பு மேலை நாடுகளுக்கு சுற்றுப்பயணம் மேற்கொண்டு இந்தியா திரும்பிய சுவாமி விவேகானந்தர் அவர்கள், கல்கத்தா அருகில் பேலூரில் அவரால் நிறுவப்பட்ட ‘ஸ்ரீ ராமகிருஷ்ணா மடத்தில்’ ஜூலை 4, 1902 அன்று இறந்தார்
TMSCD63	சென்னை: இப்போது நான் சாதி அரசியல் செய்வதாக கூறும் கருணாநிதி, 2001 சட்டமன்றத் தேர்தலின் போது, அனைத்து சாதித் தலைவர்களையும் இணைத்து அமைத்தக் கூட்டணிக்கு பெயர் என்ன? பச்சையான சாதிக் கூட்டணி தானே? என்று பாமக நிறுவனர் ராமதாஸ் கூறியுள்ளார்.
TMSCD64	பாட்டாளி மக்கள் கட்சி தலித்துகளுக்கு ஒருபோதும் எதிரிகள் அல்ல, 'காதல் நாடகத் திருமணங்கள்' என்ற பெயரில் நடக்கும் கொடுமைகளையும், வன்கொடுமை சட்டத்தை பயன்படுத்தி அரங்கேற்றப்படும் பழி வாங்கலையும் தான் எதிர்க்கிறோம் என்றும் அவர் கூறியுள்ளார்.
TMSCD65	ராமதாஸ் வெளியிட்டுள்ள அறிக்கையில் கூறியிருப்பதாவது: சென்னையில் நேற்று செய்தியாளர்களிடம் பேசிய திமுக தலைவர் கருணாநிதி என் மீதும், பாமக மீதும் அவதூறு குற்றச்சாற்றுக்களை சுமத்தியிருக்கிறார்
TMSCD66	சாதிய அமைப்புக்களை திரட்டி, தலித்துகளுக்கு எதிராக அபாயகரமான அரசியல் செய்வதாகவும், இதற்காக என் மீது கடும் நடவடிக்கை எடுக்க வேண்டும் என்றும் அவர் கூறியிருக்கிறார்.
TMSCD67	தலித் சமுதாயத்தினருக்கு வழங்கபட்டுள்ள சில சட்ட உரிமைகளை அச்சமுதாயத்தில் உள்ள சிலர் தவறாக பயன்படுத்துவதால் ஏற்படும் பாதிப்புகள் குறித்து சென்னையில் கடந்த 2ம் தேதி எனது தலைமையில் நடைபெற்ற அனைத்து சமுதாய தலைவர்கள் கூட்டத்தில் விவாதிக்கபட்டது.
TMSCD68	பாதிக்கபட்ட சமுதாயத்தினர் கேட்டுக்கொண்டதன் பேரில்தான் அனைத்து சமுதாயக் கூட்டத்திற்கு பாட்டாளி மக்கள் கட்சி ஏற்பாடு செய்தது
TMSCD69	அப்போது, எஸ்.சி/எஸ்.டி வன்கொடுமை சட்டம் தவறாக பயன்படுத்தப்படுவதால், அதை தடுக்கும் வகையில் அந்த சட்டத்தில் சில திருத்தங்களைச் செய்ய வேண்டும் என்று தீர்மானம் நிறைவேற்றப்பட்டது
TMSCD70	ஒரு சட்டத்தால் பாதிக்கப்பட்ட சமுதாயங்களை சேர்ந்தவர்கள், தாங்கள் அநியாயமாக பழி வாங்கப்படுவதை தடுக்க வேண்டும் என்று கோரிக்கை வைப்பதை சாதிய அரசியல் என்று கருணாநிதி முத்திரை குத்துவாரேயானால், என் மீதும் வன்னியர்கள் மீதும் கருணாநிதிக்கு எந்த அளவுக்கு வன்மம் இருக்கிறது என்பதை உணர முடிகிறது.
TMSCD71	தர்மபுரி நிகழ்வுகள் தொடர்பாக கடந்த நவம்பர் 17ம் தேதி சென்னையில் செய்தியாளர்களை சந்தித்தபோதே, தமிழகத்தில் சமுதாய மோதல்களின் பின்னணியில் ஒரு திராவிடத் தலைவர் இருப்பதாக கூறியிருந்தேன்
TMSCD72	இப்போது பத்திரிகையாளர்களை அவசரம் அவசரமாக அழைத்து சமுதாய தலைவர்கள் கூட்டத்திற்கு எதிராக வெறுப்பை உமிழ்ந்திருப்பதன் மூலம் அந்தத் தலைவர் தாம் தான் என்பதை கருணாநிதி ஒப்புக்கொண்டிக்கிறார்
TMSCD73	இப்போது நான் சாதி அரசியல் செய்வதாக கூறும் கருணாநிதி, 2001 சட்டமன்றத் தேர்தலின் போது, அனைத்து சாதித் தலைவர்களையும் இணைத்து அமைத்தக் கூட்டணிக்கு பெயர் என்ன? பச்சையான சாதிக் கூட்டணி தானே?
TMSCD74	இப்போது பழிவாங்கலில் இருந்து காத்துக் கொள்வதற்காகச் சமுதாய அமைப்புக்களை நாங்கள் ஒருங்கிணைத்தால் அது சாதி அரசியலா?
TMSCD75	அதேபோல் பொதுவுடைமைக் கட்சித் தோழர்களும், இன்னும் சில திராவிடக் கட்சித் தலைவர்களும் தலித்துகளுக்கு எதிராக மற்ற சமுதாயங்களை பாமக ஒருங்கிணைப்பதாகவும், காதல் மற்றும் கலப்பு திருமணங்களை எதிர்ப்பதாகவும் குற்றஞ்சாட்டியுள்ளன
TMSCD76	இந்தக் குற்றச்சாற்றுகளை பாமக திட்டவட்டமாக மறுக்கிறது.
TMSCD77	பாட்டாளி மக்கள் கட்சியோ அல்லது அனைத்து சமுதாய கூட்டத்தில் கலந்து கொண்ட பிற அமைப்புகளோ தாங்கள் தலித்துகளுக்கு ஒருபோதும் எதிரிகள் அல்ல என்றும் 'காதல் நாடகத் திருமணங்கள்' என்ற பெயரில் நடக்கும் கொடுமைகளையும், வன்கொடுமை சட்டத்தை பயன்படுத்தி அரங்கேற்றப்படும் பழி வாங்கலையும் தான் எதிர்ப்பதாகக் கூறியுள்ளன
TMSCD78	காதல் திருமணங்களுக்கோ அல்லது கலப்பு மணங்களுக்கோ நாங்கள் எதிரிகள் அல்ல. ஆனால் தலித் சமுதாயத்தைச் சேர்ந்த சிலர் பணம் பறிக்கும் நோக்குடன் பணக்கார குடும்பத்து பெண்களை காதல் வலையில் வீழ்த்தி திருமணம் செய்து கொள்வதையும், பின்னர் அந்தப் பெண்ணை திரும்ப ஒப்படைப்பதற்காக பெண்ணின் குடும்பத்தினருடன் பேரம் பேசி லட்சக்கணக்கிலும், கோடிக் கணக்கிலும் பணம் பறிப்பதை கருணாநிதியும் மற்ற கட்சித் தலைவர்களும் ஏற்றுக் கொள்கிறார்களா?. - நாமக்கல் மாவட்டத்தில் கடந்த ஓராண்டில் நடைபெற்ற 955 காதல் திருமணங்களில் 712 திருமணங்கள் தோல்வியில் முடிவடைந்திருக்கின்றன.
TMSCD79	திருமணத்திற்கு பிறகு எதிர்கொள்ளும் கொடுமைகளை தாங்கிக் கொள்ள முடியாமல் 32 இளம் பெண்களும், அவமானத்தை தாங்கிக் கொள்ள முடியாமல் 37 பெற்றோர்களும் தற்கொலை செய்து கொண்டிருக்கின்றனர்.
TMSCD80	இதனால் பாதிக்கப்பட்டவர்களுக்கு இந்தக் கட்சிகள் வழங்கும் நீதி என்ன?. - தர்மபுரி மாவட்டத்திலும், தமிழகத்தின் பிற மாவட்டங்களிலும் பள்ளி மற்றும் கல்லூரி முடித்து திரும்பும் மாணவிகளிடம் தலித் சமுதாயத்தை சேர்ந்த சிலர் அருவருக்கத்தக்க வகையில் ஈவ்டீசிங் செய்வதையும் அதை தட்டிக் கேட்போர் மீது வன்கொடுமை தடுப்பு சட்டத்தில் வழக்கு தொடரச் செய்வதையும் இந்தக் கட்சிகள் ஏற்றுக் கொள்கின்றனவா?.
TMSCD81	தமிழகத்தின் பல மாவட்டங்களிலும் வன்கொடுமை தடுப்புச் சட்டம் தவறாக பயன்படுத்தப்படுவதை இந்தக் கட்சிகள் ஒப்புக் கொள்கின்றனவா? இல்லையா? - முகாந்திரமே இல்லாமல் ஒருவர் மீது பயங்கரவாத புகார் சுமத்தி, சிறையில் அடைக்க வகை செய்வதற்காக தடா, பொடா ஆகிய சட்டங்களை எதிர்த்த இந்தத் தலைவர்கள், தலித் புகார் அளித்தாலே, அவரைக் கைது செய்து சிறையில் அடைக்க வகை செய்யும் கொடிய வன் கொடுமை சட்டத்தை எதிர்க்காதது ஏன்?.
TMSCD82	இதன் நோக்கம் தலித்துகளின் வாக்குகளை வாங்குவதாக இருந்தால் அதற்கு பெயர் சாதி அரசியல் அல்லாமல் வேறு என்ன? தர்மபுரி சம்பவங்கள் குறித்து விசாரணை நடத்த உண்மை கண்டறியும் குழுக்களை அனுப்பிய கட்சிகள் இந்த நிகழ்வுகள் குறித்தும் உண்மை கண்டறியும் குழுக்களை அனுப்பி உண்மை நிலையை உலகுக்கு தெரிவிக்கட்டும்.
TMSCD83	அவ்வாறு செய்யாமல் பாமக மீதும், பிற பிற்படுத்தபட்ட, மிகவும் பிறபடுத்தபட்ட சமுதாயங்கள் மீதும் தொடர்ந்து அவதூறு பரப்புவோம் என்றால், இந்த சமுதாயத்தினரின் வாக்குகள் எங்களுக்கு தேவையில்லை என்று அறிவிக்கட்டும்
TMSCD84	இதற்கு கருணாநிதியும் மற்ற தலைவர்களும் தயாரா? என்று அறைகூவல் விடுக்கிறேன். இவ்வாறு அந்த அறிக்கையில் ராமதாஸ் கூறியுள்ளார்
TMSCD85	உடனடி செய்திகளுக்கு எப்போதும் ஒன் இந்தியாவுக்கு வாருங்கள். எங்கள் Facebook மற்றும் Twitter பக்கங்களில் தொடர்பில் இருங்கள்.
TMSCD86	இந்தியாவையும்,இதன் தொன் மதத்தையும் குறைசொல்ல நீதிநூல்களில் காணப்படும் வர்ணாசிரமம் பற்றியகுறிப்புகளும்,சமுதாயத்தில் காணப்படும் ஜாதி முறையும் பரவலாகப் பயன்படுத்தப்படுகிறது.ஆகவே அதைப்பற்றி இங்கு சற்று ஆராயலாம்
TMSCD87	முதலவதாக,இந்த ஜாதி பிரிவுகள் எப்படி ஏற்பட்டன எனப்பார்ப்போம் “ஜாதி” என்பது என்ன?
TMSCD88	“ஜாதி” எனும் பதம் எங்கிருந்து வந்தது?எப்பொழுது முதன்முறையாக “ஜாதி” அடிப்படையில் பாரத சமுதாயம் பிரிக்கப்பட்டது?
TMSCD89	ஆங்கிலேயர்கள் இந்தியாவை ஆளத்துவங்கிய 1700 களில் ,அவர்களது நிர்வாக வசதிக்காகஇம்மண்ணின்மதங்க்களான,வைஷ்ணவம்,சைவம்,சாக்த்தம்,காணபத்யம்,கௌமாரம் மற்றும் சௌரம் ஆகிய மதங்களை (ஷண்மதம்) ஒரே பிரிவாகக் குறித்து “ஹிந்து” மதம் எனப்பெயரிட்டனர்
TMSCD90	இந்நிலையில் 1857 ஆம் ஆண்டு நிகழ்ந்த முதல் இந்திய விடுதலைப் போரும், அதற்கும் முன்பிருந்தே மக்கள் ஒன்றினைந்து ஆங்கிலேயருக்கு எதிராகப் போராடத் தொடங்கி இருந்ததும்,இந்தியாவை அடக்க பல்வறு வழிகளைத்தேட ஆங்கிலேயரைத் தூண்டின
TMSCD91	அதன் விளைவு “பிரித்தாளும் கொள்கை”. இந்திய மக்களைப் பிரித்துவைக்க பிரிட்டீஷ் ஆட்சியாளர்கள் 1871 ஆம் ஆண்டு முதல் ஜாதிவாரி மக்கள் தொகைக் கணக்கெடுப்பைத் தொடங்கி சமுதாயத்தில் குழப்பத்தையும் சச்சரவுகளையும் ஏற்படுத்தி வைத்தனர்.
TMSCD92	இந்திய சமுதாயம் 4 வித ஜாதி பிரிவுகளின் அடிப்படையில் அமைந்துள்ளபோது நாம் ஆங்கிலேயரை குறைகூறுவது உங்களுக்கு வியப்பைத் தரலாம்.
TMSCD93	இந்திய சமுதாயம் பல்லாயிரம் வருடங்களாக பன்முகத்தன்மை கொண்ட ஜாதி-வர்ண சமூக முறையைப் பின்பற்றி வருகிறது.
TMSCD94	“ஜாதி” எனும் வார்த்தையை ஆராய்ந்து பர்த்தால் அதன் பொருள் பிறப்பை குறிக்கும் “ஜனனம்” என்பதைச் சுட்டும்.அதாவது “ஜாதி” என்பது ஒருவர் பிறந்த குடும்பத்தைக் குறிக்கும்,வம்சாவழியைக் குறிக்கும் சொல்லாகும்.
TMSCD95	இப்பொழுது மாறுபாட்டுக்கு உரியதாகக் காணப்படும் வர்ணம் எனும் பதத்திற்கு வருவோம், வர்ணங்களில் 4 பிரிவுகள் உள்ளன. அவை, பிராமண,ஷத்ரிய,வைசிய மற்றும் சூத்ர.
TMSCD96	“வர்ண” என்றால் பொதுவாக அது நிறங்களைக் குறிக்கும் வார்த்தை ஆகும்
TMSCD97	ஆகவே இது தோலின் நிறங்களின் அடிப்படையில் அமைந்த பாகுபாடு என புத்திசாலி வெள்ளைக்கார அறிஞர்கள் தவறாகப் புரிந்துகொண்டு (அல்லது வேண்டுமென்றே),அவ்வாறே அக்கருத்தைப் பரப்பிவிட்டனர் .
TMSCD98	“வர்ண” என்பதன் முதன்மைப் பொருள் “தேர்வு” என்பதாகும்,எடுத்துக்காட்டாக பெரியவர்கள் பார்த்து நடத்திவைக்கும் திருமணங்களில் பொருத்தமான பெண் அல்லது பிள்ளையை தேடும்பொழுது விருப்பத்தேர்வுநிலையில் உள்ள பெண் அல்லது பிள்ளையைக் குறிக்கப் பயன்படுவது “வர” எனும் வார்த்தையாகும்.
TMSCD99	ஆகவே ”வர” மற்றும் ”வர்ண” ஆகிய்வற்றின் பொருள் விருப்பத்தேர்வு என்பதாகும்.இதிலிருந்து ”வர்ண” என்பது ஒரு தனிமனிதனின் விருப்பத்தேர்வுக்கு உட்பட்டது என்பது புலனாகும்
TMSCD100	எந்த ஒரு தனிமனிதனும் தனது விருப்பத்தின்படி மேற்குறிப்பிட்ட 4 வர்ணங்களில் ஏதேனும்ஒன்றைத் தெரிவுசெய்து கொள்ளலாம் எனும் நிலையே பண்டைய இந்தியாவில் இருந்தது.
