ID	Sentence
TMPOD14	இத்தகைய சண்டைப் போக்குகளுக்கான தீர்வு, ஒரு மையப்படுத்தப்பட்ட ஆதிக்கவாத அரசொன்றை உருவாக்கமே என்றும் அவர் குறிப்பிட்டார். இவ்வரசையே அவர் லெவியாதன் என்று குறிப்பிட்டார்.
TMPOD15	பொது நிர்வாகம் என்பதை அரசாங்கக் கொள்கைப் பிரிவுகளின் உருவாக்கம், செயல்படுத்தல் மற்றும் ஆய்வு செய்தல் என பரந்துபட்ட அம்சமாக விவரிக்கலாம்.
TMPOD16	குடிமைச் சமூகத்தை மேம்படுத்துவதன் மூலம் பொது மக்கள் நலனை அடைதல், சிறந்து இயங்கும் சந்தைக்கு உத்தரவாதமளித்தல் மற்றும் விளைவுத்திறனுள்ள குடிமைப் பணிச் சேவைகள் ஆகியன இந்தத் துறையின் சில குறிக்கோள்களாகும்.
TMPOD17	பொது நிர்வாகமானது பொதுப் பணித்துறை மற்றும் முகமைகளில் பணி புரியும் பொதுப் பணியாளர்களால் மேற்கொள்ளப்படுகிறது, இது அரசாங்கத்தின் அனைத்து மட்டங்களிலும் செயல்படுகிறது, மேலும் இவர்கள் பல்வேறுபட்ட பணிகளைச் செய்கின்றனர்.
TMPOD18	பொது நிர்வாகிகள் தரவுகளைச் (புள்ளியியல் விவரங்கள்) சேகரிக்கின்றனர், வரவுசெலவுத் திட்டங்களைக் கண்காணிக்கின்றனர், சட்டங்களையும் கொள்கையையும் உருவாக்குகின்றனர் மற்றும் சட்டப்பூர்வமாக கட்டாயமான செயல்பாடுகளைச் செயல்படுத்துகின்றனர்.
TMPOD19	பொது நிர்வாகிகள், பொது மக்களுக்கு சேவை புரியும் "முன் நிலை" அதிகாரிகள் (எ.கா., அமைதி அலுவலர்கள், பரோல் அலுவலர்கள், எல்லைக் காப்பாளர்கள்) நிர்வாகிகள் (எ.கா., தணிக்கையாளர்கள்), பகுப்பாய்வாளர்கள் (எ.கா., கொள்கை பகுப்பாய்வாளர்கள்) மற்றும் அரசாங்க பிரிவுகள் மற்றும் முகமைகளில் பணிபுரியும் மேலாளர்கள் மற்றும் செயலதிகாரிகள் உள்ளிட்ட பல அதிகாரிகளாக இருந்து சேவை புரிகின்றனர்.
TMPOD20	பொது நிர்வாகம் என்பது ஒரு கல்வித் துறையாகவும் விளங்குகிறது.
TMPOD21	இதனுடன் தொடர்புடைய அரசியல் அறிவியல் போன்றவற்றுடன் ஒப்பிடுகையில், பொது நிர்வாகமானது புதியதாகும், அது 19ஆம் நூற்றாண்டிலேயே உருவானது.
TMPOD22	இயல்பில் பலதுறைத் தன்மையைக் கொண்டதாக இருக்கும் இத்துறை, அரசியல் அறிவியல், பொருளியல், சமூகவியல், நிர்வாகச் சட்டம், நடத்தை அறிவியல், மேலாண்மை மற்றும் இதனுடன் தொடர்புடைய பல்வேறு துறைகளிலிருந்து தனக்கான கொள்கை மற்றும் கருத்துகளைப் பெற்றுள்ளது.
TMPOD23	பொது நிர்வாகத் துறையின் குறிக்கோள்கள், பொதுவாக இலாப நோக்கற்ற மற்றும் வரியற்ற தளத்தில், பொதுச் சேவைகளின் சமத்துவம், நீதி, பாதுகாப்பு, செயல்திறன், விளைவுத்திறம் ஆகியவற்றின் ஜனநாயக மதிப்புகளுடன் தொடர்புடையதாக உள்ளன; அதே சமயம் வணிக நிர்வாகமானது, வரிக்குட்பட்ட இலாபத்துடன் தொடர்புடையதாக உள்ளது.
TMPOD24	கருத்தியல்களின் (பொறுப்பேற்றுக்கொள்ளல், ஆளுகை, பன்முகப்படுத்தல், வாடிக்கையாளர் குழுமம்) அடிப்படையில் அமைந்துள்ள ஒரு துறைக்கு, இந்தக் கருத்தியல்கள் பெரும்பாலும் சரியாக வரையறுக்கப்படாமலும் பொது வகைப்பாடுகளானவை இந்தக் கருத்துகளின் சில குறிப்பிட்ட அம்சங்களைப் புறக்கணித்த படியும் உள்ளன.
TMPOD25	அமெரிக்காவில், கல்வித்துறையானது பெரும்பாலும் அரசியல் அறிவியலையும் சட்டத்தையும் மையமாகக் கொண்டே உள்ளது.
TMPOD26	ஜான் ஏ. ரோர் (John A. Rohr) போன்ற அறிஞர்கள், அரசாங்க நிர்வாகக் கட்டுப்பாடுகளின் சட்டப்பூர்வத் தன்மையின் பின்புலத்திலுள்ள நீண்ட வரலாற்றை எழுதுகின்றனர்.
TMPOD27	ஐரோப்பாவில்,(குறிப்பாக பிரிட்டன் மற்றும் ஜெர்மனியில்) பிற துறைகளிலிருந்து இத்துறை விலகிச்செல்லும் போக்கானது 1720களின் காண்டிணெண்டல் யுனிவெர்சிட்டி கல்வித் திட்டங்களின் காலத்தில் இருந்ததாகத் தெரிகிறது. முறையாக அதிகாரப்பூர்வ தனித்தன்மைகள் முறையே 1910 முதல் 1890 வரையிலான காலகட்டத்தில் ஏற்படுத்தப்பட்டன.
TMPOD28	பொது மக்கள் நலனை அடைதல் என்னும் சூழலில், மிகவும் குறிப்புத்தன்மை வாய்ந்த சொல்லான "பொது மேலாண்மை" என்பது சாதாரண வழக்கமான அல்லது பொதுவான மேலாண்மை விவகாரங்களையே குறிக்கிறது என்பது ஒரு சிறிய மரபாகும்.
TMPOD29	பொது மேலாண்மையானது, அரசாங்கத்தின் செயல்பாட்டைப் பற்றிய பொருளியல் ரீதியாக உருவாக்கப்பட்ட ஒரு கண்ணோட்டமாக விளங்கும் புதிய துறையாகும் என பிறர் வாதிடுகின்றனர்.
TMPOD30	இந்தப் பிந்தைய கண்ணோட்டத்தின் ஆதரவாளர்கள் இதை "புதிய பொது மேலாண்மை" எனவும் அழைக்கின்றனர்.
TMPOD31	புதிய பொது மேலாண்மையானது, இந்தத் துறையின் தொழில்முறையான இயல்பை மீண்டும் வலியுறுத்தும் நோக்கம் கொண்ட சீரமைப்பு முயற்சியாக விளங்குகிறது.
TMPOD32	இது கல்வியியல் நெறிமுறை அல்லது ஒழுக்கவியல் வலியுறுத்தல் முக்கியத்துவங்கள் ஆகியவற்றுக்கு மாற்றாக விளங்கும்.
TMPOD33	சில கோட்பாட்டாளர்கள், இந்தத் தொழில்முறையான துறைக்கும் அரசியல் அறிவியல் மற்றும் சமூகவியல் போன்ற அதனுடன் தொடர்புடைய கல்வியியல் துறைகளுக்கும் இடையே உள்ள வேறுபாடுகளைத் தெளிவாக முன்மொழிகின்றனர்; அது இயல்பில் பன்முக துறை இயல்பு கொண்டதாக உள்ளது.
TMPOD34	ஒரு துறையாக, பொது நிர்வாகத்தை வணிக நிர்வாகத்துடன் ஒப்பிடலாம், மேலும் அரசாங்க அல்லது இலாப நோக்கற்ற தொழில்களுக்கு முயற்சிப்பவர்கள், பொது நிர்வாகத்துறையிலான முதுகலைப் பட்டத்தை (MPA) வணிக நிர்வாகத்துறையிலான முதுகலைப் பட்டத்திற்கு (MBA) சமமானதாகவே கருதலாம்.
TMPOD35	ஒரு MPA படிப்பானது பெரும்பாலும் குறிப்பிடத்தக்க விதத்தில் வேறுபட்ட நெறிமுறை மற்றும் சமூகவியல் தேர்வளவைகளையே முக்கியமாகக் கொள்ளும், ஆனால் வணிக நிர்வாக நபர்களுக்கு அது இலாபத்திற்கான முக்கியத்துவத்திற்கு அடுத்ததாகவே கருதப்படும்.
TMPOD36	MPA என்பது பொது விவகாரங்கள், பொதுக் கொள்கை மற்றும் அரசியல் அறிவியல் போன்றவை உள்ளிட்ட அரசாங்கப் படிப்புகளைப் போன்றதும் அவற்றுடன் தொடர்புடையதும் ஆகும்.
TMPOD37	இதன் படிப்புத் திட்டங்கள் ஆற்றல் பிரிப்புகள், நிர்வாகச் சட்டம், ஆளுகை மற்றும் அதிகாரத்திலுள்ள சிக்கல்கள் மற்றும் பங்கேற்பு ஜனநாயகம் போன்ற அரசியலமைப்பு ரீதியான விவகாரங்களுக்கு முக்கியத்துவமளிப்பதில்லை.
TMPOD38	மாறாக கொள்கைப் பகுப்பாய்வு நுட்பங்கள் அல்லது பிற சர்வதேச விவகாரங்கள் பற்றிய ஆய்வு போன்ற தலைப்பு சார்ந்த படிப்பம்சங்கள் போன்றவற்றை முக்கியமாகக் கொண்டுள்ளது. இதையும் இவற்றுக்கிடையிலான வேறுபாடு எனலாம்.
TMPOD39	பொது நிர்வாகத்திலான முனைவர் பட்டம் என்பது (DPA) பொது நிர்வாகத் துறையிலான பயன்பாடு-ஆராய்ச்சிக்கான முனைவர் பட்டமாகும், அது நடைமுறைப்படுத்தலில் கவனம் செலுத்துகிறது.
TMPOD40	DPAக்கு, முதுகலைப் பட்டப்படிப்பிற்கும் அதிகமான விளக்கவுரையும் குறிப்பிடத்தக்க அளவு படிப்புப் பணிகளும் தேவைப்படும்.
TMPOD41	வெற்றிகரமாக முனைவர் பட்டப் படிப்பிற்கான தேவைகளைப் பூர்த்தி செய்த பின்னர், "முனைவர்" (டாக்டர்) பட்டம் வழங்கப்பட்டு பெரும்பாலும் D.P.A. என்ற பட்டம் பெயருடன் சேர்த்துக்கொள்ளப்படுகிறது.
TMPOD42	பொது நிர்வாகக் கோட்பாடானது அரசாங்கம், நிர்வாக் கட்டுப்பாடு, பணத்திட்டங்கள் (பட்ஜெட்) மற்றும் பொது விவகாரங்கள் ஆகியவற்றின் பொருள் மற்றும் அவசியத்தைப் பற்றி விவாதிக்கும் ஒரு துறையாக விளங்குகிறது.
TMPOD43	சமீபத்திய ஆண்டுகளில், பொது நிர்வாகக் கோட்பாடானது, அரசாங்கம், ஆட்சி மற்றும் அதிகாரம் ஆகியவை பற்றிய முக்கிய கொள்கை மற்றும் நவீன காலத்திற்குப் பிந்தைய தத்துவ ரீதியான கருத்தாக்கங்கள் ஆகியவற்றுடன் ஆதித் தொடர்பு இருப்பதாகக் காணப்படுகிறது.
TMPOD44	இருப்பினும், பொது நிர்வாகத் துறையின் பல அறிஞர்கள் இந்த சொல்லுக்கு அரசியலைப்புத் தன்மை, சேவை, அமைப்பின் நிர்வாகக் கட்டுப்பாட்டு கட்டமைப்பு மற்றும் அதிகார வரிசைத் தன்மை கொண்ட அரசாங்கம் ஆகியவற்றை முக்கியமாகக் கருதும் இயல்புடைய சிறந்த வரையறையை ஆதரிக்கின்றனர்.
TMPOD45	பிளேட்டோ (Plato), அரிஸ்டாட்டில் (Aristotle), விஷ்னு குப்தா (கௌடில்யா) (Vishnu Gupta(Kautilya)) மற்றும் மாச்சிவெல்லி (Machiavelli) உட்பட சிறந்த அறிஞர்களே பொது நிர்வாகத்தின் அடுத்த தலைமுறைகளுக்கு அடிப்படையாக விளங்கினர்.
TMPOD46	ஒரு தேசிய மாகாணம் உருவாகும் வரை, ஆளுநர்கள் நெறிமுறை மற்றும் அரசியல் ரீதியான மனித இயல்பிற்கும் ஆட்சி அமைப்புகளின் நிறுவனங்களுக்குமே அதிக முக்கியத்துவம் கொடுத்துவந்தனர்.
TMPOD47	செயல்பாடுகள் என்பவை, அரசாங்கத்தின் ஒட்டுமொத்த வழிகாட்டல் கோட்பாட்டினை நிறுவுதல் மற்றும் தெளிவுபடுத்துதல் ஆகிய செயல்களுக்கு இரண்டாம் பட்சமானவையாகவே கருதப்பட்டன.
TMPOD48	மாச்சிவெல்லியின் த ப்ரின்ஸ் (The Prince) என்ற ஆய்வுக்கட்டுரையில், ஐரோப்பிய இளவரசர்கள் அல்லது ஆளுநர்கள் ஆகியோரே தங்களது அரசாங்கங்களை முறையாக நிர்வகிப்பதற்கான வழிகாட்டல் அறிவுரைகளை வழங்கி வந்தனர்.
TMPOD49	இந்த ஆய்வுக்கட்டுரை அரசாங்கத்தின் முறைமையியலுக்கான முதல் மேற்கத்திய விளக்கங்களில் ஒன்றை வழங்குகிறது.
TMPOD50	பல நூற்றாண்டுகளுக்கு முன்பு, அறிஞர்களும் ஆளுநர்களும் ஒருவர் எவ்வாறு ஆளுகிறார் என்பதை விளக்க தொடர்ந்து பல்வேறு முயற்சியில் ஈடுபட்டு வந்துள்ளனர்.
TMPOD51	இதன் முன்னேற்றம் உலகளவில் வேறுபட்டிருந்தாலும், அரசாங்கம் மற்றும் அதற்குரிய நிர்வாகக் கட்டமைப்புகளுக்கான "தேசிய-மாகாண" மாதிரியை உருவாக்கிய பெருமை பெரும்பாலும் 16ஆம் நூற்றாண்டின் மேற்கு ஐரோப்பாவையே சாரும்.
TMPOD52	பெரும்பான்மையாக ஏகாதிபத்திய ஆசியா, பழங்குடி ஆப்பிரிக்கா மற்றும் பழங்குடி/காலனீய அமெரிக்காஸ் ஆகிய பகுதிகள், போர், இலாபம் மற்றும் மத அல்லது நம்பிக்கை மாற்றம் ஆகியவற்றையே நோக்கமாகக் கொண்டிருந்த ஐரோப்பாவின் சூழ்ச்சி நயமிக்க உத்திகள் எந்த அளவுக்கு இருந்தன என்பதை உணர்ந்தன.
TMPOD53	எந்த நிகழ்விலும், தேசிய-மாகாணங்களுக்கு அரசாங்கத்தின் முதன்மை தேவைகளுக்கான செயல்களைச் செய்து முடிக்க தொழில்முறை ரீதியான பலம் மற்றும் கட்டமைப்பு தேவைப்பட்டது.
TMPOD54	இது சட்டத்தின் மூலம் சாத்தியப்படுத்தப்பட்ட நிலைத்தன்மை, இராணுவத்தின் மூலமாக சாத்தியப்படுத்தப்பட்ட பாதுகாப்பு மற்றும் வரியாக்கத்தின் மூலமாக சாதிக்கப்பட்ட சில அளவுகளிலான சமப்பங்கு ஆகியவற்றை உறுதிப்படுத்தியது.
TMPOD55	இதன் விளைவாக, படிக்கவும் எழுதவும் திறனுள்ள நிபுணத்துவம் வாய்ந்த குடிமைப் பணியாளர்களின் தேவையானது சட்டப்பூர்வப் பதிவாக்கங்கள், இராணுவ சிறப்புக் கலை மற்றும் வரி நிர்வாகம் மற்றும் பதிவுப் பராமரிப்பு போன்ற அவசியமான செயல்பாடுகளிலான நிபுணத்துவத்தை உருவாக்குவதற்கான அடிப்படையை உருவாக்கியது.
TMPOD56	ஐரோப்பிய ஏகாதிபத்தியவாதிகள் காலமானது முன்னேறி இராணுவ ஆதிக்கமுள்ள பகுதிகள் தமது ஆதிக்கத்தை கண்டங்களிலும் மக்கள் பகுதிகளிலும் விரிவாக்கியதால், மரபு சார்ந்த நிபுணத்துவம் பெற்ற நிர்வாகப் பணியாளர்களுக்கான தேவையும் அதிகரித்தது.
TMPOD57	18ஆம் நூற்றாண்டைச் சேர்ந்த பெருந்தகை புருஷியாவின் முதலாம் ஃப்ரெடெரிக் வில்லியம் மன்னர் (King Frederick William I), இந்தத் தேவையைப் பூர்த்தி செய்யும் பொருட்டு கேமரலிஸ்ம் (Cameralism) என்னும் துறையிலான பேராசிரியர் குழுமம் ஒன்றை உருவாக்கினார்.
TMPOD58	ஃப்ராங்க்ஃப்ரட் ஆன் டெர் ஆடர் (Frankfurt an der Oder) மற்றும் யுனிவெர்சிட்டி ஆஃப் ஹேலவேர் புருஷியன் இன்ஸ்ட்டிடியூஷன்ஸ் (University of Hallewere Prussian institutions) ஆகியவை சமூக சீரமைப்பை நோக்கமாகக் கொண்டு, பொருளியல் மற்றும் சமூகக் கல்வித் துறைகளை முக்கியமாகக் கருதிய புருஷிய கல்வி நிறுவனங்களாகும்.
TMPOD59	ஜோன் ஹெயின்ரிச் காட்லாப் ஜஸ்டி (Johann Heinrich Gottlob Justi) மிகவும் பிரபலமான கேமரலிசப் பேராசிரியராவார்.
TMPOD60	இவ்வாறு, மேற்கு ஐரோப்பியக் கண்ணோட்டத்தில், பழங்கால, இடைக்கால மற்றும் முதிர் அறிஞர்கள் பொது நிர்வாகம் என்று இப்போது அழைக்கப்படும், இந்தக் கல்வித் துறையின் அடிப்படையை உருவாக்கினர்.
TMPOD61	லாரன்ஸ் வான் ஸ்டெயின் (Lorenz von Stein) என்ற 1855ஆம் ஆண்டில் வியன்னாவிலிருந்த ஜெர்மானிய பேராசிரியரே பொது நிர்வாக அறிவியலைக் கண்டறிந்தவராக உலகின் பெரும்பாலான பகுதிகளில் கருதப்படுகிறார்.
TMPOD62	வான் ஸ்டெயின் காலத்தில் பொது நிர்வாகமானது நிர்வாகச் சட்டத்தைப் போன்றதாகக் கருதப்பட்டது, ஆனால் அவரோ இந்தக் கருத்து மிகவும் சிறு எல்லைக்குட்பட்டது என நம்பினார்.
TMPOD63	பொது நிர்வாகமானது சமூகவியல், அரசியல் அறிவியல், நிர்வாகச் சட்டம் மற்றும் பொது நிதியியல் போன்ற சிறப்பாக வளர்ச்சி பெற்ற துறைகளைச் சார்ந்ததாக உள்ளது. மேலும், பொது நிர்வாகம் என்பது ஓர் ஒருங்கிணைக்கும் அறிவியலாகும்.
TMPOD64	பொது நிர்வாகப் பணியாளர்கள், கோட்பாடு மற்றும் நடைமுறை ஆகிய இரண்டு அம்சங்களிலுமே கவனம் செலுத்துபவர்களாக இருக்க வேண்டும்.
TMPOD65	நடைமுறை பரிசீலனைகள் துறையின் புறப்பகுதியிலேயே உள்ளன, ஆனால் கோட்பாடே சிறந்த நடைமுறைகளுக்கான அடிப்படையாகும்.
TMPOD66	அறிவானது அறிவியல் முறையில் உருவாக்கப்பட்டு மதிப்பீடு செய்யப்படுவதால், பொது நிர்வாகம் என்பது ஓர் அறிவியலாகும்.
TMPOD67	அமெரிக்காவில், உட்ரோ வில்சன் (Woodrow Wilson) பொது நிர்வாகத்தின் தந்தையாகக் கருதப்படுகிறார்.
TMPOD68	அவர் முதலில் 1887ஆம் ஆண்டின் "த ஸ்டடி ஆஃப் அட்மினிஸ்ட்ரேஷன்" (The Study of Administration) என்ற கட்டுரையில் பொது நிர்வாகத்தை முறையாக அங்கீகரித்தார்.
TMPOD69	எதிர்காலத்தில் அதிபரான அவர் "முதலில் ஓர் அரசாங்கம் சரியாகவும் வெற்றிகரமாகவும் எதைச் செய்ய முடியும் என்பதையும் இரண்டாவதாக, இந்தச் சரியான செயல்களை அதிகபட்ச செயல்திறன் மற்றும் மிகக் குறைந்தபட்ச ஆற்றல் அல்லது பணத்தின் செலவைக் கொண்டு எவ்வாறு அதனால் செய்ய முடியும் என்பதைக் கண்டுபிடிப்பதுமே நிர்வாகக் கல்வியின் குறிக்கோளாகும்" என எழுதினார்.
TMPOD70	வில்சன், வான் ஸ்டெயினை விட பொது நிர்வாக அறிவியலுடன் அதிகத் தொடர்பு கொண்டிருந்தார், 1887ஆம் ஆண்டடி வில்சன் முன்மொழிந்த (பின்வரும்) நான்கு கருத்துகளைக் கொண்டு வெளிவந்த அவரது கட்டுரையே இதற்கு பிரதான காரணமாகும்:
TMPOD71	அரசியல் மற்றும் நிர்வாகத்தின் பிரிப்பு.
TMPOD72	அரசியல் மற்றும் தனியார் அமைப்புகளின் ஒப்பீட்டுப் பகுப்பாய்வு.
TMPOD73	வணிகம் போன்ற நடைமுறைகள் மற்றும் மனப்பாங்குகளின் செயல்திறனை தினசரி செயல்பாடுகளை நோக்கி மேம்படுத்துதல்.
TMPOD74	மேலாண்மை மற்றும் குடிமைப் பணியாளர்களுக்கு பயிற்சி வழங்குதல் மற்றும் தகுதி அடிப்படையிலான மதிப்பீடு ஆகியவற்றின் மூலம் பொதுப் பணிச் சேவைகளின் விளைவுத் தன்மையை மேம்படுத்துதல்.
TMPOD75	அரசியலையும் நிர்வாகத்தையும் தனித்தனியாகப் பார்ப்பது குறித்த விவாதங்கள் நீண்டகாலமாக தொடர்ந்து வருகின்றன.
TMPOD76	பொது நிர்வாகத்தின் பரிந்துரைக்கப்பட்ட தலைமுறைகளின் சிறப்பியல்புகளை வேறுபடுத்தும் இந்த இரட்டைப் பண்பைப் பற்றி வெவ்வேறு கண்ணோட்டங்கள் நிலவுகின்றன.
TMPOD77	வில்சன் முன்மொழிந்த, அரசியல் மற்றும் நிர்வாகம் ஆகியவற்றின் இந்தப் பிரிவானது இன்று பொது நிர்வாகத்தில் தொடர்ந்து முக்கியப் பங்கு வகிக்கிறது.
TMPOD78	இருப்பினும், இந்த இரட்டைப் பண்பின் ஆதிக்கம் 1940களில் தொடங்கி, இரண்டாம் தலைமுறை அறிஞர்களால் கேள்விக்குள்ளானது. லூத்தர் கல்லிக்கின் (Luther Gulick) உண்மை-மதிப்பு இரட்டைப் பண்பே நடைமுறை சாத்தியமற்றது எனக் கருதப்பட்ட வில்சனின் அரசியல்-நிர்வாக இரட்டைப் பண்புக்கு முக்கியமான போட்டியாக இருந்தது.
TMPOD79	வில்சனின் முதல் தலைமுறைப் பிரிவின் போது, கல்லிக் "சுதந்திரத்தன்மை மற்றும் இடைசெயல் தன்மை ஆகியவற்றின் ஒரு சீரான வலையமைப்பை" முன்மொழிந்தார் .
TMPOD80	லூத்தர் கல்லிக் மற்றும் லிண்டால் அர்விக் (Lyndall Urwick) ஆகியோர் இப்படிப்பட்ட இரண்டாம் தலைமுறை அறிஞர்களாவர்.
TMPOD81	கல்லிக், அர்விக் மற்றும் புதிய தலைமுறை நிர்வாகிகள் பலர், ஹென்றி ஃபோயல் (Henri Fayol), ஃப்ரெடரிக் வின்ஸ்லோ டெய்லர் (Fredrick Winslow Taylor), பால் ஆப்பிள்பை (Paul Appleby), ஃப்ரேங்க் குட்னவ் (Frank Goodnow) மற்றும் வில்லியம் வில்லோபை (Willam Willoughby) உள்ளிட்ட சமகாலத்திய நடத்தை, நிர்வாகவியல் மற்றும் நிறுவனவியல் "ஜாம்பவான்களைச்" சார்ந்திருந்தனர்.
TMPOD82	இந்தத் துறை வல்லுநர்கள் மற்றும் அவர்களின் மனித இயல்பு, குழு நடத்தை மற்றும் வணிக நிறுவனங்கள் தொடர்பான சோதனை ரீதியலான பணிகளின் உதவி கிடைத்தது இரண்டாம் தலைமுறை பொது நிர்வாக அறிஞர்கள் அந்தத் தலைமுறைக்கு முந்தைய மற்றும் முதல் தலைமுறை அறிஞர்களுக்குக் கிடைக்காத அனுகூலங்கள் கிடைத்தன.
TMPOD83	அதற்குப் பிறகு புதிய தலைமுறையைச் சார்ந்த நிறுவன ரீதியான கோட்பாடுகள் பழங்கால மற்றும் முதிர்ச்சி பெற்ற கோட்பாட்டாளர்களின் கருத்துகளைப் போல மனித இயல்பு தர்க்க ரீதியான கருதுகோள்கள் மற்றும் பொதுமைப்படுத்தல்களைச் சார்ந்திருக்கவில்லை எனலாம்.
TMPOD84	கல்லிக் அவர்கள் களஞ்சிய அறிஞராகக் கருதப்படுகிறார், அவர் உண்மையில் ஒரு தனித்துவம் வாய்ந்த நிர்வாக அறிஞராவார், விவரமான பொது நிறுவனவியல் கோட்பாட்டை உருவாக்கிய பெருமை அவரையே சாரும்.
TMPOD85	வாழ்க்கையில், கல்லிக் அறிவியல் முறை, செயல்திறன், தொழில்முறை ரீதியாக இருக்கும் தன்மை கட்டமைப்பியல் சீரமைப்பு மற்றும் செயல் கட்டுப்பாடு ஆகியவற்றிற்கு முக்கியத்துவம் அளிப்பதன் மூலம் அவரது கோட்பாடுகளை அவருக்கு முன்பிருந்தவர்களது கோட்பாடுகளிலிருந்து வேறுபடுத்திக் காட்டினார்.
TMPOD86	கல்லிக் நிர்வாகிகளின் கடமைகளை POSDCORB என்ற சுருக்க எழுத்துகளால் குறிப்பிட்டார்.
TMPOD87	இவை திட்டமிடல் (planning), ஒழுங்கமைத்தல் (organizing), பணியமர்த்தல் (staffing), இயக்குதல் (directing), ஒருங்கிணைந்து செயல்படுத்துதல் (coordinating), அறிக்கையிடுதல் (reporting) மற்றும் பணத்திட்டமிடல் (budgeting) ஆகியவற்றைக் குறிக்கின்றன.
TMPOD88	இறுதியில், ஃபாயல் தனியார் மேலாண்மைக்கான ஒரு முறையியல் ரீதியான 14-புள்ளி முறையை வழங்கினார்.
TMPOD89	இரண்டாம் தலைமுறை கோட்பாட்டாளர்கள் நிர்வாக அறிவியல்களுக்கு தனியார் மேலாண்மை நடைமுறைப் பழக்கங்களைப் பயன்படுத்திக்கொண்டனர்.
TMPOD90	தனியார் மற்றும் பொதுத் துறை ஆகியவற்றுக்கிடையே உள்ள எல்லைகளைக் கடந்து செல்லக்கூடிய ஒர் ஒற்றை, பொதுமையான, மேலாண்மைக் கோட்பாடு ஒன்று இருப்பதும் சாத்தியம் என்றே கருதப்பட்டது.
TMPOD91	பொதுக் கோட்பாட்டின் படி, நிர்வாகக் கோட்பாடானது அரசாங்க நிறுவனங்களின் மீதே கவனம் செலுத்தும்படி இருந்தது.
TMPOD92	1940களின் இடைப்பகுதிக் காலத்தைச் சேர்ந்த கோட்பாட்டாளர்கள் வில்சன் மற்றும் கல்லிக் ஆகியோரின் கருத்துகளுக்கு சவால் விட்டனர்.
