ID	Sentence
TMTUD1060	குரங்கருவி, மிகச் சிறிய அருவிதான் என்றாலும், அருவிக்கு சற்று முன்னால் குளம் போல நீர் தேங்கி இருக்கும் பகுதியில் அமர்ந்து கொண்டு சுகமாகக் குளிக்கலாம்.
TMTUD1061	காலை நேரத்தில் குரங்கருவிக்கு நீராடச் செல்பவர்களுக்கு குறைந்த விலையில் வீட்டில் சுட்ட இட்லி, தோசை, வடை கிடைக்கும். மிக ருசியாக இருக்கும்.
TMTUD1062	தமிழக – கேரள எல்லையில் உள்ள டாப் ஸ்லிப்பை நோக்கி. இந்திராகாந்தி தேசியப் பூங்கா என்று அழைக்கப்படும் பாதுகாக்கப்பட்ட வனப்பகுதிக்கு உட்பட்டது டாப் ஸ்லிப்.
TMTUD1063	இங்குள்ள பெரிய மரங்களை வெட்டி உருட்டிவிடுவார்களாம்.
TMTUD1064	தடையேதும் இன்றி அந்த கட்டைகள் மலையடிவாரத்திற்கு வந்து விழுமாம். அதனால் டாப் ஸ்லிப் என்று பெயர் வந்தது.
TMTUD1065	இவ்விடத்தின் உண்மை பெயர் வேட்டைக்காரன் புதூர்.
TMTUD1066	இங்கு பிளாஸ்டிக் பொருட்களோ, இரைச்சல் போடும் இசைக் கருவிகளுக்கோ, போதைப் பொருட்களுக்கோ அனுமதி இல்லை. மறைத்துக் கொண்டு போய் சிக்கனால் சிறைதான்.
TMTUD1067	டாப் ஸ்லிப்பின் நுழைவுப் பகுதியிலேயே மிக விசாலமான புல்வெளியைக் காணலாம்.
TMTUD1068	அங்குள்ள தமிழ்நாடு வனத்துறையின் விருந்தினர் மாளிகைகளில் தங்கும் வாய்ப்பு கிடைத்தால் இரவில் உலவ வரும் கரடியில் இருந்து சிறுத்தை வரை எல்லாவற்றையும் பார்க்கலாம்.
TMTUD1069	டாப் ஸ்லிப்பில் இருந்து காட்டிற்குள் சென்று சுற்றிப்பார்க்க யானை சவாரி வசதி உள்ளது.
TMTUD1070	இங்கிருந்து மேலும் சிறிது தூரம் சென்றால் கேரள எல்லை.
TMTUD1071	கேரள எல்லைப் பகுதிக்குள் போகும் அந்த சாலையில் அடர்ந்த வனப்பகுதிக்குள் வாகனத்தில் சென்றால் தமிழகமும், கேரளமும் இணைந்து நிர்வகித்து வரும் பரம்பிக்குளம் ஆழியாறு திட்டத்தின் கீழ் வரும் 3 அழகிய அணைக்கட்டுகளைப் பார்க்கலாம்.
TMTUD1072	ஒன்று பெருவாரிப்பள்ளம், மற்றொன்று தூணக்கடவு, எல்லாவற்றுக்கும் மேல் இறுதியாக அந்த சாலையின் முடிவாக மலையின் உச்சியில் பரம்பிக்குளம் தண்ணீரை தேக்கி வைக்க கட்டப்பட்டுள்ள பரம்பிக்குளம் அணை. 2700 அடி உயரத்தில் இந்த அணை உள்ளது.
TMTUD1073	இப்பகுதி மிக அருமையான பொழுதுபோக்கிடமாகும். மலையும், நீரும், பறவைகளின் ஒலியும், காற்றும் சுகமான அனுபவங்கள்.
TMTUD1074	வேட்டைக்காரன் புதூரில் இருந்து பரம்பிக் குளம் அணை வரை செல்லும் பாதையில் ஆங்காங்கு நிறுத்தி அடர்ந்த வனப்பகுதியை ரசித்துப் பார்க்கலாம்.
TMTUD1075	இரண்டு நாட்கள் போதும். ஒரு நாள் வால்பாறை, மறுநாள் டாப் ஸ்லிப். மனதுக்கு இதம் தரும் இனிய சுற்றுலாவாக இருக்கும்.
TMTUD1076	மதுரை மாவட்டத்திலிருந்து பிரிக்கப்பட்ட புதிய மாவட்டம். உத்தம பாளையம், பெரிய குளம், ஆண்டிப்பட்டி ஆகிய மூன்று வட்டங்களையும் எட்டு ஊராட்சி ஒன்றியங்களையும் உள்ளடக்கியது.
TMTUD1077	மேற்கு மலைத் தொடர் சூழ அமைந்திருக்கும் அழகிய மாவட்டம் விவசாயம்தான் இங்குள்ள மக்களின் வாழ்வாதாரத் தொழில்.
TMTUD1078	பெரியாறுடன், முல்லையாறும் சேர்ந்து இந்த மாவட்டத்தைச் செழிப்பாக்கி வைகையில் கலக்கின்றன.
TMTUD1079	தேனி மாவட்டத்தில் முல்லை, வைகை, வராக நதிகள் பாய்ந்து வளம் சேர்க்கின்றன.
TMTUD1080	இதனால் இம்மாவட்டத்தின் பெரும் பகுதிகள் பச்சைப்பசேல் என்று இயற்கை அழகுடன் உள்ளது. இம்மாவட்டத்தின் சுற்றுலாத் தலங்கள் என்று 8 இடங்கள்உள்ளது.
TMTUD1081	வைகை அணை, முல்லைப் பெரியாறு அணை, சோத்துப்பாறை அணை, சுருளி நீர் வீழ்ச்சி, கும்பக்கரை நீர் வீழ்ச்சி, மேகமலை, வெள்ளிமலை, போடி மெட்டு.
TMTUD1082	வருசநாடு மலைப்புற கிராமங்களை உள்ளடக்கிய வட்டம் ஆண்டிப்பட்டி வட்டம். கைத்தறியும், நெசவும் முக்கியத் தொழில்கள். கிராமங்கள் பார்க்க அழகானவை.
TMTUD1083	பாலசுப்பிரமணியர் கோயில் இராஜேந்திர சோழனால் கட்டப்பட்ட முருகன் கோயில், தரையைப் பிளந்து கொண்டு, தன் தேவியரோடு முருகன் காட்சிதந்து கொண்டிருக்கும் கோயில்.
TMTUD1084	போடிநாயக்கனனூர் மேற்கு மலைத் தொடர்ச்சியின் அடித்தளத்தில் அமைந்துள்ள ஊர். ஏலக்காய், காபி, மாம்பழம் ஆகியவற்றுக்கு முக்கியமான சந்தையாக விளங்குகிறது.
TMTUD1085	பொடிமேடு 4500 அடி உயரத்தில் உள்ள அழகிய வனப்பகுதி. போடி நாயக்கனனூரில் இருந்து 26 கி.மீ. தொலைவில் உள்ளது.
TMTUD1086	தேவதானப்பட்டி மஞ்சள் ஆற்றங்கரையில் அமைந்துள்ள அம்மன் கோயில் தேவதானப்பட்டியிலிருந்து 3 கி.மீ. தொலைவில் உள்ள இந்தக் கோயிலின் கருவறை திறக்கப்படுவதில்லை. எனினும் பூஜைகள் உண்டு.
TMTUD1087	சின்னச் சுருளி தேனியிலிருந்து 54 கி.மீ.தொலைவில் உள்ள இந்த அருவி, கோம்பைத்தெழு கிராமத்துக்கு அருகில் உள்ளது. மேகமலை உச்சியிலிருந்து இது பிறந்து வருகிறது.
TMTUD1088	சின்னமனூர் சங்க இலக்கியத்தில் இடம்பெற்றது. ஹரிகேச நல்லலூர் இதன் பழைய பெயர்.
TMTUD1089	சுற்றுப்புறக் கிராமங்களுக்கு இந்த நகரம்தான் சந்தையாக விளங்குகிறது.
TMTUD1090	முல்லையாற்றின் கரையில் சிவகாமி அம்மன் கோயில் உள்ளது.
TMTUD1091	காமாட்சி அம்மன் கோயில் இந்தக் கோயில் 200 ஆண்டுகள் பழமையானது.
TMTUD1092	பெரிய குளத்திலிருந்து 23 கி.மீ. தொலைவில்,தேவதானப்பட்டி காமாட்சி அம்மன் கோயில் அமைந்துள்ளது.
TMTUD1093	வைகாசி மாதம் நடக்கும் திருவிழா சிறப்பானது.
TMTUD1094	கும்பக்கரை அருவி பெரிய குளம் கும்பக்கரை அருவி இயற்கையான எழில் சூழ்ந்த பகுதி.
TMTUD1095	இது ஒரு சுற்றுலாத்தலம். பெரியகுளத்திலிருந்து 9 கி.மீ. தொலைவில் உள்ளது.
TMTUD1096	கொடைக்கானலில் தோன்றி, மலைவழியாக வந்து அடிவாரக் குன்றில் அருவியாகப் பொழிகிறது.
TMTUD1097	பெரிய குளத்திலிருந்து பேருந்து வசதி உண்டு. தங்கும் வசதி இல்லை.
TMTUD1098	குச்சனனூர் சனீஸ்வரர் கோயில் இந்தியாவிலேயே சனிபகவானுக்கான தனிக்கோயில் இது ஒன்றுதான்.
TMTUD1099	இங்குள்ள கருவறை மூர்த்தியே சனிபகவான்தான்.
TMTUD1100	இங்குள்ள சனிக் கடவுள் சுயம்புவாக எழுந்ததாகக் கூறப்படுகிறது.
TMTUD1101	இக்கோயிலுக்கு முன்பாக, சுரபி நதி ஓடிக்கொண்டிருக்கிறது.
TMTUD1102	ஆடி மாத சனிக்கிழமை இங்கு திருவிழா நடக்கும்.
TMTUD1103	மாவூத்து வேலப்பர் கோயில் ஆண்டிப்பட்டியிலிருந்து 20 கி.மீ. தொலைவில் வருசநாட்டின் குன்றடுக்கில் அமைந்துள்ளது.
TMTUD1104	குன்றின் உச்சியில் குமரன் கோயில் கொண்டுள்ளார்.
TMTUD1105	மாமரங்கள் அடர்ந்த பகுதி என்பதால் இதற்கு மாவூத்து என்று பெயர் வந்துள்ளது.
TMTUD1106	இந்தக் குன்றத்துக் கோயில் காலை 7.30-8.30 மணி வரையிலும், மாலை 4.30-5.30 மணி வரையிலும் நடை திறந்திருக்கும்.
TMTUD1107	சோத்துப்பாறை அணைக்கட்டு் பெரிய குளத்திலிருந்து 12 கி.மீ. தோலைவில் உள்ளது. வராகநதியின் குறுக்கே கட்டப்பட்டுள்ள இது. அழகான சுற்றுலா அணை.
TMTUD1108	மேகமலை கடல் மட்டத்திலிருந்து 1500 அடி உயரத்தில் உள்ள மலை. தேயிலை மற்றும்ஏலக்காய் விவசாயம் இங்கு முக்கியமானது.
TMTUD1109	கைலாசநாதர் குகைக் கோயில் சுருளி அருவிக்கு மேலே 800 மீ. உயரத்தில் இந்தக் குகைக் கோயில் உள்ளது.
TMTUD1110	சிலப்பதிகாரத்தில் இந்த மலையைப் பற்றி பாடப்பட்டுள்ளது.
TMTUD1111	இந்த அருவியின் நீர், நோய்களைத் தீர்க்கக்கூடியது என்று நம்புகிறார்கள்.
TMTUD1112	சுருளியில் உள்ள இந்த அபுபக்கர் மஸ்தான் தர்கா புனிதப் பயணம் செய்பவர்களுக்கு ஒரு திருத்தலம்.
TMTUD1113	1630களில் வாழ்ந்த இஸ்லாமியச் சித்தர் அபுபக்கர் மஸ்தான். இவருடைய சமாதிதான் இது.
TMTUD1114	தீர்த்தத்தொட்டி மதுரை-கொச்சி தேசிய நெடுஞ்சாலையில் தேனி மற்றும் போடி நாயக்கனூருக்கு இடையே அமைந்துள்ளது. இந்த இயற்கையின் நீரூற்று. இங்கு சுப்பிரமணியர் கோயிலும் உள்ளது.
TMTUD1115	புலி அருவி தேனியிலிருந்து போடிக்கும், போடி மேட்டுக்கும் இடையில் மூணாறு சாலையில் அமைந்துள்ள இந்த அருவியின் நீர், மிக இனிமையானது.
TMTUD1116	வைகை அணை தமிழகத்தின் மிக முக்கியமான சுற்றுலாத்தலம்.
TMTUD1117	ஆண்டிப்பட்டிக்கு அருகே முல்லையாற்றின் குறுக்கே இந்த அணைக் கட்டு கட்டப்பட்டுள்ளது.
TMTUD1118	தேனியிலிருந்து 25 கி.மீ. தொலைவில் உள்ளது.
TMTUD1119	இந்த அணைக்கட்டில் குழந்தைகள் பூங்கா, விலங்குகள் காப்பகம் போன்ற சுற்றிப் பார்க்கத்தக்க அம்சங்கள் நிறைய உள்ளன.
TMTUD1120	சுருளி அருவி கம்பத்திலிருந்து 8 கி.மீ. தொலைவில் உள்ளது சுருளி மலை.
TMTUD1121	சுருளி மலை பச்சிலைகளுக்குப் பெயர் பெற்றது. மலைப்பாதையின் உட்புறத்தில், 1/2 கி.மீ. தொலைவில் உள்ளது.
TMTUD1122	சுருளி அருவி வேலப்பர் இந்த மலையில் எழுந்தருளி உள்ளார்.
TMTUD1123	சுருளி அருவியைச் சுற்றி 18 குகைகள் உள்ளன.
TMTUD1124	தேனி மாவட்டத்தின் முக்கிய நகரம் பெரிய குளம்.
TMTUD1125	கொடைக்கானலின் அடிவாரத்தில் அமைந்துள்ள இந்நகரம், தேனியிலிருந்து 16 கி.மீ. தொலைவில் உள்ளது.
TMTUD1126	சேலத்துக்கு அடுத்து மாம்பழம் அதிகமாக விளையும் பகுதி. கொடைக்கானலைப் போலவே எப்போதும் குளுகுளுவென்றிருக்கும் இந்த ஊருக்கு தழிழக நகரங்கள் அனைத்துக்கும் சாலைவழி இணைப்பு உண்டு. தங்கும் விடுதிகள் உண்டு.
TMTUD1127	வீரபாண்டி தேனியிலிருந்து 8 கி.மீ. தொலைவில் இருக்கும் இந்த இடத்தில் 14 ஆம் நூற்றாண்டில் பாண்டிய மன்னன் வீரபாண்டிய மன்னனால் கட்டப்பட்ட கௌமாரியம்மன் கோயில் உள்ளது. கண்ணீஸ்வரமுடையாருடன் உறை கௌமாரி அம்மனை வழிபட்டால், கண்நோய் தீரும் என்பது நம்பிக்கை.
TMTUD1128	வீரப்ப அய்யனார் கோயில் தேனியிலிருந்து 3 கி.மீ. க்கு அப்பால், அல்லி நகரத்திலிருந்து 3 கி.மீட்டரில் அய்யனார் எழுந்தருளியுள்ளார். சித்திரை முதல் நாள் இங்கு திருவிழா சிறப்பாக இருக்கும்.
TMTUD1129	வெள்ளிமலை தேனியிலிருந்து 5 கி.மீ. தொலைவில் வருசநாடு மலைத்தொடரில் உள்ள அடர்காட்டுப் பகுதியான இங்கு பூக்களும் தாவரங்களும் மண்டிக் கிடக்கின்றன.
TMTUD1130	கண்ணகி கோயில் மங்கலதேவி கோவில் அல்லது மங்களா தேவி கண்ணகி கோயில் கேரளத்தின் இடுக்கி மாவட்டத்திலுள்ள குமுளி என்ற ஊரிலிருந்து சுமார் 14 கிலோமீட்டர் தொலைவிலும், தமிழ்நாட்டின் கூடலூர் வனப்பகுதியில் பளியங்குடி எனுமிடத்திலிருந்து சுமார் 6 கிலோமீட்டர் தொலைவிலும் அமைந்துள்ளது.
TMTUD1131	இங்கு புகழ் மிக்க சுயம்புலிங்க கோவில் உள்ளது. இங்கு வைகாசி மாதம் நடைபெறும் விசாகத் திருவிழா புகழ்பெற்றது.
TMTUD1132	உவரி அந்தோனியார் திருத்தலம் மற்றும் செல்வமாதா திருத்தலம் ஆகியவை புகழ்பெற்றவை.
TMTUD1133	குட்டம் அதிசய தூங்கா புளிய மரம்:- திருச்செந்தூர்- கன்னியாகுமரி கடற்கரைச் சாலையோரம் அமைந்துள்ள குட்டம் என்ற ஊரில் பிரசித்தி பெற்ற ஆனந்தவல்லி அம்மன் கோவில் உள்ளது.
TMTUD1134	300 ஆண்டுகள் பழமை வாய்ந்த கோவில் இது.
TMTUD1135	இந்த தூங்கா புளிய மரத்தின் இலையை பிரசாதமாக உட்கொண்டால் தீராத நோயும் தீருமாம்.
TMTUD1136	திருச்செந்தூர் சிவபெருமானுக்கே பிரணவத்தின் பொருளுரைத்த முருகன், இங்கு பக்தர்களைக் காக்கும் பால முருகனாய் எழுந்தருளியுள்ளார்.
TMTUD1137	தவறு செய்தவர்களை தண்டிக்காமல் அவர்களை ஆட்கொண்டு நல்வழிப்படுத்துவது என்ற உயர்ந்த கருத்தைக் கொண்ட சுப்ரமணிய சுவாமி, சூரபத்மனை சேவலாகவும், மயிலாகவும் மாற்றி ஆட்கொண்டார்.
TMTUD1138	இதனால், அன்று முதல், ‘சேவற்கொடியோன்’ என்ற திருப் பெயரும் பெற்றார்.
TMTUD1139	ஐப்பசி மாதம் இங்கு நடைபெறும் சூர சம்ஹாரம் பிரபலமானது.
TMTUD1140	குலசேகரப்பட்டினம்:- திருச்செந்தூரில் இருந்து 20 கி.மீ. தொலைவில் உள்ள இங்கு முத்தாரம்மன் கோயில் கொண்டுள்ளார்.
TMTUD1141	இங்கு நடைபெறும் நவராத்திரி தசரா திருவிழா புகழ்பெற்றது.
TMTUD1142	ஸ்ரீவைகுண்டம் திருநெல்வேலியில் இருந்து 30 கி.மீ. தொலைவில் அமைந்துள்ள வைணவத் திருத்தலமான இங்கு ஸ்ரீவைகுண்டபதி கோவில் கொண்டுள்ளார்.
TMTUD1143	வீரபாண்டிய கட்டபொம்மன் காலத்தைச் சேர்ந்த 6 கல்வெட்டுகள் இங்கு உள்ளன.
