ID	Sentence
TMACD11	நெல்லை மாவட்டத்தில் கலை மற்றும் பண்பாட்டு மையம் மற்றும் வளாகம் அமைக்கப்படும் என முதல்வர் ஜெயலலிதா நேற்று உத்தரவிட்டுள்ளார்.
TMACD12	சுமார் ஒரு கோடி ரூபாய் செலவில் அமைக்கப்படவுள்ள இந்த பண்பாட்டு மையத்தின் மூலமாக இசை, நாட்டுப்புற இன்னிசை உள்ளிட்டவைகள் சிறப்பு பெறும் வகையில் இந்த பண்பாட்டு மையம் அமையவிருப்பதாக குறிப்பிடப்பட்டுள்ளது.
TMACD13	•
TMACD14	நெல்லை மாவட்டத்தில் பட்ஜெட்டின் போது கால்நடை கல்லூரி அமைக்கப்படும் என முதல்வர் ஜெயலலிதா உத்தரவிட்டார்.
TMACD15	இந்த உத்தரவு மாவட்ட மக்களுக்கு அறிவித்த மிகப்பெரிய வரப்பிரசாதமாக அமைந்தது. தற்போது நெல்லை மாவட்டத்தில் கலை மற்றும் பண்பாட்டு மையம் அமைக்கப்படுமென முதல்வர் நேற்று உத்தரவிட்டுள்ளார்
TMACD16	நாட்டுப்புற இசைகளும், பண்பாட்டு கலைகளும் அதிகம் சிறப்புபெற்ற மாவட்டமாக திகழ்ந்து வரும் நெல்லைக்கு சிறப்பு சேர்க்கும் வகையில் இது அமைந்துள்ளது.
TMACD17	ஒரு கோடி ரூபாய் செலவில் அமைக்கப்பட உள்ள இந்த மையம் கலை மற்றும் பண்பாட்டிற்கு கிடைத்த மிகப்பெரிய சிறப்பம்சமாகும்.
TMACD18	மழை காரணமாக சீரற்று காணப்படும் சாலைகளை பொதுமக்கள் மற்றும் பயணிகளின் நலனை கருத்திற்கொண்டு சீர்செய்திட உரிய ஏற்பாடுகள் மேற்கொள்ளப்பட்டு வருகிறது.
TMACD19	அமைச்சருடன் கடையநல்லூர் யூனியன் சேர்மன் பானுமதி, துணைத் தலைவர் பெரியதுரை, நகர செயலாளர் கிட்டுராஜா, ஒன்றிய செயலாளர் வசந்தம் முத்துப்பாண்டி, செங்கோட்டை குருசாமி, கவுன்சிலர் கிருஷ்ணமுரளி (எ) குட்டியப்பா உடனிருந்தனர்.
TMACD20	புனிதம், கலை மற்றும் பண்பாடு தெய்வத்தை மட்டுமே சார்ந்த ஒன்றா? "விநாயகர் சதுர்த்தியில் நடைபெற்ற குறு மேடை விழாவில் அத்தனை அழகாக பரத நாட்டியம் ஆடிய குழந்தையின் மீதான அனைவரின் ஈர்ப்பு","புதிதாக வண்டி வாங்கின பின் அதை பூசை செய்யாமல் ஏன் இருக்கின்றாய்? என்ற என் வீட்டு சொந்தக்காரரின் கேள்வி", "சடங்குகள் இல்லாத திருமணத்தை என்னால் ஏற்றுக்கொள்ளமுடியவில்ல, அது பிற்போக்கான மனப்பாடே என்றாலும்! என்ற ஒரு பதிவரின் பின்னூட்டம்"
TMACD21	எல்லாவற்றிற்கும் மேலாக, "என் திருப்திக்காக இந்த சடங்குகளைச் செய்கின்றேன், கடவுள் நம்பிக்கையெல்லாம் இல்லை என்று சொல்லிக்கொண்டே தீபாவளி கொண்டாடிய என் அம்மா" என்ற எல்லாமே எனக்கு ஏற்படுத்தியது தான் இந்த எண்ணம் புனிதம், கலை மற்றும் பண்பாடு தெய்வத்தை அல்லது தெய்வ நம்பிக்கையை மட்டுமே சார்ந்த ஒன்றா?
TMACD22	கலையில் பெரும் புகழை அடந்த சிலர் கண்மூடித்தனமாக தெய்வ நம்பிக்கை வைத்துள்ளதும் என்னை யோசிக்க வைக்கும், நம் தமிழகத்தில் இளையராஜா, ரஜினிகாந்த் மற்றும் ஏ.ஆர். ரகுமான் இவர்கள் உதாரணங்கள்.
TMACD23	படித்து, பயின்று, பழகி துன்பப்பட்டு வரும் சில விசயங்கள் உதாரணமாக தமிழ் இலக்கியம், கணக்கு, அறிவியல் மற்றும் ஆராய்ச்சியில் இருப்பவர்கள் பெரும்பாலும் தெய்வ நம்பிக்கை இல்லாதிருக்கின்றார்கள்.
TMACD24	அது போல் வட்டிக்கு விடுபவர்கள், நகை வியாபாரிகள் மற்றும் தன்னை, உழைப்பை மாத்திரம் நம்பி வாழாதவர்கள் பெரும்பாலும் தெய்வ நம்பிக்கை அதிகம் வைத்துள்ளார்கள்.
TMACD25	அதே சமயம் உழைப்பாளிகள் தன் உழைப்பில் வாழ்பவர்கள் கடவுளை அத்தனை பெரிதாக பெரும்பாலும் நம்புவதில்லை அல்லது எடுத்துக்கொள்வதில்லை.
TMACD26	கலையிலும் படித்து, பயின்று, பழகி எல்லாம் உண்டு என்றாலும் இவற்றால் மட்டுமே அல்லாமல் அதையும் மீறிய ஒன்று அவர்களை இயக்குகின்றது என்று நம்புகின்றார்கள், படித்த அறிவாளிகளும் கடவுள் என்ற ஒன்றை நியாயப்படுத்த இயலாவிட்டாலும் சில முறை கடவுளை ஆதரிப்பதும் நடக்கின்ற ஒன்று தான்(சுஜாதா), அவர்களுக்கு இரட்டை மனப்பாடு என்பதால் அவர்களால் இல்லை என்றும் மறுக்க முடியாது, என்றாலும் பொதுவாக அறிவாளிகள் என்று காட்டிக்கொள்பவர்கள் கடவுளை அத்தனை நம்பாதவர்களாக இருக்கின்றனர்.
TMACD27	மேலும், வீட்டிலேயே இருக்கும் பெண்கள் தெய்வத்தின் பின்னால் ஒளிந்து கொண்டு அரசியல் செய்வதையும், அவர்களுக்கு அதானால் மாத்திரமே மதிப்பு இருப்பதையும் பார்த்துள்ளேன், ஆனால் வேலைக்கு செல்லும் பெண்கள் தெய்வ நம்பிக்கை பெரும்பாலும் கொண்டிருப்பதில்லை, சடங்குகள் செய்ய நேரம் இல்லாததால் அவை தற்காலிகமாக நின்று, பின்னால் நிரந்தரமாக. ஆனாலும் அவர்களின் மதிப்பு குறைந்து போவதில்லை, என்றாலும் பொதுவாகவே பெண்களின் புனிதம் தெய்வத்தை சார்ந்த ஒரு விசயமாகவே காணப்படுகின்றது.
TMACD28	நம்பாவிட்டாலும் கூட சடங்குகளின் கால்களைப்பிடித்துக்கொண்டு தொங்குகின்றது.
TMACD29	ஒரு பெண்ணின்/ஆணின் நடவடிக்கைகளில் இல்லாத ஒரு புனித்தத்தை சில சடங்குகளோ, தெய்வ நம்பிக்கையோ கொடுக்க முடிகின்றது என்ற ஒன்று தான் இவர்களை இயக்குகின்றது.
TMACD30	அல்லது இவை மூலமாகத் தான் அவர்களின் புனிதத்தை காப்பாற்றிக் கொள்ள முடியும் என்று பரைசாற்றுகின்றது, நம்பவும் வைக்கின்றது.
TMACD31	. எந்த ஒரு புனிதமும் தெய்வ பிம்பத்தைக் கொண்டுள்ளது, நான் காலையில் உடல் பயிற்சி செய்வேன், படிக்கும் முன் இரு நிமிடம் மௌனமாக இருப்பேன், ஆனால் காலையில் கோயில் செல்லும் பெண்களுக்கும், கடவுள் வாழ்த்து பாடும் பென்களுக்குமுள்ள ஒரு புனிதபிம்பம் என்னிடமில்லை.
TMACD32	கிருஷ்ணா, கிருஷ்ணானு புல்லாங்குழல் கற்றுக்கொண்டு பாடும் போது எனக்கு கிடைக்கும் ஒன்று, அழகான சினிமா பாடல் இசைக்கும் போது கிடைப்பதில்லை பிறரிடமிருந்தும், என்னிடமேயும் கூட.
TMACD33	கலைகளை எடுத்துக்கொண்டால் சிலைகளில் தெய்வ வடிவங்கள், பாடல்களில் தெய்வ பாசுரங்கள் இவை தான் பெரு மதிப்பை ஒரு புனித பிம்பத்தை பறைசாற்றுகின்றது.
TMACD34	இவையில்லாத கலைகள் ஒரு செயற்கையை, புனிதமின்மையை தோற்றுவிக்கின்றது.
TMACD35	கோயில்களிலுள்ள பல அழகான சிலைகளைக் காணும்போதெல்லாம் ஒரு கேள்வி வரும், தெய்வமில்லை என்று அந்த காலத்தில் அவர்கள் நினைத்திருந்தால் இப்படிப்பட்ட கலைகள் உருவாகியிருக்குமாவென்று.
TMACD36	தாஜ்மகால் போல் சில உருவாகியிருக்கலாம் என்று எண்ணினாலும், இப்படி பல இடங்களில், பல வகைகளில், அத்தனை நுணுக்கமாக, கலைத்திறனுடன் இருந்திருக்குமா, போட்டிபோட்டுக்கொண்டு கட்டியிருப்பார்களா? பரதநாட்டியத்தில் இருக்கும் மதிப்பு டிஸ்கோவில் இல்லாதது போல், பல உதாரணங்கள் கூறலாம்.
TMACD37	பண்பாடு என்பது தெய்வத்தை சார்ந்த ஒன்றாக அவ்வளவாக இருப்பதில்லை, என்றாலும் இது reverse engineering(சரியான தமிழ் வார்த்தை வேண்டும்) கடவுள் என்ற போர்வைக்குள் இருந்து கொண்டு பண்பாட்டுடன் இருப்பதாகக் காட்டிக் கொண்டுவிடலாம்
TMACD38	கலை, இலக்கியம்,புனிதம் இவையெல்லாம் இல்லாமல் போணாலும் தெய்வம் என்ற போர்வைக்குள் இருந்து கொண்டு பண்பாட்டை நிலை நாட்டிவிட இந்த உலகில் முடிவது பெரிய ஆச்சரியமான ஒன்று
TMACD39	மனிதத்தன்மையில்லாத சிலர் கூட தெய்வத்தின் போர்வையில், நல்ல பெயருடன் பொருளுடன் வாழ வழியிருப்பது தான் போலி சாமியார்களின் வருகைகளுக்கு முக்கியமான காரணம்.
TMACD40	மற்றும் கடவுள், கடவுள் என்று கூறிக்கொண்டு மனிதத்தன்மையே இல்லாதவர்கள் எத்தனையோ உள்ளனர், திருட்டு தனம், அரசாங்கத்தை ஏமாற்றுதல், கள்ளத்தனம் மற்றும் பல வகையில் கெட்ட மனம் இருக்கும் கடவுள் ஆதரவாளர்கள், பக்தர்கள்/பக்தைகளைப் பார்க்கும் போது இந்த கடவுள் என்ற அமைப்பின் சாராம்சம் கூட பொய்யாகிப்போகின்றது(அதை ஒர் அரசியலாக மாத்திரமே பார்க்கும் போது)
TMACD41	மனுவையும், வேதங்களையும் தெரிந்துள்ளார்களா, அவை உண்மையாக என்ன கூறுகின்றன என்று அறிந்துள்ளார்களா? மதத்தின் உண்மையான தோற்றமோ, கூறுகளோ தெரியுமா என்று பல கேள்விகள்.
TMACD42	கண் மூடித்தனமான பழக்கங்கள் மற்றும் அரைகுறையான புரிதல்களுடனான இந்த பக்தி முழுமையானதா? அப்படி படித்த பின்பும், தெரிந்து கொண்ட பின்பும் இவற்றை கடைபிடிப்பார்களா? கடைபிடிப்பதில் அர்த்தம் காண்பார்களா? என்றெல்லாம் யோசித்தாலும் எதெற்குமே விடையில்லை.
TMACD43	கடவுள் உதவியுடனான நீதிக்கதைகள், ஒழுக்க முறைகள், புனித பார்வைகள் மற்றும் கலைத்திறன் இவை மூலமாக மட்டும் தான் சந்ததிகளுக்கு நல்ல சமுதாயத்தை, வழிகாட்டுதலைக் கொடுக்க இயலுமா? இந்த காரணத்தினால் தான் கடவுள் மறுப்பாளர்கள் கூட வீட்டில் கடவுள் கும்பிடுவதை தடுப்பதில்லையோ என்று பல கேள்விகள்.
TMACD44	இது ஒரு ஆழமான கட்டுரை இல்லையென்றாலும் இந்த கேள்வி என்னளவில் நியாயமான ஒன்றாகத்தான் படுகின்றது. புனிதம், கலை மற்றும் பண்பாடு தெய்வத்தை மட்டுமே சார்ந்த ஒன்றில்லையென்றால் வேரு எதைச் சார்ந்ததாக இருக்கலாம்?
TMACD45	தமிழரின் மொழி, கலை, சமயம், பண்பாடு, கிறித்தவ, சகாப்தத்திற்கு முன்னரே உலகளாவிய முறையில் பரவி இருந்தன என்பதற்குச் சான்றுகள் பல இருக்கின்றன
TMACD46	குறிப்பாகத் தென்திசை நாடுகளில் புராதனத் தமிழரின் கலையும் பண்பாடும் இன்றும் பரவலாக இருப்பதைக் காணலாம்.
TMACD47	திரைகடலோடியும்திரவியம் தேடு என்ற பழமொழி இருந்தாலும், தமிழ் நாட்டின் நாகப்பட்டினம்,பூம்புகார், மாமல்லபுரம், சென்னை ஆகிய துறைகளிலிருந்து தமிழர்கள் சென்றநாடுகளிலிருந்து கொண்டு வந்த திரவியத்தைவிட, தமிழ்நாட்டின் கலைச்செல்வங்களுடன் தங்கள் உழைப்பையுமே விட்டு வந்திருக்கின்றனர்.
TMACD48	பாய்மரக்கலங்களில் பருவக்காற்று வீசிய திசையில் சென்ற தமிழர் கடலோடிகள் விட்டுச்சென்ற அடிச்சுவடுகள் அந்த நாடுகளில் தமிழின் பெருமையை இன்றும்பறைசாற்றிக்கொண்டிருக்கின்றன.
TMACD49	கி.பி. முதலாம் நூற்றாண்டில் தென்திசை நாடுகள்தமிழ்வழி மன்னன் கவுண்டியாவின் ஆளுகையில் இருந்தது என்று வடமொழி நூல்களால்அறிகிறோம்.
TMACD50	இந்தோசீனாவில் (இன்றைய வியட்நாம்), பூனான் என்ற ஊரில் கி. பி. 3 ஆம் நூற்றாண்டுவரை கவுடின்யாவின் ஆட்சி இருந்தது. அப்போது அம் மன்னன் கட்டிய ஆலயங்கள், அரண்களின் இடிபாடுகள் அகழ்ந்தெடுக்கப் பட்டிருக்கின்றன.
TMACD51	வியட்நாம்,கம்போடியா, பர்மா (இன்றைய மியன்மார்), தாய்லாந்து ஆகிய நாடுகள் கவுடின்யாவின் ஆளுகையில் இருந்தன.
TMACD52	கி. பி. 6 ஆம் நூற்றாண்டுவரை தமிழ்வழி மன்னர்கள் சிறீராமா, அமராவதி, பாண்டுரங்கா, சிறீவிசயா, கவுதாரா ஆகியோரின் ஆட்சியில் அந்த நாடுகள் இருந்தன
TMACD53	கம்போயம் என்ற பெயரில் விளங்கியகம்போடியாவில் கி. பி. 1181 முதல் 1219 வரை முதலாம் ஜெயவர்மனின் ஆட்சியில்கட்டப்பட்ட ஆலயங்கள் தமிழரின் கட்டட,சிற்பக்கலைச் சிறப்பை இன்றும் அந்தநாட்டில் எடுத்துக் காட்டி வருகின்றன.
TMACD54	உலகால் போற்றப்படும்அங்கோர்வாட் (Angkor Wat) கோயில்கள், பல நூறு கிலோமீட்டர் பரப்பளவில்உலகோரை வியக்க வைக்கும் உலக அதிசயங்களில் ஒன்றாகத் திகழ்கின்றன.
TMACD55	ஜெயவர்மனின்ஏழு சந்ததிகள் தொடர்ந்து நடத்திய ஆட்சியின்போது இந்த அங்கோர்வாட் ஆலயங்கள்விரிவுபடுத்தப்பட்டுக் கட்டப்பட்டு வந்தன.
TMACD56	ஜெயவர்மனின் ஆட்சியில்வெளியிடப்பட்ட நாணங்களில் இந்தக் கோயிலின் கோபுரம் ஒரு பக்கமும், சிவன்,திருமால் உருவங்கள் மறுபுறமும் இடம்பெற்றிருந்தன.
TMACD57	இந்த நாணயங்களைக்கம்போடியாவின் அரும் பொருளகத்தில் இன்றும் காணலாம்.
TMACD58	ஏழாவதுஜெயவர்மனின் பெயர் சிறீஇந்திர ஜெயவர்மன்.
TMACD59	மேற்கிலிருந்து சயாமியரின் நெருக்குதலும், சீன, மங்கோலியப் படையெடுப்புகளும் ஜெயவர்மன் வழியினரின் ஆட்சியை ஒரு முடிவுக்குக் கொண்டு வந்தது.
TMACD60	தமிழ்நாட்டின் சிற்பத்திறனைக் காட்டும் பிரமாண்டமான ஆலயங்களை 12 ஆம் நூற்றாண்டிலேயே கடல் கடந்துஇந்தோசீன நாட்டில் அமைத்து விட்டாலும், 19 ஆம் நூற்றாண்டில்தான் அவை வெளிஉலகிற்குத் தெரியவந்தன
TMACD61	காடு மண்டிக் கிடந்த பகுதியில் இருந்த இந்த ஆலயங்களை 19 ஆம் நூற்றாண்டில் கம்போடியாவைக் கைப்பற்றிய பிரெஞ்சுக்காரர்கள் கண்டுபிடித்தனர்.
TMACD62	இவ்வளவு பெரிய கலைக்கோயிலை மீட்பித்துப் புதுப்பிக்கும் பணியை ஐக்கிய நாட்டுக் கல்வி கலாசாராப் பிரவினா யுனெச்கோ மேற்கொண்டது.
TMACD63	1971 இல் தொடங்கிய உள்நாட்டுப் போரில் இந்தப் பெரும் புதுப்பிரிவுப் பணி தடைப்பட்டது.
TMACD64	கெமர்ரூஜ் பயங்கரவாதப் படைகள் இந்தக் கோயிலை அரணாகக் கொண்டு, அரசாங்க எதிர்ப்புப் போரை நடத்தியன
TMACD65	கம்போடியாவின் பெருமைக்குரிய இந்த ஆலயத்திற்கு அழிவு நேர்வதைத் தவிர்க்க அந்த எதிர்ப்பாளர்களை எதிர்க்க முடியாமல் அரசு படை திணறியது.
TMACD66	15ஆண்டு உள்நாட்டுப் போருக்குப் பிறகு, சீர்குலைந்த 'அங்கோர்வாட்' ஆலயத்தைப் புதுப்பிக்கும் பணியை ஐ. நா. மீண்டும் மேற்கொண்டிருக்கிறது.
TMACD67	15கிலோமீட்டர் சுற்றளவிற்கு அமைந்திருக்கும் இந்த வளாகத்தில் மொத்தம் 200 கோவில்கள் இருக்கின்றன.
TMACD68	இதில் மிக உயர்ந்த கோபுரத்துடன் அமைந்திருப்பது ஒரு சிவன் கோயில். இதன் உயரம் 120 அடி.
TMACD69	இந்தக் கோயிலைப் புனரமைக்க ஐ.நா. 10 மில்லியன் வெள்ளி(டாலரை) ஒதுக்கியிருக்கிறது
TMACD70	இந்திய வல்லுநர் வெண்டர்மெர்ஸ்சுக் மேற்பார்வையில் பிரெஞ்சுக் கலாசாரத் துறை, இரண்டாயிரம் ஆண்டு பழமையான ஆலயத்திற்குப் புதிய வடிவம் தருவதில் முனைப்பாக ஈடுபட்டிருக்கிறது.
TMACD71	பர்மா, லாவோஸ், வியட்நாம் கம்போடியா நாடுகுளில் 12 ஆம் நூற்றாண்டில் பரவிய தமிழர் பண்பாடும் இந்து சமயமும் தாய்லாந்து, மலேசியா, சிங்கப்பூர், இந்தோநேசியா நாடுகளையும் தழுவிக்கொண்டது.
TMACD72	பின்னர் வந்த பவுத்த சமயச் செல்வாக்கையும் இந்த வட்டார நாடுகள் ஏற்றுக் கொண்டன.
TMACD73	வியட்நாமின் மிகப்பெரிய நகரமான கோசிமின்னில் (பழைய பெயர் சைக்கோன்) மகாமாரியம்மன் கோயில், சுப்பிரமணியர்கோயில், தண்டாயுதபாணி கோயில் ஆகிய 3 கோயில்கள் இருக்கின்றன.
TMACD74	சுப்பிரமணியர் கோயில் 1871 இல் கட்டப்பட்டது.
TMACD75	1971 இல் தென் வியட்நாம் கம்யூனிஸ்டுகளிடம் வீழ்ச்சி கண்டதும், சைகோன் நகரில் இருந்த தமிழர்கள் தமிழ்நாட்டிற்குப்போய்விட்டனர்.
TMACD76	இதன்பிறகு வியட்நாமியர்களே இந்தக் கோயிலைப் பேணி வந்தனர்.
TMACD77	வியட்நாம் ஒன்றிணைந்த பின்னர் கோசிமின் குடியரசைத் தோற்றுவித்த கோசிமின் நினைவாகச் சைகோன் நகரின் பெயர் கோசிமின் நகர் என்னும் பெயர் பெற்றது.
TMACD78	நகரத்தார்களின் நிர்வாகத்திலிருந்த மாரியம்மன் ஆலயம், சுப்பிரமணிர் ஆலயம், தண்டாயுதபாணிஆலயம் ஆகியவற்றின் சொத்துகள் விலையுயர்ந்த ஆபரணங்கள், வெள்ளித்தேர் ஆகியவற்றை வியட்நாம் தேசிய வங்கி திரும்ப ஆலய நிருவாகிகளிடம் ஒப்படைத்துவிட்டது.
TMACD79	இந்த மூன்று ஆலயங்களையும் சீரமைக்கவும், அன்றாடப் பூசைகள் தடைபடமால் நடத்துவதற்கும், அர்ச்சகர்களை வரவழைப்பதற்கும் வியட்நாம் அரசாங்கம் உதவ முன்வந்திருப்பது குறிப்பிடத்தக்கது.
TMACD80	இராம.இலட்சுமணன் செட்டியார் மாரியம்மன் ஆலய நிர்வாகத்தை இப்போது கவனித்து வருகிறார்.
TMACD81	கம்போடியா போன்று வியட்நாம் சம்பா சாம்ராஜ்யம் என்ற பெயரில் தமிழர்களின் பண்பாட்டுடன் இரண்டாம் நூற்றாண்டு முதல் 14 ஆம் நூற்றாண்டுவரை நீடித்திருந்ததாக வரலாறு கூறுகிறது.
TMACD82	சம்பா சாம்ராஜ்யத்தை ஆண்ட மன்னர் பரமசிவன் இந்திரபுரத்தைத் தலைநகராகக் கொண்டிருந்தான்.
TMACD83	அப்போது கட்டப்பட்ட ஆலயங்களின் இடிபாடுகள் இப்போதும் டானாங் நகரில் இருக்கின்றன
TMACD84	. கி.பி. 605 இல் சீனாவின் சூய் பரம்பரைக்கும் சம்பா இனத்தவருக்கும் ஏற்பட்ட கடும் போருக்குப் பிறகு இந்தஆலயங்களிலிருந்து சிவன், இலட்சுமி, துர்க்கை சிலைகளைச் சீனாவுக்கு எடுத்துச் சென்றதாக வரலாற்றுக் குறிப்புகள் மூலம் அறிகிறோம்.
TMACD85	வியட்நாமின் மேற்குக் கரையோரத்தில் பாண்டுரங்கா, பொன்நகர், காயத்ரி, விஜயா ஆகிய பெயர்கள் கொண்ட ஊர்கள் இருக்கின்றன.
TMACD86	டானாங் நகர்த் தொல்பொருட்காட்சி அகத்தில் ஏழாம் நூற்றாண்டடைச் சேர்ந்த முருகன், விநாயகர், சிவன், நந்தி, உமாமகேசுவரர், துர்க்கை, திருமால், கருடன் சிலைகள் இருப்பதைக் காணலாம்.
TMACD87	காட்சியகத்தின் வெளியே திறந்தவெளியில் 10 அடிநீளம் கொண்ட கருங்கல் நந்திச் சிலை கம்பீரமுடன் காட்சி அளிக்கிறது
TMACD88	அதன் பக்கத்தில் அகழ்ந்து எடுத்துக் கொண்டு வந்து வைக்கப்பட்டிருக்கும் ஏராளமான சிலைகள் - காலத்தை வென்று நிற்கும் கலைப் பொக்கிசமாகக் காட்சி அளிக்கின்றன
TMACD89	இவற்றின் பல சிலைகள் மேற்கு நாடுகளுக்குப் போய்விட்டன.
TMACD90	டானாங் நகரில் வாழ்ந்த சம்பா இன மக்களின் மரபினர் இன்றும் இங்கே வாழ்கின்றனர். இந்தச் சம்பா இன மக்கள் சிவனை வழிபடுகின்றனர்.
TMACD91	வியட்நாம், கம்போடியா, லாவோஸ் அடுத்துத் தாய்லாந்திலும் தமிழர்கள் விட்டுச் சென்ற அடிச்சுவடுகள் இன்றும் நிலைத்திருக்கின்றன.
TMACD92	கி.பி.846 - 849 ஆம் ஆண்டைச் சேர்ந்த கல்வெட்டுகளில் சயாமில் தாக்குவபா என்ற ஊரில் தமிழர்கள் வாழ்ந்த குடியிருப்புக்கு மணிக்கிராமம் என்ற பெயர் வழங்கப்பட்டதாகக் குறிப்பிட்டிருக்கிறது.
TMACD93	இந்தக் குடியிருப்பு அருகே அவனிநாரணம் என்ற ஏரியும் திருமால் ஆலயமும் இருந்ததாகவும் குறிப்பிடப்பட்டிருக்கிறது.
TMACD94	புகழ்பெற்ற வரலாற்று ஆசிரியர் கே. ஏ. நீலகண்ட சாத்திரி அவர்கள் எழுதிய 'தென்கிழக்காசிய வரலாறு' என்ற நூலில் இந்த ஆலயம் பற்றி எழுதியிருக்கிறார்.
TMACD95	தெ.பொ. மீனாட்சிசுந்தரம் பிள்ளை அவர்கள் எழுதிய 'சயாமில் திருவெம்பாவை' என்றநூலில் தாய்லாந்து அரசர்களின் முடிசூட்டு விழாவில் வேத பாராயணத்துடன் திருப்பாவை திருவெம்பாவை பாடல்களைப் பாடுவது தொன்றுதொட்டு இருந்துவரும் மரபு என்ற விவரத்தைத் தந்திருக்கிறார்.
TMACD96	தாய்லாந்தின் முன்னைய தலைநகராக அயோத்யா இருந்து வந்தது. தயாய்லாந்து நாட்டை ஆளும் அரசர்களை ராமா1, ராமா2 என்று வரிசைப்படுத்திக் கூறுவது வழக்கம். இப்போது ஆட்சி நடத்தும் மன்னர் பூமிபால் 9 ஆம் ராமர் ஆவார்.
TMACD97	பழம்பெரும் அரண்மனைகளும் ஆலயங்களும் அயோத்தியாவில் இன்று சுற்றுப் பயணிகளைக் கவர்ந்து வருகின்றன.
TMACD98	தாய்லாந்து நாடு பவுத்த சமயத்தைப் பின்பற்றினாலும் அதில் தமிழர் சமயமும் பண்பாடும் பரவலாக இழையோடுவதைக் காணலாம். பல ஊர்களிலும் பிரம்மன் கோயில் கொண்டிருப்பது இந்த நாட்டில்தான்.
