ID	Sentence
TMHED3019	ஆராக் கீரையைப் பெற இயலாதவர்கள் தினமும் ஒரு கட்டு அகத்திக் கீரையை பசு மாட்டிற்கு அளித்து வரவும்.
TMHED3020	இந்த உணவு முறையையும், தான முறையையும் தொடர்ந்து நிறைவேற்றி வந்தால் மிக எளிதில் சர்க்கரை வியாதியின் துன்பத்திலிருந்து மீளலாம். இதய நோய்கள் அகற்றும் உணவு முறை.
TMHED3021	குடும்பக் கட்டுப்பாடு செய்து கொண்டவர்கள் கவனத்திற்கு : குடும்பக் கட்டுப்பாடு அறுவை சிகிச்சை செய்து கொண்ட பெண்களுக்கு உடல் எடை அதிகரிக்க அதிக வாய்ப்புகள் இருப்பது தெரிய வந்துள்ளது.
TMHED3022	தற்போது உடல் எடை உயர்வு ஒரு மிகப்பெரிய பிரச்சினையாக உருவெடுத்துள்ள நிலையில், வீட்டு வேலைகளை செய்ய இயந்திரங்கள் வந்ததும், உணவுப் பழக்கமும் காரணங்களாக இருந்தாலும், குடும்பக் கட்டுப்பாடு அறுவை சிகிச்சையும் முக்கியக் காரணம் என்கிறது மருத்துவம்.
TMHED3023	குடும்பக்கட்டுப்பாடு அறுவை சிகிச்சைக்குப் பிறகு பெண்களின் உடலில் பல்வேறு மாற்றங்கள் ஏற்படுகின்றன. சினைப்பையில் ஈஸ்ட்ரோஜன் ஹார்மோன் சுரப்பில் பிரச்சினை ஏற்படுகிறது.
TMHED3024	அடைப்பு காரணமாக இந்த ஹார்மோன் சரியாக சுரக்காது. இதுதான் உடலில் அதிக கொழுப்பு சேராமல் தடுக்கின்ற ஹார்மோன்.
TMHED3025	மருத்துவர்கள் இதை புரொடக்டிவ் ஹார்மோன்' என்று அழைக்கிறார்கள். குடும்பக்கட்டுப்பாடு அறுவை சிகிச்சை காரணமாக இந்த ஹார்மோன் சுரப்பு தடைபட்டு, அதிகப்படியான கலோரிகள் தேங்கி, கொழுப்புச்சத்து சேர்ந்து உடல் குண்டாகி விடுகிறது.
TMHED3026	குடும்பக்கட்டுப்பாடு அறுவை சிகிச்சை செய்து கொண்ட பெண்கள் உணவு விஷயத்தில் மிகவும் கண்டிப்புடன் இருக்க வேண்டும்.
TMHED3027	கலோரிகள் அதிகமுள்ள உணவுகளை எடுத்துக் கொள்வதைத் தவிர்க்க வேண்டும். நார்ச்சத்துகள் நிறைந்த உணவுப்பொருட்களை அதிகமாகச் சாப்பிட வேண்டும். காய்கறிகள், பழங்கள், கீரைகளை அடிக்கடி உணவில் சேர்த்துக் கொள்ள வேண்டும்.
TMHED3028	தினமும் உடற்பயிற்சி செய்ய வேண்டும். குறைந்தது ஒரு நாளைக்கு 5 கிலோமீட்டர் தூரமாவது நடக்கலாம். முடிந்தால் நீச்சல் பயிற்சிக்குச் செல்லலாம்.
TMHED3029	தொடர்ந்து யோகா, தியானம் செய்வது நல்ல பலனைத் தரும். சிலர் கர்ப்பத்தைத் தவிர்ப்பதற்காகக் கருத்தடை மாத்திரைகளை தொடர்ந்து சாப்பிடுவர்.
TMHED3030	இந்த மாத்திரைகளால் கர்ப்பத்திற்கான ஹார்மோன் சுரப்பில் தடை ஏற்பட்டு, கரு உருவாவது தடுக்கப்படும். இந்த மாத்திரைகளை அனைவரும் எடுத்துக் கொள்ள முடியாது.
TMHED3031	குறிப்பாக கால் வீக்கம், பித்தப்பையில் கல், ரத்தத்தில் அதிக கொழுப்பு உள்ளவர்கள் கருத்தடை மாத்திரைகளைப் பயன்படுத்தக் கூடாது.
TMHED3032	அப்படிப் பயன்படுத்தினால் பின் விளைவுகள் ஏற்படும் என எச்சரிக்கின்றனர் மருத்துவர்கள். சில பெண்கள் பரிசோதனை செய்து கொள்ளாமலேயே காப்பர்-டி பொருத்திக் கொள்கிறார்கள்.
TMHED3033	பின்னர் ரத்தப்போக்கு அதிகமாகி அவதிப்படுகின்றனர். எனவே, முழு உடல் பரிசோதனை செய்து கொண்டு, எந்தப் பிரச்சினையும் இல்லை என்றால் மட்டுமே காப்பர்-டி பொருத்திக் கொள்ள வேண்டும். குறிப்பாக ரத்தம் எளிதில் உறைதல், வெள்ளைப்படுதல், அதிக ரத்தப்போக்கு போன்ற பிரச்சினைகள் உள்ள பெண்கள் கண்டிப்பாக காப்பர்-டி பொருத்திக் கொள்ளக் கூடாது.
TMHED3034	அதேபோல் அதிகபட்சமாக 5 வருடங்கள் மட்டுமே காப்பர்-டியைப் பயன்படுத்தலாம். அதற்குமேல் பயன்படுத்தினால் நோய்த்தொற்று ஏற்பட வாய்ப்புண்டு.
TMHED3035	நாம் சாப்பிடும் கொழுப்பை உடலில் சேராமல் தடுக்கும் ஈஸ்ட்ரோஜன் ஹார்மோன், குடும்பக் கட்டுப்பாடு அறுவை சிகிச்சைக்குப் பிறகு சரியாக சுரக்காமல் போவதைக் கவனத்தில் கொண்டு, அதற்கு முன்பு சாப்பிட்டு வந்த அதிகப்படியான கொழுப்பு உணவுகளை தவிர்ப்பது உடல் எடையை பராமரிக்க உதவும்.
TMHED3036	சமச்சீர் உணவு: நல்லெண்ணெய், தேங்காய் எண்ணெய், கடலை எண்ணெய்களில் கொழுப்பு சத்தும், கலோரியும் அதிகமாக இருப்பதால் இதை பயன்படுத்தாதீர்கள் என்று மருத்துவர்களால் அறிவுரை வழங்கப்பட்டு வருகிறது.
TMHED3037	இதன் காரணமாக பெரும்பாலான வீடுகளில் மேற்கண்ட எண்ணெய் வகைகளை பயன்படுத்துவதை விட்டு விட்டு சர்க்கரை இல்லாத, கொழுப்பும் இல்லாத, குறைவான கலோரி கொண்ட சத்தே இல்லாத பாமாயில் போன்ற பத்திய எண்ணெய்களை பயன்படுத்தி வருகிறோம்.
TMHED3038	குழந்தைகளின் உணவிலும் இது போன்ற எண்ணெய்களை பயன்படுத்துவதால் குழந்தைகளின் உடலுக்கு தேவையான கொழுப்பு சத்து கிடைக்காததால் நம் குழந்தைகளை நாமே ஆரோக்கியமற்ற குழந்தையாக மாற்றுகிறோம்.
TMHED3039	அல்சர் நோயாளிகளுக்கு காரமே இல்லாத சமச்சீர் உணவு முறை, நீரழிவு நோயாளிக்கு இனிப்பே சேர்க்கப் படாத உணவு முறை, ஆரோக்கியமானவர்களுக்கும், குணப்படுத்த தெரியாத நோய்களிடம் மாட்டி கொள்ளாமல் இருக்க எண்ணெய்களை, காரத்தை, உப்பை, இனிப்பை தவிர்க்க அல்லது குறைத்துக் கொள்ள பரிந்துரைக்கிறார்கள். இதனை உணவு கட்டுபாடு என்றும் சமச்சீர் உணவு என்றும் அழைத்துக் கொள்கிறார்கள்.
TMHED3040	சமச்சீர் உணவு என்றால் அது அறுசுவை கொண்டதாக தான் இருக்க வேண்டும். இது வேண்டாம் அது வேண்டாம் என்று சொல்வதற்கு பெயர் சமச்சீர் உணவாம்.
TMHED3041	சமச்சீர் உணவு என்றால் என்ன? இஸ்லாமியர்களின் உணவு முறையில் கொழுப்பு மிக்க உணவுகள் வகைகள் அதிகமாக இருக்கும்.
TMHED3042	அத்தோடு இவர்கள் உணவில் இஞ்சி, வெள்ளைப்பூடும் அதிகமாக சேர்க்கப்பட்டிருக்கும். வெள்ளைப்பூடு, பல்லாரி, கொண்டைக்கடலை ஆகியவைகளுக்கு இரத்த நாளத்தில் ஏற்படும் அடைப்புகளை திறக்கச் செய்யும் வல்லமையை இறைவன் வழங்கியுள்ளான்.
TMHED3043	இப்போது புரிந்திருக்கும் இஸ்லாமியர்களின் உணவில் அதிக அளவில் பூண்டு சேர்த்துக் கொள்ளப்படுவதன் நோக்கம்.
TMHED3044	மிக்சர் காரச்சேவு முதலியவகைகள் கடலை மாவையும், கடலெண்ணெயையும் கொண்டு தான் தயாரித்தார்கள். ஏனென்றால் கடலை மாவும், கடலெண்ணெயும், கொண்டை கடலையின் வழி தோன்றல்கள், கொண்டை கடலைக்கும் இரத்த நாளத்தில் ஏற்படும் அடைப்புகளை திறக்கச் செய்யும் வல்லமையை இறைவன் வழங்கியுள்ளான். இதுவல்லவா சமச்சீர் உணவு.
TMHED3045	விருந்து என்றால் சற்று அதிகமாக சாப்பிடுவது மனித இயல்பு. அவ்வாறு விருந்து உண்டால் தாம்பூலம் தரிக்கச் சொல்கிறது நம் மரபு.
TMHED3046	தாம்பூலம் தரித்தல் என்றால் புகையிலை அல்லாத வெற்றிலை, பாக்கு மற்றும் சுண்ணாம்பு சேர்ந்த கலவை. இதை சாப்பிடுவதால் அதிகப்படியாக உமிழ்நீர் சுரக்கப்பட்டு முறையாக ஜீரணம் நடைபெற உதவும். விருந்துக்கு செல்லுமிடத்தில் குடி தண்ணீர் மாற்றத்தினால் தொண்டை சம்பந்தமான நோய்கள் ஏற்படலாம் இந்த வகையான நோய்களையும் வெற்றிலை குதப்புவதால் தடுக்கலாம்.
TMHED3047	தொண்டை பிரச்சனைகள் வரக்கூடாது என்பதற்காவே பாகவதர்கள் வெற்றிலையை குதப்பி வந்துள்ளார்கள். இதுவல்லவா சமச்சீர் உணவு முறை.
TMHED3048	சைவம் மட்டுமே சாப்பிடுகிறவர்கள் கொழூப்பு சத்திற்காக நெய் சேர்த்துக் கொள்கிறார்கள். மேலும் தயிர் போன்ற கொழுப்பு மிக்க உணவுகளையும் தங்களது உணவோடு உண்டு வருகிறார்கள்.
TMHED3049	சைவ உணவில் கொழுப்பு சத்து குறைவாகத் தானிருக்கும். ஆகையால் நெய்யையும், தயிரையும் சேர்த்து சாப்பிடுவதால் கொழுப்பு சத்து உடலுக்கு கிடைத்து விடும். கொழுப்பு சத்தின் முக்கியத்துவத்தை இதன் மூலம் நாம் புரிந்துக் கொள்ளலாம்.
TMHED3050	வேர்கடலை தின்றால் பித்தம், ஆகையால் வேர்கடலை தின்றபின் சிறு துண்டு கருப்பு கட்டியாவது சாப்பிட்டு விட வேண்டும் என்று நமது முன்னோர்கள் கூறுவதை கேட்டுள்ளோம். இதுவல்லவா சமச்சீர் உணவு.
TMHED3051	சமச்சீர் உணவு என்பது சத்தில்லாத உணவல்ல. எல்லா சத்துக்களும் அளவோடு இருப்பது தான் சமச்சீர் உணவு. உதாரணத்திற்கு பிரியாணி போன்ற கொழுப்பு சத்துகள் அதிகம் உள்ளதை சாப்பிடும் போது வெங்காய சம்பல் தருகிறார்கள், அந்த சம்பலில் பல்லாரி சேர்க்கப்பட்டிருக்கும்.
TMHED3052	பல்லாரி இரத்த நாளத்தில் அடைப்பை ஏற்படுத்தும் கொழுப்புகளை நீக்கும் சக்தி கொண்டது. இதே சம்பலை அதிகமாக உட்கொண்டால் ஜீரணக் கோளாறு ஏற்படும். ஆகையால் இது பித்தம், அது காமாலை, மற்றது சுகர் என்று ஒதுக்காமல் வேதிப் பொருட்கள் கலப்பில்லாதா உணவுகளை பசிக்கும் போது தேவைக்கு புசிப்பது நல்லது.
TMHED3053	எந்த உணவு சத்தானது? எதை சாப்பிடுகிறோம் என்பதை விட எப்படி சாப்பிடுகிறோம் என்பது தான் முக்கியம். முறை தவறி உட்கொள்ளும் உணவால் உடலுக்கு எந்த பயனும் இல்லை.
TMHED3054	அப்படியென்றால் எப்படி சாப்பிடுவது என்ற கேள்வி வரும். எளிதான சுருக்கமான பதில் தான். அதாவது நாம் உண்ணும் உணவை அவரவர் உமிழ்நீரை கொண்டு நன்றாக கூழாக்கி சாப்பிட்டால் நாம் சாப்பிட்ட உணவு நன்றாக ஜீரணமாகி முழுமையான சத்துக்களும் உடலுக்கு கிடைக்கும்.
TMHED3055	முன் பக்கங்களில் குறிப்பிட்டுள்ள பிளேடு மற்றும் கவராயத்தின் ஊசி சம்பவங்களிலிருந்து உடல் தேவையற்ற பொருளை பாதுகாப்பான முறையில் வெளியேற்றி விடும் என்பதை புரிந்து கொண்டோம்.
TMHED3056	ஆனால் நாம் உண்ணும் உணவை மென்றது போக நம் உடல் உறுப்புகளும் நன்றாக கூழாக்குகின்றன. இதிலும் நமக்கு ஒரு படிப்பினை உள்ளது. அதாவது உணவு பொருட்களை மட்டும் நம் உடல் இனம் கண்டு அதனை கூழாக்கி அதிலிருக்கும் சக்திகளை நம் உடல் உறிஞ்சிக் கொள்கின்றன.
TMHED3057	மாறாக உடலிலுள்ள அசுத்தங்களையும், உடலுக்கு ஒவ்வாத பொருட்களையும், கிருமிகளையும் உடலுக்கு தேவையற்ற பிளேடு, கவராயம் போன்ற பொருட்களை உடல் பாதுகாப்பாக வெளியேற்றி விடுகிறது.
TMHED3058	நாம் உண்ணும் போது அந்த உணவில் நமது உமிழ் நீர் கலந்துவிடும். ஆனால் நண்பன் விழுங்கிய கவராயம், பிளேடில் உமிழ்நீர் எவ்வகையிலும் கலக்க இயலாததால் அதை உடல் உறுப்புகள் இனம் கண்டு ஜீரணத்திற்கு உட்படுத்தாமல் பாதுகாப்பாக வெளியேற்றி விடுகின்றன.
TMHED3059	இதிலிருந்து உமிழ் நீர் கலக்கப்படாத எந்தப் பொருளையும் உடல் ஜீரணத்திற்காக எடுத்துக் கொள்ளாது என்பது தெளிவாகிறது.
TMHED3060	அரைகுறையாக உமிழ்நீர் கலக்கப்பட்ட உணவு பொருட்களும் சரியாக ஜீரணம் செய்யப்படாததால் தரக் குறைபாடுள்ள குளுக்கோஸ் அந்த உணவுகளிலிருந்து கிடைக்கிறது.
TMHED3061	தற்காலத்தில் நாம் அதிக வேகத்தில் செயல்பட்டு வருவதால் சாப்பாட்டை கூட முறையாக உட்கொள்ள நம்மில் பெரும்பாலானவர்களுக்கு நேரமில்லை.
TMHED3062	ஆகையால் அவசர கதியில் உணவை உட்கொள்வதால் நாம் உண்ணும் உணவுடன் கலக்க வேண்டிய உமிழ் நீர் தேவையான அளவிற்கு கலக்கப் படாததால் முறையாக செரிமானம் செய்யப்படாததால் நாம் உண்ட உணவு வீணாகி கொண்டிருக்கின்றன. நாம் சாப்பிட்ட உணவு நன்றாக ஜீரணமாகி முழுமையான சத்துக்களும் உடலுக்கு கிடைக்க வேண்டுமென்றால் இதற்காக சில எளிய நடைமுறைகளை நம் வாழ்வில் கடைபிடித்தால் போதும் நமது குடும்பத்தின் மாதந்திர மருத்துவ பட்ஜெட்டை இல்லாமல் ஆக்கி விடலாம்.
TMHED3063	நோய் எதிர்ப்புச் சக்தியை அதிகரிக்கும் நிலக்கடலை : நிலக்கடலை குறித்த மூட நம்பிக்கைகள் அவ நம்பிக்கைகள் இந்தியாமுழுவதும் சர்வதேச நிறுவனங்களால் திட்டமிட்டு பரப்பிவிடப்பட்டுள்ளது.
TMHED3064	நம் நாட்டில் நிலக்கடலை சாகுபடி செய்யப்பட்டிருக்கும் வயலில் அது கொட்டை வைக்கும் பருவம் வரை வயலில் எலிகள் அவ்வளவாக இருக்காது. ஆனால் நிலக்கடலை காய்பிடிக்கும் பருவத்துக்கு பிறகு எலிகள் அளவு கடந்து குட்டி போட்டிருப்பதை காணலாம்.
TMHED3065	நிலக்கடலை செடியை சாப்பிடும் ஆடு, மாடு, நாய், வயல் வெளியே சுற்றி உள்ள பறவைகள் எல்லாம் ஒரே நேரத்தில் குட்டி போடுவது இதற்கு நல்ல உதாரணம்.
TMHED3066	நிலக்கடலையில் போலிக் ஆசிட் அதிகம் இருப்பதால் இனப்பெருக்கம் விரைவாக நடக்கிறது. எனவே நிலக் கடலையை தொடர்ந்து சாப்பிடும் பெண்களின் கர்பப்பை சீராக செயல்படுவதுடன் கர்பப்பைக் கட்டிகள், நீர்கட்டிகள் ஏற்படாதது மட்டுமல்லாது குழந்தைப் பேறும் உடன் உண்டாகும்.
TMHED3067	நீரழிவு நோயை தடுக்கும் : நிலக்கடலையில் மாங்கனீஸ் சத்து நிறைய உள்ளது. மாங்கனீஸ் சத்துமாவுச்சத்து மற்றும் கொழுப்புகள் மாற்றத்தில் முக்கிய பங்காற்றுகிறது.
TMHED3068	நாம் உண்ணும் உணவில் இருந்து கால்சியம் நமது உடலுக்கு கிடைக்கவும் பயன்படுகிறது.
TMHED3069	குறிப்பாக பெண்கள் நிலக்கடலையை தொடர்ந்து சாப்பிட்டு வந்தால் எலும்புத்துளை நோய் வராமல் பாதுகாத்துக் கொள்ளலாம்.
TMHED3070	பித்தப் பை கல்லைக் கரைக்கும்: நிலக்கடலையை தினமும் 30 கிராம் அளவுக்கு தினமும் சாப்பிட்டு வந்தால் பித்தப்பை கல் உருவாவதைத் தடுக்க முடியும். 20 வருடம் தொடர்ந்து நடத்தப்பட்ட ஆய்வில் இந்த தகவல் தெரியவந்துள்ளது.
TMHED3071	இதயம் காக்கும்: நிலக் கடலை சாப்பிட்டால் எடை போடும் என்று நாம் நினைக்கிறோம். உண்மையல்ல. மாறாக உடல் எடை அதிகமாகாமல் இருக்க வேண்டும் என்று நினைப்பவர்களும் நிலக்கடலை சாப்பிடலாம்.
TMHED3072	நிலக்கடலையில் ரெஸ்வரெட்ரால் என்ற சத்து நிறைந்துள்ளது. இது இதய வால்வுகளை பாதுகாக்கிறது. இதய நோய்கள் வருவதையும் தடுக்கிறது. இதுவே மிகச் சிறந்த ஆண்டி ஆக்சிடென்டாக திகழ்கிறது.
TMHED3073	இளமையை பராமரிக்கும் : இது இளமையை பராமரிக்க பெரிதும் உதவுகிறது. நிலக்கடலையில் பாலிபீனால்ஸ் என்ற ஆண்டி ஆக்சிடென்ட் உள்ளது. இது நமக்கு நோய்வருவதை தடுப்பதுடன் இளமையை பராமரிக்கவும் பயன்படுகிறது.
TMHED3074	ஞாபக சக்தி அதிகரிக்கும்: நிலக்கடலை மூளை வளர்ச்சிக்கு நல்ல டானிக் போன்றது. நிலக்கடலையில் மூளை வளர்ச்சிக்கு பயன்படும் விட்டமின் 3 நியாசின் உள்ளது. இது மூளை வளர்ச்சிக்கும் ஞாபக சக்திக்கும் பெரிதும் பயனளிக்கிறது. ரத்த ஓட்டத்தையும் சீராக்குகிறது.
TMHED3075	மன அழுத்தம் போக்கும்: நிலக்கடையில் பரிப்டோபான் என்ற முக்கிய அமினோ அமிலம் நிறைந்துள்ளது. இந்த வகை அமினோ அமிலம் செரட் டோனின் என்ற மூளையை உற்சாகப்படுத்தும். உயிர் வேதிப் பொருள் உற்பத்திக்கு பயன்படுகிறது.
TMHED3076	செரட்டோனின் மூளை நரம்புகளை தூண்டுகிறது. மனஅழுத்தத்தை போக்குகிறது. நிலக்கடைலையை தொடர்ந்து சாப்பிடுவோருக்கு மன அழுத்தத்தைப் போக்குகிறது.
TMHED3077	கொழுப்பை குறைக்கும்: தலைப்பை படிப்பவர்களுக்கு ஆச்சரியம் ஏற்படலாம். ஆனால் அதுதான் உண்மை. நிலக்கடலை சாப்பிட்டால் கொழுப்பு சத்து அதிகமாகும் என்று நம்மில் பலரும் நினைத்திருப்போம்.
TMHED3078	ஆனால் அதில் உண்மையில்லை. மாறாக மனிதனுக்கு நன்மை செய்யும் கொழுப்பு தான் நிலக்கடலையில்உள்ளது. நிலக்கடலையில் உள்ள தாமிரம் மற்றும் துத்தநாக சத்தானது நமது உடலின் தீமை செய்யும் கொழுப்பை குறைத்து நன்மை செய்யும் கொழுப்பை அதிகமாக்குகிறது.
TMHED3079	100 கிராம் நிலக்கடலையில் 24 கிராம்மோனோ அன் சாச்சுரேட்டேட் வகை கொழுப்பு உள்ளது. பாலிஅன்சாச்சுரேட்டேடு 16 கிராம் உள்ளது.
TMHED3080	இந்த இருவகை கொழுப்புமே நமது உடம்புக்கு நன்மை செய்யும் கொழுப்பாகும். பாதாமை விட நிலக்கடலையில் நன்மை செய்யும் கொழுப்பு அதிகமாக உள்ளது. நிலக்கடலையில் உள்ள ஒமேகா-3 சத்தானது நமது உடலின் நோய் எதிர்ப்பு சக்தியை அதிகரிக்கிறது.
TMHED3081	அமெரிக்கர்களை கவர்ந்த நிலக்கடலை: உலக அளவில் சீனாவிற்கு அடுத்து இந்தியாவில்தான் நிலக்கடலை அதிகம் உற்பத்தி செய்யப்படுகிறது.
TMHED3082	இவ்விரு நாடுகளின் மக்கள்பெருக்கத்திற்கும் நிலக்கடலை முக்கிய காரணமாகும். இந்தியாவில் குழந்தைப் பேறுக்கான மருந்துகளின் விற்பனை வாய்ப்புக்கு நிலக்கடலை உண்ணும் வழக்கம் தடையாக இருக்கிறது மற்றும் சில இதய நோய்க்கான மருந்துகளை விற்பனை செய்ய முடியவில்லை.
TMHED3083	எனவே இந்தியர்களிடம் நிலக்கடலை குறித்து தவறான தகவல்களை பரப்பி நிலக்கடலை மற்றும் நிலக்கடலை எண்ணெய் வகைகளை பயன்படுத்துவதை தடுத்துவிட்டார்கள். இதன் காரணமாக குழந்தையில்லாத தம்பதிகள் பெருகிவிட்டார்கள்.
TMHED3084	கடந்த 20 வருடமாக இந்தியாவில் நிலக்கடலையின் விலை பெரியமாற்றம் ஏதும் இல்லாமல் ஒரே விலையில் விற்பனை செய்யப்படுகிறது. ஆனால் இதே கால கட்டத்தில் அமெரிக்கர்களின் உணவில் நிலக்கடலையின் பங்கு 15 மடங்கு கூடி இருப்பதுடன் விலையும் கூடிஇருக்கிறது.
TMHED3085	இந்தியர்கள் அனைவரும் நிலக்கடலை சாப்பிட ஆரம்பித்தால் அமெரிக்கர்கள் நிலக்கடலை அதிகம் விலை கொடுத்து சாப்பிட வேண்டும் என்று கருதிதான் இந்தியர்களிடம் நிலக்கடலை குறித்து தவறான தகவல்கள் பரப்பப்பட்டுள்ளது.
TMHED3086	கருப்பை கோளாறுக்கு முற்றுப்புள்ளி: பெண்களின் இயல்பான ஹார்மோன் வளர்ச்சியை நிலக்கடலை சீராக்குகிறது. இதனால் பெண்களுக்கு விரைவில் குழந்தை பேறு ஏற்படுவதுடன் பெண்களுக்கு ஏற்படும் மார்பகக் கட்டி உண்டாவதையும் தடுக்கிறது.
TMHED3087	பெண்களுக்கு பெரிதும் தேவையான போலிக் அமிலம், பாஸ்பரஸ், கால்சியம், பொட்டாசியம், துத்தநாகம், இரும்பு, விட்டமின்கள், குறுட்டாமிக் அமிலம் நிலக்கடலையில் நிறைந்துள்ளது. இதன் காரணமாக பெண்களுக்கு கருப்பை கட்டிகள், நீர்கட்டிகள் ஏற்படுவதையும் தடுக்கிறது.
